,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1,Trade_Date,CALL_EURUSD,PUT_EURUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
423,423,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-02-11,11.02.2014,1170E1,E,0,117,389039,122654,175029,91242,152432,84639,366328,350910,22711,38129,389039,122654,175029,91242,152432,84639,366328,350910,22711,38129,0,0,0,0,0,0,0,0,0,0,-24438.0,-2909.0,1728.0,-6854.0,-16160.0,-24943.0,-25923.0,-30069.0,1485.0,5631.0,100,31.5,45.0,23.5,39.2,21.8,94.2,90.2,5.8,9.8,100,31.5,45.0,23.5,39.2,21.8,94.2,90.2,5.8,9.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,59,78,86,39,37,148,165,197,59,78,86,39,37,148,165,0,0,0,0,0,0,0,0,29.9,18.4,42.3,31.7,24.0,17.3,32.8,25.6,29.9,18.4,42.3,31.7,24.0,17.3,32.8,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($1000 X INDEX),-52375,-0.175942193541,LONG,67793,0.285960745937,SHORT,2014-02-17,768.52,690.98,0.07673225615,690.98,-47859.65,0.127721627794,0.322484117893,0.322484117893,690.98,40516.8,0.344276424038,0.574787868382,690.98,-17939.02
424,424,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-02-18,18.02.2014,1170E1,E,0,117,46713,4094,4358,4692,30479,30855,39265,39905,7448,6808,46713,4094,4358,4692,30479,30855,39265,39905,7448,6808,0,0,0,0,0,0,0,0,0,0,-2286.0,213.0,-552.0,-1206.0,-1232.0,-866.0,-2225.0,-2624.0,-61.0,338.0,100,8.8,9.3,10.0,65.2,66.1,84.1,85.4,15.9,14.6,100,8.8,9.3,10.0,65.2,66.1,84.1,85.4,15.9,14.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,13,7,13,16,15,35,31,40,13,7,13,16,15,35,31,0,0,0,0,0,0,0,0,44.3,42.4,57.5,59.5,34.1,29.0,38.2,37.4,44.3,42.4,57.5,59.5,34.1,29.0,38.2,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($1000 X INDEX),-264,-0.031235210601,LONG,-376,-0.00613036814817,LONG,2014-02-24,778.75,687.82,-0.292091114085,778.75,-47080.9,-0.253782045216,-0.0045745907816,-0.0045745907816,0.0,40516.8,0.497008315167,0.568621006661,778.75,-17160.27
425,425,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-02-25,25.02.2014,12460+,CBT,0,124,51142,13688,3723,18,29189,42091,42895,45831,8247,5311,51142,13688,3723,18,29189,42091,42895,45831,8247,5311,0,0,0,0,0,0,0,0,0,0,4460.0,1225.0,132.0,18.0,2957.0,3074.0,4199.0,3224.0,261.0,1236.0,100,26.8,7.3,0.0,57.1,82.3,83.9,89.6,16.1,10.4,100,26.8,7.3,0.0,57.1,82.3,83.9,89.6,16.1,10.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,31,13,2,33,28,65,43,100,31,13,2,33,28,65,43,0,0,0,0,0,0,0,0,24.7,48.5,39.8,67.5,24.5,48.5,39.5,67.5,24.7,48.5,39.8,67.5,24.5,48.5,39.5,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),9965,0.572339325714,SHORT,-12902,-0.181004489338,LONG,2014-03-03,1105.3,-621.31,-0.17487412119,1105.3,-45975.6,-0.0370045897597,-0.174306492465,-0.174306492465,1105.3,41622.1,0.3337353605,0.582805795136,1105.3,-16054.97
426,426,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-03-04,04.03.2014,124601,CBT,0,124,9630,3070,4279,0,3661,2455,6731,6734,2899,2896,9630,3070,4279,0,3661,2455,6731,6734,2899,2896,0,0,0,0,0,0,0,0,0,0,401.0,-96.0,-84.0,0.0,0.0,498.0,-96.0,414.0,497.0,-13.0,100,31.9,44.4,0.0,38.0,25.5,69.9,69.9,30.1,30.1,100,31.9,44.4,0.0,38.0,25.5,69.9,69.9,30.1,30.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,5,7,0,10,4,15,11,25,5,7,0,10,4,15,11,0,0,0,0,0,0,0,0,33.0,49.9,50.0,63.1,33.0,49.9,50.0,63.1,33.0,49.9,50.0,63.1,33.0,49.9,50.0,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),-1209,-0.164512178528,LONG,1206,0.197187704382,SHORT,2014-03-10,710.52,647.47,0.37819219372,647.47,-45328.13,0.142446927021,0.225276486918,0.225276486918,647.47,42269.57,0.341002487249,0.487988683015,647.47,-15407.5
427,427,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-03-11,11.03.2014,124603,CBT,0,124,104764,39669,11713,207,48655,80718,88531,92638,16233,12126,104764,39669,11713,207,48655,80718,88531,92638,16233,12126,0,0,0,0,0,0,0,0,0,0,6573.0,3091.0,0.0,12.0,3743.0,5732.0,6846.0,5744.0,-273.0,829.0,100,37.9,11.2,0.2,46.4,77.0,84.5,88.4,15.5,11.6,100,37.9,11.2,0.2,46.4,77.0,84.5,88.4,15.5,11.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,29,13,3,30,27,61,41,93,29,13,3,30,27,61,41,0,0,0,0,0,0,0,0,29.3,46.6,43.6,62.6,29.3,46.6,43.6,62.6,29.3,46.6,43.6,62.6,29.3,46.6,43.6,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX),27956,0.544081584991,SHORT,-32063,-0.247833782938,LONG,2014-03-17,-1531.48,794.6,-0.44502148732,-1531.48,-46859.61,0.0839955106714,-0.268650708097,-0.268650708097,-1531.48,40738.09,0.277414184253,0.458604842513,-1531.48,-16938.98
428,428,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-03-18,18.03.2014,124603,CBT,0,124,107440,48564,43096,738,32598,41920,81900,85754,25540,21686,107440,48564,43096,738,32598,41920,81900,85754,25540,21686,0,0,0,0,0,0,0,0,0,0,10103.0,1406.0,6081.0,-317.0,-372.0,-784.0,717.0,4980.0,9386.0,5123.0,100,45.2,40.1,0.7,30.3,39.0,76.2,79.8,23.8,20.2,100,45.2,40.1,0.7,30.3,39.0,76.2,79.8,23.8,20.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,46,45,11,17,20,67,72,124,46,45,11,17,20,67,72,0,0,0,0,0,0,0,0,28.5,27.3,44.6,38.3,28.5,27.3,44.6,38.2,28.5,27.3,44.6,38.3,28.5,27.3,44.6,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX),5468,0.0596552476544,SHORT,-9322,-0.125097291929,LONG,2014-03-24,775.64,683.9,0.122736491009,775.64,-46083.97,-0.184457007155,-0.102022219857,-0.102022219857,775.64,41513.73,0.372565883721,0.529675307798,775.64,-16163.34
429,429,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-03-25,25.03.2014,132741,CME,0,132,10025499,1131353,1043597,1182497,6787208,6778879,9101058,9004973,924441,1020526,10025499,1131353,1043597,1182497,6787208,6778879,9101058,9004973,924441,1020526,0,0,0,0,0,0,0,0,0,0,-81990.0,-62967.0,-28008.0,-44852.0,36610.0,-8933.0,-71209.0,-81793.0,-10781.0,-197.0,100,11.3,10.4,11.8,67.7,67.6,90.8,89.8,9.2,10.2,100,11.3,10.4,11.8,67.7,67.6,90.8,89.8,9.2,10.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,53,57,82,132,148,235,248,275,53,57,82,132,148,235,248,0,0,0,0,0,0,0,0,40.5,23.4,48.7,37.5,38.8,19.6,44.3,30.5,40.5,23.4,48.7,37.5,38.8,19.6,44.3,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)",87756,0.0403485137589,SHORT,8329,0.000613957436658,SHORT,2014-03-31,1169.64,1024.37,0.125711249366,1024.37,-45059.6,0.21718258332,0.0007472982988,0.0007472982988,0.0,41513.73,0.461039996441,0.550583737586,1024.37,-15138.97
430,430,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-04-01,01.04.2014,13874+,CME,0,138,753656,110990,99307,23475,515612,553514,650076,676296,103579,77359,753656,110990,99307,23475,515612,553514,650076,676296,103579,77359,0,0,0,0,0,0,0,0,0,0,23619.0,4412.0,-2726.0,2772.0,17201.0,26437.0,24386.0,26483.0,-767.0,-2865.0,100,14.7,13.2,3.1,68.4,73.4,86.3,89.7,13.7,10.3,100,14.7,13.2,3.1,68.4,73.4,86.3,89.7,13.7,10.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590,126,112,70,245,236,405,386,590,126,112,70,245,236,405,386,0,0,0,0,0,0,0,0,15.9,14.4,23.5,22.8,14.6,12.2,21.9,19.5,15.9,14.4,23.5,22.8,14.6,12.2,21.9,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 500 INDEX X $250.00),11683,0.0555547630256,SHORT,-37902,-0.0354513873949,LONG,2014-04-07,680.77,601.08,-0.0360653448316,680.77,-44378.83,-0.0610550871784,-0.0332868998469,-0.0332868998469,0.0,41513.73,0.322112186657,0.569585994077,680.77,-14458.2
431,431,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-04-08,08.04.2014,13874+,CME,0,138,1132309,67613,83149,45466,819504,825894,932584,954509,199725,177801,1132309,67613,83149,45466,819504,825894,932584,954509,199725,177801,0,0,0,0,0,0,0,0,0,0,23619.0,4412.0,-2726.0,2772.0,17201.0,26437.0,24386.0,26483.0,-767.0,-2865.0,100,6.0,7.3,4.0,72.4,72.9,82.4,84.3,17.6,15.7,100,6.0,7.3,4.0,72.4,72.9,82.4,84.3,17.6,15.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539,100,118,81,227,231,377,383,539,100,118,81,227,231,377,383,0,0,0,0,0,0,0,0,17.2,15.7,25.3,23.0,11.7,7.6,17.6,12.6,17.2,15.7,25.3,23.0,11.7,7.6,17.6,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 500 INDEX X $250.00),-15536,-0.103049840145,LONG,-6390,-0.00388355887147,LONG,2014-04-14,628.99,551.45,0.0315678285234,628.99,-43749.84,-0.0619898116601,-0.00364281778846,-0.00364281778846,0.0,41513.73,0.241940379517,0.306891732101,628.99,-13829.21
432,432,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-04-15,15.04.2014,138741,CME,0,138,300643,23095,25856,1036,209845,193334,233976,220226,66667,80417,300643,23095,25856,1036,209845,193334,233976,220226,66667,80417,0,0,0,0,0,0,0,0,0,0,-146379.0,-705.0,-9982.0,-9438.0,-96454.0,-110340.0,-106597.0,-129760.0,-39782.0,-16619.0,100,7.7,8.6,0.3,69.8,64.3,77.8,73.3,22.2,26.7,100,7.7,8.6,0.3,69.8,64.3,77.8,73.3,22.2,26.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,14,19,7,58,58,76,80,127,14,19,7,58,58,76,80,0,0,0,0,0,0,0,0,24.7,24.0,36.1,36.6,23.3,23.5,34.7,35.4,24.7,24.0,36.1,36.6,23.3,23.5,34.7,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 500 INDEX X $250.00),-2761,-0.0564033421176,LONG,16511,0.0409520337121,SHORT,2014-04-21,669.59,578.04,0.0448355925836,578.04,-43171.8,0.0170276044938,0.0416493487454,0.0416493487454,0.0,41513.73,0.173280443401,0.28308971239,578.04,-13251.17
433,433,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-04-22,22.04.2014,13874A,CME,0,138,2864468,474461,414792,82965,2036415,2139964,2593841,2637721,270627,226747,2864468,474461,414792,82965,2036415,2139964,2593841,2637721,270627,226747,0,0,0,0,0,0,0,0,0,0,-18448.0,15932.0,-19066.0,-4647.0,-3593.0,14727.0,7692.0,-8986.0,-26140.0,-9462.0,100,16.6,14.5,2.9,71.1,74.7,90.6,92.1,9.4,7.9,100,16.6,14.5,2.9,71.1,74.7,90.6,92.1,9.4,7.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548,124,100,55,220,214,372,342,548,124,100,55,220,214,372,342,0,0,0,0,0,0,0,0,17.0,13.9,26.4,23.4,15.2,12.8,23.4,22.0,17.0,13.9,26.4,23.4,15.2,12.8,23.4,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX),59669,0.0671001391055,SHORT,-103549,-0.0247939662564,LONG,2014-04-28,863.3,755.0,-0.0657459999685,863.3,-42308.5,-0.0159435707642,-0.0243986619009,-0.0243986619009,0.0,41513.73,0.131145088742,0.16534216193,863.3,-12387.87
434,434,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-04-29,29.04.2014,13874A,CME,0,138,2511152,500761,367220,28024,1810021,1833895,2338806,2229139,172346,282013,2511152,500761,367220,28024,1810021,1833895,2338806,2229139,172346,282013,0,0,0,0,0,0,0,0,0,0,56216.0,17605.0,-27969.0,11699.0,18844.0,32957.0,48148.0,16687.0,8068.0,39529.0,100,19.9,14.6,1.1,72.1,73.0,93.1,88.8,6.9,11.2,100,19.9,14.6,1.1,72.1,73.0,93.1,88.8,6.9,11.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409,91,96,35,140,145,247,260,409,91,96,35,140,145,247,260,0,0,0,0,0,0,0,0,20.9,21.3,34.3,33.0,17.0,15.7,29.3,26.2,20.9,21.3,34.3,33.0,17.0,15.7,29.3,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX),133541,0.153852446079,SHORT,-23874,-0.00655174268562,LONG,2014-05-05,-169.7,643.03,0.0182422235708,-169.7,-42478.2,-0.0222750422375,-0.00640580234057,-0.00640580234057,0.0,41513.73,0.112016902551,0.191086006072,-169.7,-12557.57
435,435,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-05-06,06.05.2014,195651,NYME,1,195,5659,2987,2752,1846,288,711,5121,5309,538,350,5659,2987,2752,1846,288,711,5121,5309,538,350,0,0,0,0,0,0,0,0,0,0,209.0,14.0,-226.0,226.0,-1.0,239.0,239.0,239.0,-30.0,-30.0,100,52.8,48.6,32.6,5.1,12.6,90.5,93.8,9.5,6.2,100,52.8,48.6,32.6,5.1,12.6,90.5,93.8,9.5,6.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,8,10,13,3,3,17,22,24,8,10,13,3,3,17,22,0,0,0,0,0,0,0,0,53.4,39.0,78.2,62.6,47.5,35.1,56.7,53.3,53.4,39.0,78.2,62.6,47.5,35.1,56.7,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 500 DRY METRIC TONS),235,0.0409479003311,SHORT,-423,-0.423423423423,LONG,2014-05-12,627.03,552.63,-0.416871680737,627.03,-41851.17,0.0315871519613,-0.436798163443,-0.436798163443,627.03,42140.76,0.115473615899,0.58212825979,627.03,-11930.54
436,436,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-05-13,13.05.2014,20974+,CME,0,209,123529,31808,11049,10635,70902,93589,113346,115274,10183,8255,123529,31808,11049,10635,70902,93589,113346,115274,10183,8255,0,0,0,0,0,0,0,0,0,0,8591.0,4381.0,83.0,2000.0,1814.0,3315.0,8194.0,5398.0,397.0,3194.0,100,25.7,8.9,8.6,57.4,75.8,91.8,93.3,8.2,6.7,100,25.7,8.9,8.6,57.4,75.8,91.8,93.3,8.2,6.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,86,39,13,81,77,171,125,260,86,39,13,81,77,171,125,0,0,0,0,0,0,0,0,22.6,31.1,33.3,49.7,10.4,23.3,17.6,32.6,22.6,31.1,33.3,49.7,10.4,23.3,17.6,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 INDEX X $100),20759,0.484378281261,SHORT,-22687,-0.137922439526,LONG,2014-05-19,597.9,522.02,0.285500983897,597.9,-41253.27,-0.00943067424781,-0.136621737927,-0.136621737927,597.9,42738.66,0.099967741945,0.581241543232,597.9,-11332.64
437,437,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-05-20,20.05.2014,209741,CME,0,209,32055,4975,3004,0,18219,18837,23194,21841,8861,10214,32055,4975,3004,0,18219,18837,23194,21841,8861,10214,0,0,0,0,0,0,0,0,0,0,1996.0,1503.0,-1683.0,0.0,-1959.0,1047.0,-456.0,-636.0,2452.0,2632.0,100,15.5,9.4,0.0,56.8,58.8,72.4,68.1,27.6,31.9,100,15.5,9.4,0.0,56.8,58.8,72.4,68.1,27.6,31.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,7,8,0,20,21,27,29,48,7,8,0,20,21,27,29,0,0,0,0,0,0,0,0,39.9,27.2,52.6,44.7,38.5,27.2,51.2,44.7,39.9,27.2,52.6,44.7,38.5,27.2,51.2,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 INDEX X $100),1971,0.247023436521,SHORT,-618,-0.0166774611399,LONG,2014-05-26,710.34,624.78,0.121244978386,710.34,-40542.93,0.202052105397,-0.0200471772759,-0.0200471772759,0.0,42738.66,0.366217600572,0.563610609807,710.34,-10622.3
438,438,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-05-27,27.05.2014,209742,CME,0,209,382193,127264,18742,1405,225767,344867,354436,365014,27757,17179,382193,127264,18742,1405,225767,344867,354436,365014,27757,17179,0,0,0,0,0,0,0,0,0,0,6684.0,13723.0,-15241.0,353.0,9821.0,17540.0,23897.0,2652.0,-17213.0,4032.0,100,33.3,4.9,0.4,59.1,90.2,92.7,95.5,7.3,4.5,100,33.3,4.9,0.4,59.1,90.2,92.7,95.5,7.3,4.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235,73,31,9,67,81,144,117,235,73,31,9,67,81,144,117,0,0,0,0,0,0,0,0,25.2,32.1,39.6,47.5,25.2,32.1,39.6,47.5,25.2,32.1,39.6,47.5,25.2,32.1,39.6,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20),108522,0.743270824487,SHORT,-119100,-0.208715218511,LONG,2014-06-02,1184.26,1050.28,-0.192037757371,1184.26,-39358.67,-0.140941255946,-0.179298633479,-0.179298633479,1184.26,43922.92,0.341230623114,0.479955714277,1184.26,-9438.04
439,439,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-06-03,03.06.2014,209742,CME,0,209,395988,137073,104877,8194,225573,260750,370840,373821,25148,22167,395988,137073,104877,8194,225573,260750,370840,373821,25148,22167,0,0,0,0,0,0,0,0,0,0,787.0,-1120.0,13198.0,2080.0,-2029.0,-9437.0,-1069.0,5841.0,1856.0,-5054.0,100,34.6,26.5,2.1,57.0,65.8,93.6,94.4,6.4,5.6,100,34.6,26.5,2.1,57.0,65.8,93.6,94.4,6.4,5.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,88,59,12,47,48,141,113,232,88,59,12,47,48,141,113,0,0,0,0,0,0,0,0,29.5,30.8,41.1,45.1,28.0,30.5,38.0,44.5,29.5,30.8,41.1,45.1,28.0,30.5,38.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,( NASDAQ 100 STOCK INDEX X $20),32196,0.133068815871,SHORT,-35177,-0.072332585545,LONG,2014-06-09,669.7,582.29,0.136382632966,669.7,-38688.97,-0.0597281966021,-0.0680122906548,-0.0680122906548,0.0,43922.92,0.251937160626,0.36604750777,669.7,-8768.34
440,440,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-06-10,10.06.2014,221602,CBT,0,221,12502,9337,11818,0,2174,584,11511,12402,991,100,12502,9337,11818,0,2174,584,11511,12402,991,100,0,0,0,0,0,0,0,0,0,0,-340.0,-158.0,-284.0,0.0,204.0,-56.0,46.0,-340.0,-386.0,0.0,100,74.7,94.5,0.0,17.4,4.7,92.1,99.2,7.9,0.8,100,74.7,94.5,0.0,17.4,4.7,92.1,99.2,7.9,0.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,9,6,0,3,2,12,8,20,9,6,0,3,2,12,8,0,0,0,0,0,0,0,0,76.5,96.2,88.8,99.2,76.5,96.2,88.8,99.2,76.5,96.2,88.8,99.2,76.5,96.2,88.8,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($100 X INDEX),-2481,-0.117277239423,LONG,1590,0.576504713561,SHORT,2014-06-16,704.38,636.25,0.648837299106,636.25,-38052.72,0.092646100972,0.629915627464,0.629915627464,636.25,44559.17,0.241610179243,0.673113309555,636.25,-8132.09
441,441,EURO FX - CHICAGO MERCANTILE EXCHANGE,2014-06-17,17.06.2014,232741,CME,0,232,127012,53550,10198,522,41937,102478,96009,113198,31003,13814,127012,53550,10198,522,41937,102478,96009,113198,31003,13814,0,0,0,0,0,0,0,0,0,0,9710.0,8756.0,-7953.0,-70.0,666.0,19693.0,9352.0,11670.0,358.0,-1960.0,100,42.2,8.0,0.4,33.0,80.7,75.6,89.1,24.4,10.9,100,42.2,8.0,0.4,33.0,80.7,75.6,89.1,24.4,10.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,27,10,4,15,22,44,34,65,27,10,4,15,22,44,34,0,0,0,0,0,0,0,0,31.8,51.5,45.2,69.0,30.4,47.7,40.9,63.3,31.8,51.5,45.2,69.0,30.4,47.7,40.9,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)",43352,0.680052707536,SHORT,-60541,-0.419215455458,LONG,2014-06-23,562.6,503.04,-0.995720169019,562.6,-37490.12,-0.0673994555923,-0.390960561984,-0.390960561984,562.6,45121.77,0.204071322312,0.855639187066,562.6,-7569.49
