,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1,Trade_Date,CALL_USDJPY,PUT_USDJPY,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
406,406,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2013-10-15,15.10.2013,092741,CME,0,92,48630,18139,10058,57,4355,26299,22551,36414,26079,12216,48630,18139,10058,57,4355,26299,22551,36414,26079,12216,0,0,0,0,0,0,0,0,0,0,1064.0,2156.0,-634.0,54.0,-2757.0,1110.0,-547.0,530.0,1611.0,534.0,100,37.3,20.7,0.1,9.0,54.1,46.4,74.9,53.6,25.1,100,37.3,20.7,0.1,9.0,54.1,46.4,74.9,53.6,25.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,18,9,2,9,12,28,22,43,18,9,2,9,12,28,22,0,0,0,0,0,0,0,0,19.5,54.4,29.0,65.5,19.5,54.2,28.8,65.3,19.5,54.4,29.0,65.5,19.5,54.2,28.8,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)",8081,0.286590772068,SHORT,-21944,-0.715860899067,LONG,2013-10-21,1117.56,1146.58,-0.400575528534,1146.58,3742.12,0.237723042879,0.354720002465,0.680517374639,1146.58,43560.38,0.687967260141,0.634376136732,0.0,11204.87
407,407,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2013-10-22,22.10.2013,092741,CME,0,92,81328,17093,51838,482,51673,14385,69248,66705,12080,14623,81328,17093,51838,482,51673,14385,69248,66705,12080,14623,0,0,0,0,0,0,0,0,0,0,-408.0,2233.0,2626.0,-140.0,106.0,-3395.0,2199.0,-909.0,-2607.0,501.0,100,21.0,63.7,0.6,63.5,17.7,85.1,82.0,14.9,18.0,100,21.0,63.7,0.6,63.5,17.7,85.1,82.0,14.9,18.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,17,24,2,7,14,26,38,58,17,24,2,7,14,26,38,0,0,0,0,0,0,0,0,62.7,38.4,71.1,50.2,60.5,38.4,68.9,50.0,62.7,38.4,71.1,50.2,60.5,38.4,68.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)",-34745,-0.504054779417,LONG,37288,0.564473644373,SHORT,2013-10-28,806.79,1026.99,-0.790645551485,806.79,4548.91,-0.14241710869,-0.432268755111,0.272213581524,1026.99,44587.37,0.661564749046,0.619138305894,0.0,11204.87
408,408,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2013-10-29,29.10.2013,095741,CME,0,95,157775,118812,5647,1640,28874,149038,149326,156325,8449,1450,157775,118812,5647,1640,28874,149038,149326,156325,8449,1450,0,0,0,0,0,0,0,0,0,0,22954.0,17275.0,1312.0,919.0,3647.0,20993.0,21841.0,23224.0,1113.0,-270.0,100,75.3,3.6,1.0,18.3,94.5,94.6,99.1,5.4,0.9,100,75.3,3.6,1.0,18.3,94.5,94.6,99.1,5.4,0.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,76,10,7,19,22,100,38,125,76,10,7,19,22,100,38,0,0,0,0,0,0,0,0,39.7,54.8,54.3,76.4,39.7,54.8,54.3,74.6,39.7,54.8,54.3,76.4,39.7,54.8,54.3,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MXN 500,000)",113165,0.909255256751,SHORT,-120164,-0.675412563515,LONG,2013-11-04,1277.48,1178.07,1.41331003617,1178.07,5726.98,0.194527577426,1.08613047911,-0.472251074246,1277.48,45864.85,0.649490892823,0.954653059073,1178.07,12382.94
409,409,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2013-11-05,05.11.2013,095741,CME,0,95,95731,40595,30080,509,50023,61307,91127,91896,4604,3835,95731,40595,30080,509,50023,61307,91127,91896,4604,3835,0,0,0,0,0,0,0,0,0,0,5311.0,-4740.0,2850.0,2.0,10533.0,4004.0,5795.0,6856.0,-484.0,-1545.0,100,42.4,31.4,0.5,52.3,64.0,95.2,96.0,4.8,4.0,100,42.4,31.4,0.5,52.3,64.0,95.2,96.0,4.8,4.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,32,28,2,19,14,52,43,88,32,28,2,19,14,52,43,0,0,0,0,0,0,0,0,53.3,61.7,66.7,80.7,38.7,52.7,52.1,67.0,53.3,61.7,66.7,80.7,38.7,52.7,52.1,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",10515,0.148779625044,SHORT,-11284,-0.101356328034,LONG,2013-11-11,1165.62,1062.28,-0.760475631707,1062.28,6789.26,0.379994624095,0.205315082736,0.895176453271,1062.28,46927.13,0.69149977099,0.870699749014,1062.28,13445.22
410,410,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2013-11-12,12.11.2013,096742,CME,0,96,98997,45677,21906,319,29403,56634,75399,78859,23598,20138,98997,45677,21906,319,29403,56634,75399,78859,23598,20138,0,0,0,0,0,0,0,0,0,0,2464.0,3762.0,1257.0,-33.0,4701.0,658.0,8430.0,1882.0,-5966.0,582.0,100,46.1,22.1,0.3,29.7,57.2,76.2,79.7,23.8,20.3,100,46.1,22.1,0.3,29.7,57.2,76.2,79.7,23.8,20.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,32,20,8,23,26,59,50,91,32,20,8,23,26,59,50,0,0,0,0,0,0,0,0,22.2,29.7,34.3,45.9,21.8,28.9,33.8,45.1,22.2,29.7,34.3,45.9,21.8,28.9,33.8,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF GBP 62,500)",23771,0.351730464762,SHORT,-27231,-0.316503364831,LONG,2013-11-18,-5469.58,1003.75,0.202950839718,1003.75,7793.01,-0.685421937576,0.1106466881,0.148016966305,1003.75,47930.88,0.848036866669,0.944310089999,1003.75,14448.97
411,411,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2013-11-19,19.11.2013,097741,CME,0,97,192140,12518,93615,2855,162443,50515,177816,146985,14324,45155,192140,12518,93615,2855,162443,50515,177816,146985,14324,45155,0,0,0,0,0,0,0,0,0,0,-766.0,2622.0,-11680.0,-19.0,-3553.0,19019.0,-950.0,7320.0,184.0,-8086.0,100,6.5,48.7,1.5,84.5,26.3,92.5,76.5,7.5,23.5,100,6.5,48.7,1.5,84.5,26.3,92.5,76.5,7.5,23.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,15,44,15,25,31,47,83,106,15,44,15,25,31,47,83,0,0,0,0,0,0,0,0,60.1,33.0,73.1,42.8,60.1,32.8,73.1,42.6,60.1,33.0,73.1,42.8,60.1,32.8,73.1,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)",-81097,-0.764107299332,LONG,111928,0.525587204989,SHORT,2013-11-25,-1320.11,1029.39,-1.11583776409,-1320.11,6472.9,0.369937321099,-1.04677910668,0.323760273333,1029.39,48960.27,0.843576119183,0.968613975598,-1320.11,13128.86
412,412,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2013-11-26,26.11.2013,097741,CME,0,97,137443,51919,25631,353,62037,85470,114309,111454,23134,25989,137443,51919,25631,353,62037,85470,114309,111454,23134,25989,0,0,0,0,0,0,0,0,0,0,3843.0,-5413.0,851.0,83.0,11318.0,4529.0,5988.0,5463.0,-2145.0,-1620.0,100,37.8,18.6,0.3,45.1,62.2,83.2,81.1,16.8,18.9,100,37.8,18.6,0.3,45.1,62.2,83.2,81.1,16.8,18.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,28,32,6,15,23,47,57,89,28,32,6,15,23,47,57,0,0,0,0,0,0,0,0,43.4,48.9,55.3,60.6,34.4,43.4,46.1,51.0,43.4,48.9,55.3,60.6,34.4,43.4,46.1,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)",26288,0.338981302386,SHORT,-23433,-0.158860257479,LONG,2013-12-02,1234.4,1354.54,1.10308860172,1354.54,7827.44,-0.0984157989626,0.305620186678,-0.742712749612,1234.4,50194.67,0.789522830862,0.878407283139,1354.54,14483.4
413,413,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2013-12-03,03.12.2013,098662,ICUS,1,98,51946,36593,34969,1655,6604,12206,44852,48830,7094,3116,51946,36593,34969,1655,6604,12206,44852,48830,7094,3116,0,0,0,0,0,0,0,0,0,0,-2260.0,-2325.0,-949.0,-79.0,-223.0,-1375.0,-2627.0,-2403.0,367.0,143.0,100,70.4,67.3,3.2,12.7,23.5,86.3,94.0,13.7,6.0,100,70.4,67.3,3.2,12.7,23.5,86.3,94.0,13.7,6.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,71,50,8,13,7,88,61,138,71,50,8,13,7,88,61,0,0,0,0,0,0,0,0,38.0,45.3,49.9,67.3,36.5,44.3,48.4,66.3,38.0,45.3,49.9,67.3,36.5,44.3,48.4,66.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000),1624,0.0226936083396,SHORT,-5602,-0.297820308347,LONG,2013-12-09,1020.49,1184.9,-0.316287694046,1184.9,9012.34,0.539942966265,0.0349468625417,0.332900613589,1184.9,51379.57,0.85565056568,0.942613089163,1184.9,15668.3
414,414,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2013-12-10,10.12.2013,098662,ICUS,1,98,25803,6429,15994,2188,15416,3253,24033,21435,1770,4368,25803,6429,15994,2188,15416,3253,24033,21435,1770,4368,0,0,0,0,0,0,0,0,0,0,-1304.0,-1631.0,-1474.0,169.0,-4.0,-284.0,-1466.0,-1589.0,162.0,285.0,100,24.9,62.0,8.5,59.7,12.6,93.1,83.1,6.9,16.9,100,24.9,62.0,8.5,59.7,12.6,93.1,83.1,6.9,16.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,8,43,4,10,5,21,50,65,8,43,4,10,5,21,50,0,0,0,0,0,0,0,0,78.2,36.9,88.3,54.3,74.3,32.3,80.4,48.1,78.2,36.9,88.3,54.3,74.3,32.3,80.4,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000),-9565,-0.426570931633,LONG,12163,0.651507847233,SHORT,2013-12-16,1634.48,1762.2,-0.449264539973,1634.48,10646.82,-0.539245730367,-0.196544378051,0.0183088486118,0.0,51379.57,0.899633436206,0.873340192572,0.0,15668.3
415,415,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2013-12-17,17.12.2013,099741,CME,0,99,216059,83840,62459,3807,74708,102356,162355,168622,53704,47437,216059,83840,62459,3807,74708,102356,162355,168622,53704,47437,0,0,0,0,0,0,0,0,0,0,4686.0,3666.0,-10400.0,997.0,1589.0,14172.0,6252.0,4769.0,-1566.0,-83.0,100,38.8,28.9,1.8,34.6,47.4,75.1,78.0,24.9,22.0,100,38.8,28.9,1.8,34.6,47.4,75.1,78.0,24.9,22.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,54,48,21,43,48,106,108,172,54,48,21,43,48,106,108,0,0,0,0,0,0,0,0,28.6,28.8,36.8,37.6,28.5,28.8,36.3,37.6,28.6,28.8,36.8,37.6,28.5,28.8,36.3,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",21381,0.146145906671,SHORT,-27648,-0.156146929924,LONG,2013-12-23,-1439.21,877.73,0.572716838304,877.73,11524.55,0.15362067857,0.168596940024,-0.4146675742,-1439.21,49940.36,0.8440494774,0.788396366692,0.0,15668.3
416,416,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2013-12-24,24.12.2013,099741,CME,0,99,152022,33266,64323,2058,79367,48721,114691,115102,37331,36920,152022,33266,64323,2058,79367,48721,114691,115102,37331,36920,0,0,0,0,0,0,0,0,0,0,9874.0,-2048.0,-11645.0,-2662.0,11159.0,25039.0,6449.0,10732.0,3425.0,-858.0,100,21.9,42.3,1.4,52.2,32.0,75.4,75.7,24.6,24.3,100,21.9,42.3,1.4,52.2,32.0,75.4,75.7,24.6,24.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,39,41,8,24,33,66,79,124,39,41,8,24,33,66,79,0,0,0,0,0,0,0,0,30.4,30.3,45.6,40.2,30.2,29.4,44.3,37.5,30.4,30.3,45.6,40.2,30.2,29.4,44.3,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",-31057,-0.318242834746,LONG,30646,0.239257385547,SHORT,2013-12-30,770.96,1051.15,-0.464388741417,770.96,12295.51,0.216686352906,-0.387201713945,0.135478954259,1051.15,50991.51,0.806665112832,0.435303799145,0.0,15668.3
417,417,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2013-12-31,31.12.2013,111659,NYME,1,111,325747,99529,31469,70717,134835,203647,305081,305833,20666,19914,325747,99529,31469,70717,134835,203647,305081,305833,20666,19914,0,0,0,0,0,0,0,0,0,0,5333.0,-2417.0,-456.0,6386.0,100.0,52.0,4069.0,5982.0,1264.0,-649.0,100,30.6,9.7,21.7,41.4,62.5,93.7,93.9,6.3,6.1,100,30.6,9.7,21.7,41.4,62.5,93.7,93.9,6.3,6.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,69,47,69,75,86,176,173,212,69,47,69,75,86,176,173,0,0,0,0,0,0,0,0,15.3,19.2,24.8,31.4,12.8,11.5,18.1,16.9,15.3,19.2,24.8,31.4,12.8,11.5,18.1,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)",68060,0.519549916793,SHORT,-68812,-0.203295891657,LONG,2014-01-06,1174.39,1402.74,0.837792751539,1402.74,13698.25,-0.280043874556,0.374053145069,-0.30439691515,1174.39,52165.9,0.784736578356,0.569301909466,0.0,15668.3
418,418,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-01-07,07.01.2014,111659,NYME,1,111,269889,78667,13784,30074,142240,212297,250981,256155,18908,13734,269889,78667,13784,30074,142240,212297,250981,256155,18908,13734,0,0,0,0,0,0,0,0,0,0,10318.0,3721.0,-1979.0,2186.0,3755.0,10323.0,9662.0,10530.0,656.0,-212.0,100,29.1,5.1,11.1,52.7,78.7,93.0,94.9,7.0,5.1,100,29.1,5.1,11.1,52.7,78.7,93.0,94.9,7.0,5.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,63,22,44,69,81,156,131,182,63,22,44,69,81,156,131,0,0,0,0,0,0,0,0,22.8,24.6,32.5,37.5,13.1,13.9,21.2,22.4,22.8,24.6,32.5,37.5,13.1,13.9,21.2,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)",64883,0.701809607251,SHORT,-70057,-0.1976013787,LONG,2014-01-13,1096.69,1271.03,0.182259690458,1271.03,14969.28,0.224837344399,0.859602615619,0.52635097077,1271.03,53436.93,0.758376400111,0.699344673171,0.0,15668.3
419,419,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-01-14,14.01.2014,11165K,NYME,1,111,21241,11145,120,2243,5439,14106,18827,16469,2414,4772,21241,11145,120,2243,5439,14106,18827,16469,2414,4772,0,0,0,0,0,0,0,0,0,0,214.0,266.0,-142.0,-50.0,-17.0,-26.0,199.0,-218.0,15.0,432.0,100,52.5,0.6,10.6,25.6,66.4,88.6,77.5,11.4,22.5,100,52.5,0.6,10.6,25.6,66.4,88.6,77.5,11.4,22.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,8,1,6,9,13,18,19,25,8,1,6,9,13,18,19,0,0,0,0,0,0,0,0,46.7,36.1,69.4,56.9,42.3,36.1,61.5,52.7,46.7,36.1,69.4,56.9,42.3,36.1,61.5,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)",11025,0.978695073236,SHORT,-8667,-0.443438219493,LONG,2014-01-20,901.41,-2811.9,0.276885465985,-2811.9,12157.38,-0.409123738978,0.578287685555,0.699339168817,-2811.9,50625.03,0.779112195358,0.722744137714,0.0,15668.3
420,420,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-01-21,21.01.2014,11165K,NYME,1,111,20546,1242,0,213,14443,15699,15898,15912,4648,4634,20546,1242,0,213,14443,15699,15898,15912,4648,4634,0,0,0,0,0,0,0,0,0,0,71.0,18.0,0.0,12.0,-55.0,-1.0,-25.0,11.0,96.0,60.0,100,6.0,0.0,1.0,70.3,76.4,77.4,77.4,22.6,22.6,100,6.0,0.0,1.0,70.3,76.4,77.4,77.4,22.6,22.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2,0,1,17,18,19,19,22,2,0,1,17,18,19,19,0,0,0,0,0,0,0,0,54.9,40.1,66.7,56.6,50.9,38.8,56.1,49.8,54.9,40.1,66.7,56.6,50.9,38.8,56.1,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)",1242,1.0,SHORT,-1256,-0.0416694313582,LONG,2014-01-27,1303.08,1577.74,0.021304926764,1577.74,13735.12,-0.0873539091258,0.912646090874,0.977374093589,1577.74,52202.77,0.734571586863,0.799842002324,1577.74,17246.04
421,421,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-01-28,28.01.2014,111A41,NYME,1,111,21838,9968,0,711,8749,17563,19428,18274,2410,3564,21838,9968,0,711,8749,17563,19428,18274,2410,3564,0,0,0,0,0,0,0,0,0,0,96.0,-734.0,0.0,244.0,1132.0,294.0,642.0,538.0,-546.0,-442.0,100,45.6,0.0,3.3,40.1,80.4,89.0,83.7,11.0,16.3,100,45.6,0.0,3.3,40.1,80.4,89.0,83.7,11.0,16.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3,0,3,11,18,14,21,23,3,0,3,11,18,14,21,0,0,0,0,0,0,0,0,71.6,37.5,84.0,54.6,67.3,31.5,71.7,45.6,71.6,37.5,84.0,54.6,67.3,31.5,71.7,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",9968,1.0,SHORT,-8814,-0.334980237154,LONG,2014-02-03,1454.34,1755.02,0.0,1755.02,15490.14,-0.132493814073,0.867506185927,0.997350123719,1755.02,53957.79,0.700348153252,0.488651052812,0.0,17246.04
422,422,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-02-04,04.02.2014,112741,CME,0,112,16197,10129,7434,3,2772,7022,12904,14459,3293,1738,16197,10129,7434,3,2772,7022,12904,14459,3293,1738,0,0,0,0,0,0,0,0,0,0,2796.0,3531.0,1075.0,-213.0,-1584.0,2255.0,1734.0,3117.0,1062.0,-321.0,100,62.5,45.9,0.0,17.1,43.4,79.7,89.3,20.3,10.7,100,62.5,45.9,0.0,17.1,43.4,79.7,89.3,20.3,10.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,14,9,1,5,10,19,20,37,14,9,1,5,10,19,20,0,0,0,0,0,0,0,0,51.0,54.3,65.8,71.4,51.0,54.3,65.8,71.2,51.0,54.3,65.8,71.4,51.0,54.3,65.8,71.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF NZD 100,000)",2695,0.153447588681,SHORT,-4250,-0.433939146416,LONG,2014-02-10,1051.56,1225.75,-0.846552411319,1225.75,16715.89,-0.00775842161875,0.152257077592,0.983045141552,1225.75,55183.54,0.663547518969,0.842994244667,1225.75,18471.79
423,423,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-02-11,11.02.2014,1170E1,E,0,117,365241,82526,132464,102270,156902,99515,341698,334249,23543,30992,365241,82526,132464,102270,156902,99515,341698,334249,23543,30992,0,0,0,0,0,0,0,0,0,0,6404.0,-6148.0,2271.0,8353.0,3483.0,-1122.0,5688.0,9502.0,716.0,-3098.0,100,22.6,36.3,28.0,43.0,27.2,93.6,91.5,6.4,8.5,100,22.6,36.3,28.0,43.0,27.2,93.6,91.5,6.4,8.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,45,78,84,41,40,146,158,187,45,78,84,41,40,146,158,0,0,0,0,0,0,0,0,31.0,20.6,43.0,30.4,22.9,13.6,29.5,20.7,31.0,20.6,43.0,30.4,22.9,13.6,29.5,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($1000 X INDEX),-49938,-0.232280571189,LONG,57387,0.22380341397,SHORT,2014-02-17,1056.51,1225.15,-0.38572815987,1056.51,17772.4,0.00262447316379,-0.232890185315,0.145720833201,1225.15,56408.69,0.631420995009,0.846078871105,1056.51,19528.3
424,424,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-02-18,18.02.2014,1170E1,E,0,117,46394,4778,5049,4609,26840,30905,36227,40563,10167,5831,46394,4778,5049,4609,26840,30905,36227,40563,10167,5831,0,0,0,0,0,0,0,0,0,0,3187.0,331.0,6.0,68.0,459.0,1872.0,858.0,1946.0,2329.0,1241.0,100,10.3,10.9,9.9,57.9,66.6,78.1,87.4,21.9,12.6,100,10.3,10.9,9.9,57.9,66.6,78.1,87.4,21.9,12.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,12,9,16,17,16,40,35,45,12,9,16,17,16,40,35,0,0,0,0,0,0,0,0,42.0,46.0,50.9,61.8,39.0,39.7,44.7,52.0,42.0,46.0,50.9,61.8,39.0,39.7,44.7,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($1000 X INDEX),-271,-0.0275770835453,LONG,-4065,-0.0703957052559,LONG,2014-02-24,921.74,410.56,0.204703487644,921.74,18694.14,0.412432726896,-0.0389507753117,-0.228413975271,921.74,57330.43,0.688906485384,0.806798782934,921.74,20450.04
