,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Pos,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Pos,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Pos,Asset_Mgr_Diff,Asset_Mgr_Signal1
98,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-29,29.04.2008,232741,CME,0,232,96564,8723,68435,1411,1450,9288,0,54860,6754,0,2261,1430,0,68705,87318,27859,9246,-4905.0,5306.0,-3076.0,527.0,0.0,-1057.0,0.0,-10811.0,-2711.0,-427.0,200.0,164.0,0.0,-5205.0,-6580.0,300.0,1675.0,100,9.0,70.9,1.5,1.5,9.6,0.0,56.8,7.0,0.0,2.3,1.5,0.0,71.1,90.4,28.9,9.6,58,5.0,12.0,9.0,4.0,5.0,0.0,21.0,8.0,0.0,0.0,5.0,0.0,37.0,30.0,33.1,57.3,48.5,71.6,33.1,57.1,48.5,71.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,48106,0.780764112052,SHORT,-59712,-0.773892532207,LONG,-7838,-0.729931085863,SHORT
99,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-06,06.05.2008,232741,CME,0,232,106209,5520,75730,1555,1455,7994,0,67555,10207,0,2286,1560,0,78371,97046,27838,9163,9645.0,-3203.0,7295.0,144.0,5.0,-1294.0,0.0,12695.0,3453.0,0.0,25.0,130.0,0.0,9666.0,9728.0,-21.0,-83.0,100,5.2,71.3,1.5,1.4,7.5,0.0,63.6,9.6,0.0,2.2,1.5,0.0,73.8,91.4,26.2,8.6,62,5.0,13.0,7.0,4.0,4.0,0.0,25.0,8.0,0.0,0.0,5.0,0.0,41.0,28.0,35.6,56.5,48.1,70.9,35.6,56.3,48.1,70.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,57348,0.737481031866,SHORT,-70210,-0.864123076923,LONG,-6539,-0.692030902741,SHORT
100,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-13,13.05.2008,232741,CME,0,232,101516,12199,68184,1366,1457,7009,0,59948,13349,298,2286,2285,0,77554,92491,23962,9025,-4693.0,6679.0,-7546.0,-189.0,2.0,-985.0,0.0,-7607.0,3142.0,298.0,0.0,725.0,0.0,-817.0,-4555.0,-3876.0,-138.0,100,12.0,67.2,1.3,1.4,6.9,0.0,59.1,13.1,0.3,2.3,2.3,0.0,76.4,91.1,23.6,8.9,62,7.0,10.0,6.0,4.0,4.0,0.0,22.0,11.0,0.0,0.0,5.0,0.0,40.0,29.0,33.1,59.3,48.1,69.9,33.1,59.2,48.1,69.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,46599,0.63575589724,SHORT,-55985,-0.696478111043,LONG,-5552,-0.655799669265,SHORT
101,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-20,20.05.2008,232741,CME,0,232,111047,11713,78767,1411,1406,6282,0,64687,11610,409,2306,2832,0,81932,101311,29115,9736,9531.0,-486.0,10583.0,45.0,-51.0,-727.0,0.0,4739.0,-1739.0,111.0,20.0,547.0,0.0,4378.0,8820.0,5153.0,711.0,100,10.5,70.9,1.3,1.3,5.7,0.0,58.3,10.5,0.4,2.1,2.6,0.0,73.8,91.2,26.2,8.8,66,6.0,12.0,8.0,4.0,4.0,0.0,28.0,8.0,0.0,0.0,4.0,0.0,46.0,29.0,27.4,55.6,42.8,71.0,27.3,55.5,42.8,70.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,53077,0.695663001166,SHORT,-67054,-0.741091954023,LONG,-4876,-0.634235171696,SHORT
102,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-27,27.05.2008,232741,CME,0,232,107884,11417,76855,1424,1406,6309,0,59233,11013,480,3243,2203,0,77203,98284,30681,9600,-3163.0,-296.0,-1912.0,13.0,0.0,27.0,0.0,-5454.0,-597.0,71.0,937.0,-629.0,0.0,-4729.0,-3027.0,1566.0,-136.0,100,10.6,71.2,1.3,1.3,5.8,0.0,54.9,10.2,0.4,3.0,2.0,0.0,71.6,91.1,28.4,8.9,63,7.0,10.0,9.0,4.0,4.0,0.0,27.0,8.0,0.0,0.0,4.0,0.0,45.0,28.0,26.8,57.0,41.6,72.4,26.8,56.9,41.6,72.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,48220,0.686444779774,SHORT,-65438,-0.7413222766,LONG,-4903,-0.635515230071,SHORT
103,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-03,03.06.2008,232741,CME,0,232,109056,14788,69138,2202,2152,6289,0,53202,7760,76,3733,2286,0,76153,87751,32903,21305,1172.0,3371.0,-7717.0,778.0,746.0,-20.0,0.0,-6031.0,-3253.0,-404.0,490.0,83.0,0.0,-1050.0,-10533.0,2222.0,11705.0,100,13.6,63.4,2.0,2.0,5.8,0.0,48.8,7.1,0.1,3.4,2.1,0.0,69.8,80.5,30.2,19.5,62,6.0,11.0,6.0,4.0,4.0,0.0,28.0,4.0,0.0,0.0,4.0,0.0,45.0,24.0,23.7,55.9,37.1,66.4,23.6,55.7,37.0,66.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,45442,0.745415176667,SHORT,-54350,-0.647594309272,LONG,-4137,-0.490107807132,SHORT
104,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-10,10.06.2008,232741,CME,0,232,106214,17704,59755,5225,2575,6426,0,46838,8843,76,3263,2173,0,75681,82498,30533,23716,-2842.0,2916.0,-9383.0,3023.0,423.0,137.0,0.0,-6364.0,1083.0,0.0,-470.0,-113.0,0.0,-472.0,-5253.0,-2370.0,2411.0,100,16.7,56.3,4.9,2.4,6.1,0.0,44.1,8.3,0.1,3.1,2.0,0.0,71.3,77.7,28.7,22.3,59,6.0,12.0,8.0,4.0,4.0,0.0,23.0,6.0,0.0,0.0,4.0,0.0,40.0,28.0,23.1,49.7,36.8,60.0,21.6,48.5,35.4,58.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,37995,0.682369210323,SHORT,-42051,-0.542880749816,LONG,-3851,-0.427841350961,SHORT
105,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-17,17.06.2008,232741,CME,0,232,72514,2296,35226,1098,3394,6571,0,36546,2514,322,2376,1254,0,46032,46985,26482,25529,-33700.0,-15408.0,-24529.0,-4127.0,819.0,145.0,0.0,-10292.0,-6329.0,246.0,-887.0,-919.0,0.0,-29649.0,-35513.0,-4051.0,1813.0,100,3.2,48.6,1.5,4.7,9.1,0.0,50.4,3.5,0.4,3.3,1.7,0.0,63.5,64.8,36.5,35.2,44,6.0,9.0,7.0,4.0,4.0,0.0,17.0,5.0,0.0,0.0,4.0,0.0,32.0,21.0,25.4,41.1,40.4,55.1,25.4,41.1,40.4,54.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,34032,0.871274961598,SHORT,-32930,-0.877618463835,LONG,-3177,-0.318815855494,SHORT
106,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-24,24.06.2008,232741,CME,0,232,88918,1985,59858,1701,3516,5222,35,50768,4010,220,3022,2251,0,61247,73297,27671,15621,16404.0,-311.0,24632.0,603.0,122.0,-1349.0,35.0,14222.0,1496.0,-102.0,646.0,997.0,0.0,15215.0,26312.0,1189.0,-9908.0,100,2.2,67.3,1.9,4.0,5.9,0.0,57.1,4.5,0.2,3.4,2.5,0.0,68.9,82.4,31.1,17.6,51,6.0,10.0,7.0,4.0,4.0,0.0,21.0,6.0,0.0,0.0,4.0,0.0,37.0,23.0,30.3,55.5,44.7,70.2,30.3,54.7,44.7,69.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,46758,0.853590857644,SHORT,-57873,-0.935805184095,LONG,-1706,-0.195239185168,SHORT
107,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-01,01.07.2008,232741,CME,0,232,96429,3039,45759,2248,3777,6462,0,55672,5789,370,3052,18253,0,68158,78881,28271,17548,7511.0,1054.0,-14099.0,547.0,261.0,1240.0,-35.0,4904.0,1779.0,150.0,30.0,16002.0,0.0,6911.0,5584.0,600.0,1927.0,100,3.2,47.5,2.3,3.9,6.7,0.0,57.7,6.0,0.4,3.2,18.9,0.0,70.7,81.8,29.3,18.2,53,6.0,9.0,8.0,4.0,4.0,0.0,21.0,7.0,0.0,0.0,4.0,0.0,36.0,26.0,29.6,54.3,45.3,67.4,29.6,53.7,45.3,66.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,49883,0.81162037715,SHORT,-42720,-0.875445714988,LONG,-2685,-0.262232639906,SHORT
108,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-08,08.07.2008,232741,CME,0,232,97165,2185,44998,2220,4153,6527,0,55761,6617,0,3052,17963,0,67371,78325,29794,18840,736.0,-854.0,-761.0,-28.0,376.0,65.0,0.0,89.0,828.0,-370.0,0.0,-290.0,0.0,-787.0,-556.0,1523.0,1292.0,100,2.2,46.3,2.3,4.3,6.7,0.0,57.4,6.8,0.0,3.1,18.5,0.0,69.3,80.6,30.7,19.4,56,6.0,10.0,8.0,4.0,4.0,0.0,23.0,7.0,0.0,0.0,4.0,0.0,38.0,26.0,26.2,54.4,41.6,66.1,26.2,53.7,41.6,64.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,49144,0.787841867325,SHORT,-42813,-0.907381896022,LONG,-2374,-0.222284644195,SHORT
109,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-15,15.07.2008,232741,CME,0,232,105902,2862,60822,1981,4217,6811,0,63455,7514,563,3052,18917,0,76130,96608,29772,9294,8737.0,677.0,15824.0,-239.0,64.0,284.0,0.0,7694.0,897.0,563.0,0.0,954.0,0.0,8759.0,18283.0,-22.0,-9546.0,100,2.7,57.4,1.9,4.0,6.4,0.0,59.9,7.1,0.5,2.9,17.9,0.0,71.9,91.2,28.1,8.8,65,6.0,14.0,8.0,4.0,4.0,0.0,26.0,8.0,0.0,0.0,4.0,0.0,44.0,30.0,28.4,57.5,42.7,70.9,28.4,56.7,42.7,70.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,55941,0.78824557201,SHORT,-57960,-0.910118711136,LONG,-2594,-0.235219441422,SHORT
110,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-22,22.07.2008,232741,CME,0,232,107776,3703,59974,1999,3109,6731,0,65228,7343,1035,3052,18624,0,78126,95706,29650,12070,1874.0,841.0,-848.0,18.0,-1108.0,-80.0,0.0,1773.0,-171.0,472.0,0.0,-293.0,0.0,1996.0,-902.0,-122.0,2776.0,100,3.4,55.6,1.9,2.9,6.2,0.0,60.5,6.8,1.0,2.8,17.3,0.0,72.5,88.8,27.5,11.2,60,4.0,10.0,8.0,4.0,4.0,0.0,27.0,7.0,0.0,0.0,4.0,0.0,44.0,26.0,27.9,57.1,41.3,70.5,27.9,56.2,41.3,69.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,57885,0.797632663185,SHORT,-56271,-0.883694269516,LONG,-3622,-0.368089430894,SHORT
111,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-29,29.07.2008,232741,CME,0,232,85686,7693,40398,4551,2957,6734,0,38386,8839,924,3784,15555,70,58365,77071,27321,8615,-22090.0,3990.0,-19576.0,2552.0,-152.0,3.0,0.0,-26842.0,1496.0,-111.0,732.0,-3069.0,70.0,-19761.0,-18635.0,-2329.0,-3455.0,100,9.0,47.1,5.3,3.5,7.9,0.0,44.8,10.3,1.1,4.4,18.2,0.1,68.1,89.9,31.9,10.1,58,6.0,9.0,7.0,4.0,4.0,0.0,20.0,11.0,0.0,0.0,4.0,0.0,40.0,28.0,19.1,55.2,31.9,70.8,19.1,54.0,31.8,67.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,29547,0.625664372684,SHORT,-32705,-0.680064877004,LONG,-3777,-0.389743060572,SHORT
112,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-05,05.08.2008,232741,CME,0,232,80980,19951,25114,4511,2458,6932,0,27137,16569,787,1993,14138,70,56907,68121,24073,12859,-4706.0,12258.0,-15284.0,-40.0,-499.0,198.0,0.0,-11249.0,7730.0,-137.0,-1791.0,-1417.0,0.0,-1458.0,-8950.0,-3248.0,4244.0,100,24.6,31.0,5.6,3.0,8.6,0.0,33.5,20.5,1.0,2.5,17.5,0.1,70.3,84.1,29.7,15.9,60,11.0,6.0,7.0,4.0,4.0,0.0,19.0,13.0,0.0,0.0,4.0,0.0,41.0,30.0,27.6,44.1,38.8,58.7,24.5,42.9,35.7,57.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,10568,0.241797464879,SHORT,-5163,-0.114567846444,LONG,-4474,-0.476464323749,SHORT
113,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-12,12.08.2008,232741,CME,0,232,74805,23415,18561,4412,1104,6954,0,21046,14161,968,0,17152,70,51015,62278,23790,12527,-6175.0,3464.0,-6553.0,-99.0,-1354.0,22.0,0.0,-6091.0,-2408.0,181.0,-1993.0,3014.0,0.0,-5892.0,-5843.0,-283.0,-332.0,100,31.3,24.8,5.9,1.5,9.3,0.0,28.1,18.9,1.3,0.0,22.9,0.1,68.2,83.3,31.8,16.7,56,12.0,6.0,7.0,4.0,4.0,0.0,17.0,10.0,0.0,0.0,5.0,0.0,37.0,29.0,33.8,42.4,44.3,57.5,30.5,41.2,41.0,56.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,6885,0.195557701593,SHORT,4854,0.115637507147,SHORT,-5850,-0.725986597171,SHORT
114,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-19,19.08.2008,232741,CME,0,232,76367,28202,11421,4361,0,7002,0,25104,16790,462,0,17871,70,58199,57977,18168,18390,1562.0,4787.0,-7140.0,-51.0,-1104.0,48.0,0.0,4058.0,2629.0,-506.0,0.0,719.0,0.0,7184.0,-4301.0,-5622.0,5863.0,100,36.9,15.0,5.7,0.0,9.2,0.0,32.9,22.0,0.6,0.0,23.4,0.1,76.2,75.9,23.8,24.1,51,12.0,4.0,7.0,0.0,4.0,0.0,14.0,13.0,0.0,0.0,4.0,0.0,29.0,32.0,43.7,37.8,55.0,52.8,40.6,36.6,51.6,51.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,8314,0.198453239127,SHORT,16781,0.423516644373,SHORT,-7002,-1.0,SHORT
115,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-26,26.08.2008,232741,CME,0,232,78479,30902,9746,5847,0,8178,0,25082,22555,634,0,16341,70,62535,63371,15944,15108,2112.0,2700.0,-1675.0,1486.0,0.0,1176.0,0.0,-22.0,5765.0,172.0,0.0,-1530.0,0.0,4336.0,5394.0,-2224.0,-3282.0,100,39.4,12.4,7.5,0.0,10.4,0.0,32.0,28.7,0.8,0.0,20.8,0.1,79.7,80.7,20.3,19.3,53,13.0,4.0,9.0,0.0,5.0,0.0,13.0,14.0,0.0,0.0,4.0,0.0,30.0,35.0,46.5,35.0,57.8,50.7,43.5,32.2,53.6,47.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,2527,0.0530470012805,SHORT,21156,0.52046841173,SHORT,-8178,-1.0,SHORT
116,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-02,02.09.2008,232741,CME,0,232,84673,32970,9107,7745,0,8822,0,25638,23766,625,0,16366,76,67054,66507,17619,18166,6194.0,2068.0,-639.0,1898.0,0.0,644.0,0.0,556.0,1211.0,-9.0,0.0,25.0,6.0,4519.0,3136.0,1675.0,3058.0,100,38.9,10.8,9.1,0.0,10.4,0.0,30.3,28.1,0.7,0.0,19.3,0.1,79.2,78.5,20.8,21.5,55,14.0,4.0,9.0,0.0,5.0,0.0,14.0,14.0,0.0,0.0,4.0,0.0,32.0,35.0,45.2,32.6,56.2,47.3,42.3,30.0,51.5,44.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,1872,0.0378916686908,SHORT,23863,0.567126933954,SHORT,-8822,-1.0,SHORT
117,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-09,09.09.2008,232741,CME,0,232,93898,38559,9606,12500,0,9477,0,20567,24780,742,0,12985,5708,78076,75798,15822,18100,9225.0,5589.0,499.0,4755.0,0.0,655.0,0.0,-5071.0,1014.0,117.0,0.0,-3381.0,5632.0,11022.0,9291.0,-1797.0,-66.0,100,41.1,10.2,13.3,0.0,10.1,0.0,21.9,26.4,0.8,0.0,13.8,6.1,83.1,80.7,16.9,19.3,50,15.0,4.0,10.0,0.0,6.0,0.0,5.0,16.0,0.0,0.0,4.0,0.0,26.0,38.0,42.7,35.4,57.1,48.4,38.2,26.5,50.4,38.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-4213,-0.0929058151587,LONG,28953,0.60112114606,SHORT,-9477,-1.0,SHORT
118,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-16,16.09.2008,232741,CME,0,232,53874,23194,3362,268,1399,7636,0,3060,22110,1257,8402,1104,252,37832,35989,16042,17885,-40024.0,-15365.0,-6244.0,-12232.0,1399.0,-1841.0,0.0,-17507.0,-2670.0,515.0,8402.0,-11881.0,-5456.0,-40244.0,-39809.0,220.0,-215.0,100,43.1,6.2,0.5,2.6,14.2,0.0,5.7,41.0,2.3,15.6,2.0,0.5,70.2,66.8,29.8,33.2,45,9.0,5.0,10.0,0.0,4.0,0.0,4.0,18.0,0.0,0.0,4.0,0.0,17.0,35.0,47.8,22.5,60.5,34.5,47.6,22.5,58.0,34.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-19050,-0.756853396901,LONG,19832,0.74679921675,SHORT,-6237,-0.690315439956,SHORT
119,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-23,23.09.2008,232741,CME,0,232,55072,27834,4275,298,1905,12731,180,1597,23255,4,8291,440,0,40109,41183,14963,13889,1198.0,4640.0,913.0,30.0,506.0,5095.0,180.0,-1463.0,1145.0,-1253.0,-111.0,-664.0,-252.0,2277.0,5194.0,-1079.0,-3996.0,100,50.5,7.8,0.5,3.5,23.1,0.3,2.9,42.2,0.0,15.1,0.8,0.0,72.8,74.8,27.2,25.2,47,9.0,6.0,10.0,0.0,5.0,0.0,4.0,20.0,0.0,0.0,4.0,0.0,17.0,36.0,53.2,34.8,65.8,47.0,52.7,34.7,65.3,46.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-21658,-0.871479156607,LONG,23559,0.733719517892,SHORT,-10826,-0.73968297349,SHORT
120,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-30,30.09.2008,232741,CME,0,232,53200,26782,9482,313,1440,12075,174,2747,17471,15,9182,600,0,40653,40130,12547,13070,-1872.0,-1052.0,5207.0,15.0,-465.0,-656.0,-6.0,1150.0,-5784.0,11.0,891.0,160.0,0.0,544.0,-1053.0,-2416.0,-819.0,100,50.3,17.8,0.6,2.7,22.7,0.3,5.2,32.8,0.0,17.3,1.1,0.0,76.4,75.4,23.6,24.6,43,8.0,7.0,4.0,0.0,4.0,0.0,4.0,14.0,0.0,0.0,4.0,0.0,18.0,34.0,54.3,31.6,67.9,46.8,53.7,31.5,67.3,46.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-14724,-0.728261944802,LONG,17300,0.477057136554,SHORT,-10635,-0.786903440622,SHORT
121,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-07,07.10.2008,232741,CME,0,232,54239,26991,14798,313,1410,11044,207,1541,14520,5,10486,600,0,40953,41487,13286,12752,1039.0,209.0,5316.0,0.0,-30.0,-1031.0,33.0,-1206.0,-2951.0,-10.0,1304.0,0.0,0.0,300.0,1357.0,739.0,-318.0,100,49.8,27.3,0.6,2.6,20.4,0.4,2.8,26.8,0.0,19.3,1.1,0.0,75.5,76.5,24.5,23.5,40,8.0,6.0,4.0,0.0,4.0,0.0,4.0,13.0,0.0,0.0,4.0,0.0,18.0,28.0,54.0,39.5,67.5,53.7,53.5,39.3,67.0,53.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-12979,-0.808106593612,LONG,12193,0.29177534758,SHORT,-9634,-0.77356672555,SHORT
122,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-14,14.10.2008,232741,CME,0,232,47396,22864,16076,313,1013,5549,753,1559,11404,5,8196,600,0,34703,34700,12693,12696,-6843.0,-4127.0,1278.0,0.0,-397.0,-5495.0,546.0,18.0,-3116.0,0.0,-2290.0,0.0,0.0,-6250.0,-6787.0,-593.0,-56.0,100,48.2,33.9,0.7,2.1,11.7,1.6,3.3,24.1,0.0,17.3,1.3,0.0,73.2,73.2,26.8,26.8,40,8.0,7.0,4.0,0.0,4.0,0.0,4.0,12.0,0.0,0.0,4.0,0.0,18.0,28.0,52.5,36.0,64.9,48.6,51.9,35.7,64.3,47.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-9845,-0.759469258659,LONG,6788,0.174319465845,SHORT,-4536,-0.69125266687,SHORT
123,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-21,21.10.2008,232741,CME,0,232,57785,21829,18942,302,9407,4370,110,1762,11349,5,4374,600,0,37789,35678,19996,22107,10389.0,-1035.0,2866.0,-11.0,8394.0,-1179.0,-643.0,203.0,-55.0,0.0,-3822.0,0.0,0.0,3086.0,978.0,7303.0,9411.0,100,37.8,32.8,0.5,16.3,7.6,0.2,3.0,19.6,0.0,7.6,1.0,0.0,65.4,61.7,34.6,38.3,42,8.0,8.0,4.0,0.0,4.0,0.0,5.0,13.0,0.0,0.0,4.0,0.0,18.0,29.0,46.3,33.7,59.3,42.9,45.9,33.7,58.8,42.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-9587,-0.73121806117,LONG,2887,0.0708101346545,SHORT,5037,0.365609348915,LONG
124,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-28,28.10.2008,232741,CME,0,232,72743,22495,29240,602,20848,3921,101,1852,13483,4,2640,0,0,48542,47351,24201,25392,14958.0,666.0,10298.0,300.0,11441.0,-449.0,-9.0,90.0,2134.0,-1.0,-1734.0,-600.0,0.0,10753.0,11673.0,4205.0,3285.0,100,30.9,40.2,0.8,28.7,5.4,0.1,2.5,18.5,0.0,3.6,0.0,0.0,66.7,65.1,33.3,34.9,39,7.0,9.0,4.0,0.0,4.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,17.0,28.0,52.7,38.4,61.7,47.9,52.3,38.4,60.9,47.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-11631,-0.758461036844,LONG,-6745,-0.130375954383,LONG,16927,0.683394565788,LONG
125,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-11-04,04.11.2008,232741,CME,0,232,67219,21225,32967,602,25216,4495,88,3755,10113,4,3840,4832,63,54793,53164,12426,14055,-5524.0,-1270.0,3727.0,0.0,4368.0,574.0,-13.0,1903.0,-3370.0,0.0,1200.0,4832.0,63.0,6251.0,5813.0,-11775.0,-11337.0,100,31.6,49.0,0.9,37.5,6.7,0.1,5.6,15.0,0.0,5.7,7.2,0.1,81.5,79.1,18.5,20.9,43,7.0,9.0,4.0,0.0,4.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,21.0,29.0,63.5,50.3,73.5,62.1,63.1,50.2,73.0,62.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-6358,-0.45846553216,LONG,-11742,-0.21667404783,LONG,20721,0.697418464542,LONG
126,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-11-11,11.11.2008,232741,CME,0,232,65790,21712,28551,644,25671,4458,88,3547,11151,13,1200,6781,63,52938,51749,12852,14041,-1429.0,487.0,-4416.0,42.0,455.0,-37.0,0.0,-208.0,1038.0,9.0,-2640.0,1949.0,0.0,-1855.0,-1415.0,426.0,-14.0,100,33.0,43.4,1.0,39.0,6.8,0.1,5.4,16.9,0.0,1.8,10.3,0.1,80.5,78.7,19.5,21.3,42,7.0,9.0,4.0,0.0,4.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,19.0,31.0,66.3,44.7,74.1,57.9,65.9,44.6,73.7,57.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-7604,-0.517349299224,LONG,-6839,-0.136064301773,LONG,21213,0.7040724883,LONG
