,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Pos,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Pos,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Pos,Asset_Mgr_Diff,Asset_Mgr_Signal1
95,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-08,08.04.2008,090741,CME,0,90,106562,29921,41008,5349,13841,7282,1168,19679,28891,2749,8301,2542,15,81023,89004,25539,17558,6233.0,1816.0,1397.0,-476.0,967.0,11.0,3.0,5299.0,4249.0,253.0,-70.0,0.0,-2.0,7790.0,5435.0,-1557.0,798.0,100,28.1,38.5,5.0,13.0,6.8,1.1,18.5,27.1,2.6,7.8,2.4,0.0,76.0,83.5,24.0,16.5,79,10.0,12.0,5.0,8.0,4.0,,18.0,18.0,5.0,6.0,6.0,4.0,46.0,46.0,25.9,34.5,39.4,48.1,25.2,31.1,37.9,44.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-9212,-0.189664401894,LONG,-11087,-0.156311240818,LONG,6559,0.310514604933,LONG
96,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-15,15.04.2008,090741,CME,0,90,104970,32471,41723,5452,14096,7738,1168,14132,26022,2534,9954,2582,18,79825,87237,25145,17733,-1592.0,2550.0,715.0,103.0,255.0,456.0,0.0,-5547.0,-2869.0,-215.0,1653.0,40.0,3.0,-1198.0,-1767.0,-394.0,175.0,100,30.9,39.7,5.2,13.4,7.4,1.1,13.5,24.8,2.4,9.5,2.5,0.0,76.0,83.1,24.0,16.9,79,9.0,12.0,4.0,9.0,5.0,,16.0,18.0,5.0,7.0,6.0,4.0,44.0,45.0,29.6,29.9,42.9,44.1,28.8,26.2,41.1,40.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-11890,-0.29610997659,LONG,-9252,-0.124700110521,LONG,6358,0.291197215352,LONG
97,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-22,22.04.2008,090741,CME,0,90,105665,22879,55380,943,14013,6875,1168,26356,20018,2389,9589,2206,18,77355,88997,28310,16668,695.0,-9592.0,13657.0,-4509.0,-83.0,-863.0,0.0,12224.0,-6004.0,-145.0,-365.0,-376.0,0.0,-2470.0,1760.0,3165.0,-1065.0,100,21.7,52.4,0.9,13.3,6.5,1.1,24.9,18.9,2.3,9.1,2.1,0.0,73.2,84.2,26.8,15.8,78,7.0,13.0,4.0,9.0,4.0,,20.0,16.0,6.0,7.0,6.0,4.0,48.0,43.0,27.8,31.1,41.2,45.2,27.0,31.1,40.0,45.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,6338,0.136671410704,SHORT,-32501,-0.415300476622,LONG,7138,0.341727307545,LONG
98,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-29,29.04.2008,090741,CME,0,90,98159,29063,46094,3809,13646,6875,1168,13114,18987,1882,9324,2206,18,72024,81039,26135,17120,-7506.0,6184.0,-9286.0,2866.0,-367.0,0.0,0.0,-13242.0,-1031.0,-507.0,-265.0,0.0,0.0,-5331.0,-7958.0,-2175.0,452.0,100,29.6,47.0,3.9,13.9,7.0,1.2,13.4,19.3,1.9,9.5,2.2,0.0,73.4,82.6,26.6,17.4,76,9.0,12.0,6.0,8.0,4.0,,14.0,19.0,6.0,7.0,6.0,4.0,43.0,45.0,28.8,30.5,42.5,44.3,28.0,27.6,41.0,41.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-5873,-0.182953802062,LONG,-17031,-0.226605638863,LONG,6771,0.329954680571,LONG
99,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-06,06.05.2008,090741,CME,0,90,114709,23605,63364,2517,14505,6874,1118,30596,16251,1907,9128,2775,18,83394,94824,31315,19885,16550.0,-5458.0,17270.0,-1292.0,859.0,-1.0,-50.0,17482.0,-2736.0,25.0,-196.0,569.0,0.0,11370.0,13785.0,5180.0,2765.0,100,20.6,55.2,2.2,12.6,6.0,1.0,26.7,14.2,1.7,8.0,2.4,0.0,72.7,82.7,27.3,17.3,78,8.0,12.0,5.0,9.0,4.0,,21.0,14.0,5.0,7.0,6.0,4.0,51.0,40.0,25.5,33.7,39.0,48.9,24.6,32.7,37.9,47.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,14345,0.306209575853,SHORT,-39759,-0.457162897124,LONG,7631,0.356939052341,LONG
100,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-13,13.05.2008,090741,CME,0,90,108527,20316,61155,1642,14694,6893,1118,28628,14384,2931,8910,2146,18,78257,90287,30270,18240,-6182.0,-3289.0,-2209.0,-875.0,189.0,19.0,0.0,-1968.0,-1867.0,1024.0,-218.0,-629.0,0.0,-5137.0,-4537.0,-1045.0,-1645.0,100,18.7,56.4,1.5,13.5,6.4,1.0,26.4,13.3,2.7,8.2,2.0,0.0,72.1,83.2,27.9,16.8,77,7.0,14.0,5.0,9.0,4.0,,22.0,11.0,6.0,7.0,6.0,4.0,52.0,39.0,23.7,29.5,37.0,46.8,22.8,29.4,36.1,46.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,14244,0.331163396262,SHORT,-40839,-0.501270390691,LONG,7801,0.361374901561,LONG
101,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-20,20.05.2008,090741,CME,0,90,115665,16114,65649,2321,16945,6893,1118,33511,16005,2765,8558,2206,16,81348,96973,34317,18692,7138.0,-4202.0,4494.0,679.0,2251.0,0.0,0.0,4883.0,1621.0,-166.0,-352.0,60.0,-2.0,3091.0,6686.0,4047.0,452.0,100,13.9,56.8,2.0,14.7,6.0,1.0,29.0,13.8,2.4,7.4,1.9,0.0,70.3,83.8,29.7,16.2,82,8.0,14.0,6.0,12.0,4.0,,24.0,12.0,5.0,6.0,6.0,4.0,56.0,40.0,21.2,30.1,33.7,47.6,21.2,30.0,33.2,47.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,17506,0.353542289361,SHORT,-49535,-0.605836380759,LONG,10052,0.421679671113,LONG
102,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-27,27.05.2008,090741,CME,0,90,127620,12916,81108,1385,16224,7193,1118,50447,13752,2300,9020,2206,14,93424,109076,34196,18544,11955.0,-3198.0,15459.0,-936.0,-721.0,300.0,0.0,16936.0,-2253.0,-465.0,462.0,0.0,-2.0,12076.0,12103.0,-121.0,-148.0,100,10.1,63.6,1.1,12.7,5.6,0.9,39.5,10.8,1.8,7.1,1.7,0.0,73.2,85.5,26.8,14.5,90,7.0,16.0,4.0,11.0,4.0,,31.0,12.0,4.0,7.0,6.0,4.0,63.0,37.0,25.1,34.0,36.0,52.4,25.1,33.9,36.0,52.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,36695,0.571582111871,SHORT,-68192,-0.725261635327,LONG,9031,0.385659990605,LONG
103,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-03,03.06.2008,090741,CME,0,90,122819,13939,64980,3509,16317,7194,1123,42908,15514,2014,9873,2206,15,89698,96555,33121,26264,-4801.0,1023.0,-16128.0,2124.0,93.0,1.0,5.0,-7539.0,1762.0,-286.0,853.0,0.0,1.0,-3726.0,-12521.0,-1075.0,7720.0,100,11.3,52.9,2.9,13.3,5.9,0.9,34.9,12.6,1.6,8.0,1.8,0.0,73.0,78.6,27.0,21.4,83,8.0,13.0,7.0,12.0,4.0,,23.0,13.0,4.0,8.0,6.0,4.0,58.0,38.0,24.3,31.5,35.8,49.1,24.3,31.3,35.8,48.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,27394,0.468898702544,SHORT,-51041,-0.646751732789,LONG,9123,0.388031134363,LONG
104,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-10,10.06.2008,090741,CME,0,90,123950,25168,47514,8652,14301,6683,1123,19384,23527,2385,9558,3367,11,80582,93262,43368,30688,1131.0,11229.0,-17466.0,5143.0,-2016.0,-511.0,0.0,-23524.0,8013.0,371.0,-315.0,1161.0,-4.0,-9116.0,-3293.0,10247.0,4424.0,100,20.3,38.3,7.0,11.5,5.4,0.9,15.6,19.0,1.9,7.7,2.7,0.0,65.0,75.2,35.0,24.8,75,11.0,11.0,12.0,10.0,4.0,,17.0,13.0,4.0,6.0,6.0,4.0,50.0,43.0,17.3,25.4,28.3,39.9,15.4,23.6,25.5,38.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-4143,-0.0965486705041,LONG,-22346,-0.307448886932,LONG,7618,0.363038505528,LONG
105,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-17,17.06.2008,090741,CME,0,90,130634,36052,28286,16676,9825,6449,1083,14141,33452,1734,9757,3367,11,89279,91058,41355,39576,6684.0,10884.0,-19228.0,8024.0,-4476.0,-234.0,-40.0,-5243.0,9925.0,-651.0,199.0,0.0,0.0,8697.0,-2204.0,-2013.0,8888.0,100,27.6,21.7,12.8,7.5,4.9,0.8,10.8,25.6,1.3,7.5,2.6,0.0,68.3,69.7,31.7,30.3,79,13.0,10.0,13.0,9.0,5.0,,12.0,19.0,4.0,7.0,6.0,4.0,50.0,46.0,21.3,26.4,33.3,39.0,19.3,20.3,28.2,31.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-19311,-0.405752946862,LONG,7766,0.120706270012,SHORT,3376,0.20744746221,LONG
106,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-24,24.06.2008,090741,CME,0,90,84325,15381,13713,2966,8890,6609,916,13120,26661,1821,10470,3352,11,53575,56049,30750,28276,-46309.0,-20671.0,-14573.0,-13710.0,-935.0,160.0,-167.0,-1021.0,-6791.0,87.0,713.0,-15.0,0.0,-35704.0,-35009.0,-10605.0,-11300.0,100,18.2,16.3,3.5,10.5,7.8,1.1,15.6,31.6,2.2,12.4,4.0,0.0,63.5,66.5,36.5,33.5,71,8.0,7.0,5.0,9.0,5.0,,15.0,15.0,4.0,8.0,6.0,4.0,46.0,35.0,15.4,30.8,23.9,43.0,15.4,29.3,23.9,41.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-13541,-0.340388627737,LONG,1668,0.0573314085378,SHORT,2281,0.147170785212,LONG
107,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-01,01.07.2008,090741,CME,0,90,87207,15562,11836,4555,8171,6722,823,13387,28690,1819,11875,8729,11,56203,63185,31004,24022,2882.0,181.0,-1877.0,1589.0,-719.0,113.0,-93.0,267.0,2029.0,-2.0,1405.0,5377.0,0.0,2628.0,7136.0,254.0,-4254.0,100,17.8,13.6,5.2,9.4,7.7,0.9,15.4,32.9,2.1,13.6,10.0,0.0,64.4,72.5,35.6,27.5,79,8.0,9.0,5.0,8.0,5.0,,14.0,17.0,4.0,11.0,6.0,4.0,47.0,42.0,16.2,28.4,26.0,41.4,16.2,25.9,25.0,38.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-15303,-0.363690377166,LONG,3726,0.135995328126,SHORT,1449,0.0972940307527,LONG
108,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-08,08.07.2008,090741,CME,0,90,91389,19036,13642,5683,6554,7929,852,16952,29264,1921,11757,8522,11,62766,67824,28623,23565,4182.0,3474.0,1806.0,1128.0,-1617.0,1207.0,29.0,3565.0,574.0,102.0,-118.0,-207.0,0.0,6563.0,4639.0,-2381.0,-457.0,100,20.8,14.9,6.2,7.2,8.7,0.9,18.5,32.0,2.1,12.9,9.3,0.0,68.7,74.2,31.3,25.8,78,9.0,8.0,5.0,7.0,5.0,,18.0,15.0,4.0,9.0,6.0,4.0,49.0,39.0,16.8,28.9,26.8,45.2,15.9,27.3,25.0,41.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-12312,-0.266401246322,LONG,5394,0.165065181468,SHORT,-1375,-0.0949388938756,SHORT
109,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-15,15.07.2008,090741,CME,0,90,97365,13856,31478,4060,10780,7613,1168,24905,21598,1685,11163,9821,11,67628,77434,29737,19931,5976.0,-5180.0,17836.0,-1623.0,4226.0,-316.0,316.0,7953.0,-7666.0,-236.0,-594.0,1299.0,0.0,4862.0,9610.0,1114.0,-3634.0,100,14.2,32.3,4.2,11.1,7.8,1.2,25.6,22.2,1.7,11.5,10.1,0.0,69.5,79.5,30.5,20.5,76,7.0,13.0,6.0,8.0,4.0,,17.0,13.0,4.0,8.0,5.0,4.0,47.0,39.0,21.3,29.2,31.9,48.7,21.3,29.2,31.8,46.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,3307,0.0711136915898,SHORT,-17622,-0.38871487184,LONG,3167,0.172185070407,LONG
110,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-22,22.07.2008,090741,CME,0,90,99845,12288,38591,2772,11031,7641,1168,28850,15064,2636,10751,10028,121,69617,78021,30228,21824,2480.0,-1568.0,7113.0,-1288.0,251.0,28.0,0.0,3945.0,-6534.0,951.0,-412.0,207.0,110.0,1989.0,587.0,491.0,1893.0,100,12.3,38.7,2.8,11.0,7.7,1.2,28.9,15.1,2.6,10.8,10.0,0.1,69.7,78.1,30.3,21.9,78,6.0,13.0,6.0,9.0,4.0,,20.0,11.0,4.0,9.0,5.0,4.0,51.0,39.0,22.0,27.0,33.0,46.7,22.0,27.0,33.0,46.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,13786,0.313931775743,SHORT,-26303,-0.516971638594,LONG,3390,0.181555269923,LONG
111,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-29,29.07.2008,090741,CME,0,90,97065,23326,20772,5524,9799,7641,1168,15672,27962,2385,10166,9684,743,68783,75879,28282,21186,-2780.0,11038.0,-17819.0,2752.0,-1232.0,0.0,0.0,-13178.0,12898.0,-251.0,-585.0,-344.0,622.0,-834.0,-2142.0,-1946.0,-638.0,100,24.0,21.4,5.7,10.1,7.9,1.2,16.1,28.8,2.5,10.5,10.0,0.8,70.9,78.2,29.1,21.8,80,9.0,10.0,5.0,7.0,4.0,,16.0,17.0,4.0,9.0,7.0,4.0,47.0,45.0,21.9,26.0,33.8,42.8,20.2,26.0,30.4,42.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-12290,-0.281661089976,LONG,2554,0.0579164587963,SHORT,2158,0.12373853211,LONG
112,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-05,05.08.2008,090741,CME,0,90,116660,37998,14801,6316,10201,7641,1166,19551,48397,2536,11447,9332,753,89968,90942,26692,25718,19595.0,14672.0,-5971.0,792.0,402.0,0.0,-2.0,3879.0,20435.0,151.0,1281.0,-352.0,10.0,21185.0,15063.0,-1590.0,4532.0,100,32.6,12.7,5.4,8.7,6.5,1.0,16.8,41.5,2.2,9.8,8.0,0.6,77.1,78.0,22.9,22.0,87,11.0,8.0,7.0,7.0,4.0,,17.0,23.0,4.0,10.0,7.0,4.0,53.0,49.0,25.2,31.7,38.2,45.3,23.1,31.7,36.1,45.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-28846,-0.424530523341,LONG,23197,0.439345442149,SHORT,2560,0.143481672458,LONG
113,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-12,12.08.2008,090741,CME,0,90,121154,49385,12637,5800,9539,7641,1166,14703,53744,3812,10018,8793,751,95174,94344,25980,26810,4494.0,11387.0,-2164.0,-516.0,-662.0,0.0,0.0,-4848.0,5347.0,1276.0,-1429.0,-539.0,-2.0,5206.0,3402.0,-712.0,1092.0,100,40.8,10.4,4.8,7.9,6.3,1.0,12.1,44.4,3.1,8.3,7.3,0.6,78.6,77.9,21.4,22.1,79,14.0,6.0,7.0,6.0,4.0,,11.0,23.0,4.0,9.0,5.0,4.0,46.0,47.0,28.7,31.6,41.7,45.4,27.3,31.6,40.3,45.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-39041,-0.570382924014,LONG,36748,0.592499435684,SHORT,1898,0.110477299185,LONG
114,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-19,19.08.2008,090741,CME,0,90,126865,54491,11586,4398,9341,7585,1166,18226,62393,3011,10248,7501,721,101602,98361,25263,28504,5711.0,5106.0,-1051.0,-1402.0,-198.0,-56.0,0.0,3523.0,8649.0,-801.0,230.0,-1292.0,-30.0,6428.0,4017.0,-717.0,1694.0,100,43.0,9.1,3.5,7.4,6.0,0.9,14.4,49.2,2.4,8.1,5.9,0.6,80.1,77.5,19.9,22.5,91,17.0,6.0,6.0,6.0,4.0,,13.0,29.0,5.0,10.0,5.0,4.0,52.0,53.0,30.1,29.7,42.8,41.5,28.9,29.7,41.7,41.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-44167,-0.547848522061,LONG,42905,0.649318219653,SHORT,1756,0.103745716649,LONG
115,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-26,26.08.2008,090741,CME,0,90,116253,42726,20086,3957,9581,7585,1166,17852,44892,3214,9182,7156,545,88223,88601,28030,27652,-10612.0,-11765.0,8500.0,-441.0,240.0,0.0,0.0,-374.0,-17501.0,203.0,-1066.0,-345.0,-176.0,-13379.0,-9760.0,2767.0,-852.0,100,36.8,17.3,3.4,8.2,6.5,1.0,15.4,38.6,2.8,7.9,6.2,0.5,75.9,76.2,24.1,23.8,84,13.0,9.0,7.0,7.0,4.0,,13.0,25.0,4.0,7.0,5.0,4.0,46.0,52.0,26.8,23.6,40.0,36.9,25.3,23.6,38.5,36.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-27040,-0.430957541757,LONG,22640,0.360440680125,SHORT,1996,0.116276360247,LONG
116,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-02,02.09.2008,090741,CME,0,90,122277,45831,20185,6040,9098,7921,833,20089,47568,4844,10300,6877,430,97465,94698,24812,27579,6024.0,3105.0,99.0,2083.0,-483.0,336.0,-333.0,2237.0,2676.0,1630.0,1118.0,-279.0,-115.0,9242.0,6097.0,-3218.0,-73.0,100,37.5,16.5,4.9,7.4,6.5,0.7,16.4,38.9,4.0,8.4,5.6,0.4,79.7,77.4,20.3,22.6,89,14.0,8.0,8.0,5.0,5.0,,14.0,25.0,6.0,9.0,6.0,4.0,51.0,55.0,27.6,24.1,40.8,37.1,26.2,24.1,39.4,35.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-27479,-0.406151617719,LONG,25646,0.388481580223,SHORT,1177,0.0691579998825,LONG
117,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-09,09.09.2008,090741,CME,0,90,142344,44362,24739,12681,9423,11458,538,20302,40274,4610,9948,6122,16362,118226,116784,24118,25560,20067.0,-1469.0,4554.0,6641.0,325.0,3537.0,-295.0,213.0,-7294.0,-234.0,-352.0,-755.0,15932.0,20761.0,22086.0,-694.0,-2019.0,100,31.2,17.4,8.9,6.6,8.0,0.4,14.3,28.3,3.2,7.0,4.3,11.5,83.1,82.0,16.9,18.0,86,13.0,10.0,12.0,5.0,6.0,,12.0,23.0,7.0,8.0,5.0,4.0,54.0,55.0,31.9,33.5,44.7,47.3,22.0,22.5,34.0,32.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-19972,-0.32970153196,LONG,19623,0.283975629875,SHORT,-2035,-0.097457018342,SHORT
118,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-16,16.09.2008,090741,CME,0,90,145036,40951,24973,14983,7713,9979,327,18689,36079,4224,7836,3900,24331,119054,118796,25982,26240,2692.0,-3411.0,234.0,2302.0,-1710.0,-1479.0,-211.0,-1613.0,-4195.0,-386.0,-2112.0,-2222.0,7969.0,828.0,2012.0,1864.0,680.0,100,28.2,17.2,10.3,5.3,6.9,0.2,12.9,24.9,2.9,5.4,2.7,16.8,82.1,81.9,17.9,18.1,79,13.0,11.0,12.0,5.0,5.0,,13.0,20.0,5.0,7.0,5.0,4.0,51.0,49.0,34.7,37.1,47.3,52.7,20.5,19.6,31.6,30.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-17390,-0.317521180251,LONG,15978,0.24237000182,SHORT,-2266,-0.128080488356,SHORT
119,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-23,23.09.2008,090741,CME,0,90,92330,12985,34203,821,8002,11431,426,11561,18408,4187,30249,491,931,69162,70898,23168,21432,-52706.0,-27966.0,9230.0,-14162.0,289.0,1452.0,99.0,-7128.0,-17671.0,-37.0,22413.0,-3409.0,-23400.0,-49892.0,-47898.0,-2814.0,-4808.0,100,14.1,37.0,0.9,8.7,12.4,0.5,12.5,19.9,4.5,32.8,0.5,1.0,74.9,76.8,25.1,23.2,73,6.0,15.0,12.0,5.0,5.0,,12.0,20.0,4.0,8.0,5.0,4.0,35.0,49.0,41.2,29.8,52.9,42.3,40.0,29.8,51.7,42.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-6847,-0.228469418399,LONG,-21218,-0.449648215648,LONG,-3429,-0.176452426285,SHORT
120,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-30,30.09.2008,090741,CME,0,90,93626,15729,38121,1058,6556,11564,264,13358,16115,5131,30018,491,1182,73296,73926,20330,19700,1296.0,2744.0,3918.0,237.0,-1446.0,133.0,-162.0,1797.0,-2293.0,944.0,-231.0,0.0,251.0,4134.0,3028.0,-2838.0,-1732.0,100,16.8,40.7,1.1,7.0,12.4,0.3,14.3,17.2,5.5,32.1,0.5,1.3,78.3,79.0,21.7,21.0,74,6.0,14.0,5.0,5.0,6.0,,12.0,18.0,7.0,9.0,5.0,4.0,41.0,49.0,43.2,36.1,54.3,46.9,42.0,36.1,53.1,46.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-2757,-0.0935432429681,LONG,-22392,-0.415821727019,LONG,-5008,-0.276379690949,SHORT
121,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-07,07.10.2008,090741,CME,0,90,94501,19485,29659,933,5969,11879,90,11847,25169,3036,31152,1358,1307,73819,73431,20682,21070,875.0,3756.0,-8462.0,-125.0,-587.0,315.0,-174.0,-1511.0,9054.0,-2095.0,1134.0,867.0,125.0,523.0,-495.0,352.0,1370.0,100,20.6,31.4,1.0,6.3,12.6,0.1,12.5,26.6,3.2,33.0,1.4,1.4,78.1,77.7,21.9,22.3,74,8.0,12.0,4.0,4.0,6.0,,11.0,21.0,6.0,9.0,5.0,4.0,37.0,51.0,45.8,29.2,56.0,41.5,44.6,29.2,54.8,41.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-13322,-0.359898422304,LONG,-10174,-0.20702425525,LONG,-5910,-0.331129538324,SHORT
122,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-14,14.10.2008,090741,CME,0,90,98295,26424,31183,981,4214,20583,90,8269,23064,2257,32553,491,1297,76085,79946,22210,18349,3794.0,6939.0,1524.0,48.0,-1755.0,8704.0,0.0,-3578.0,-2105.0,-779.0,1401.0,-867.0,-10.0,2266.0,6515.0,1528.0,-2721.0,100,26.9,31.7,1.0,4.3,20.9,0.1,8.4,23.5,2.3,33.1,0.5,1.3,77.4,81.3,22.6,18.7,70,8.0,13.0,4.0,5.0,7.0,,10.0,17.0,4.0,9.0,5.0,4.0,36.0,46.0,52.0,34.0,59.8,49.0,50.9,33.9,58.7,48.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-14795,-0.472185874318,LONG,-4759,-0.0826114881872,LONG,-16369,-0.660120175828,SHORT
123,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-21,21.10.2008,090741,CME,0,90,111438,31692,28586,945,4058,32688,87,5435,23788,2261,42124,471,1280,87882,90106,23556,21332,13143.0,5268.0,-2597.0,-36.0,-156.0,12105.0,-3.0,-2834.0,724.0,4.0,9571.0,-20.0,-17.0,11797.0,10160.0,1346.0,2983.0,100,28.4,25.7,0.8,3.6,29.3,0.1,4.9,21.3,2.0,37.8,0.4,1.1,78.9,80.9,21.1,19.1,74,8.0,11.0,5.0,5.0,6.0,,13.0,18.0,4.0,12.0,5.0,4.0,42.0,44.0,53.1,41.6,60.9,54.3,52.1,41.5,59.8,54.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-18353,-0.628032713958,LONG,3106,0.0515279206344,SHORT,-28630,-0.779132422577,SHORT
