,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Pos,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Pos,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Pos,Asset_Mgr_Diff,Asset_Mgr_Signal1
133,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2008-12-30,30.12.2008,098662,ICUS,1,98,15706,2386,5265,0,0,1526,1195,6232,1864,2091,2096,836,22,14022,12799,1684,2907,46.0,-58.0,452.0,0.0,0.0,138.0,-2.0,-236.0,-777.0,0.0,4.0,15.0,0.0,-292.0,-174.0,338.0,220.0,100,15.2,33.5,0.0,0.0,9.7,7.6,39.7,11.9,13.3,13.3,5.3,0.1,89.3,81.5,10.7,18.5,38,5.0,4.0,0.0,0.0,4.0,0.0,8.0,11.0,6.0,0.0,6.0,0.0,18.0,24.0,73.2,65.0,84.0,73.7,61.7,47.9,65.1,54.0,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,4368,0.5395256917,SHORT,-2879,-0.376290680957,LONG,-1526,-1.0,SHORT
134,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-01-06,06.01.2009,098662,ICUS,1,98,15924,2086,5356,0,74,1526,1220,7168,1964,2008,1102,956,22,13680,13052,2244,2872,218.0,-300.0,91.0,0.0,74.0,0.0,25.0,936.0,100.0,-83.0,-994.0,120.0,0.0,-342.0,253.0,560.0,-35.0,100,13.1,33.6,0.0,0.5,9.6,7.7,45.0,12.3,12.6,6.9,6.0,0.1,85.9,82.0,14.1,18.0,36,4.0,4.0,0.0,0.0,4.0,0.0,11.0,8.0,6.0,0.0,5.0,0.0,20.0,21.0,66.0,66.0,79.5,74.5,56.6,49.5,60.9,55.6,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,5204,0.569864213754,SHORT,-3270,-0.439398011287,LONG,-1452,-0.9075,SHORT
135,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-01-13,13.01.2009,098662,ICUS,1,98,13884,2160,5375,6,176,1147,1154,6140,734,2000,339,1292,19,11994,11727,1890,2157,-2040.0,74.0,19.0,6.0,102.0,-379.0,-66.0,-1028.0,-1230.0,-8.0,-763.0,336.0,-3.0,-1686.0,-1325.0,-354.0,-715.0,100,15.6,38.7,0.0,1.3,8.3,8.3,44.2,5.3,14.4,2.4,9.3,0.1,86.4,84.5,13.6,15.5,33,4.0,4.0,0.0,0.0,4.0,0.0,11.0,7.0,6.0,0.0,5.0,0.0,20.0,17.0,63.3,71.8,77.4,80.3,50.6,53.4,57.3,58.4,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,5406,0.786441664242,SHORT,-3215,-0.426675514267,LONG,-971,-0.733938019652,SHORT
136,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-01-20,20.01.2009,098662,ICUS,1,98,15431,2324,5594,6,241,770,1240,6868,1503,2165,55,1982,0,12899,13260,2532,2171,1547.0,164.0,219.0,0.0,65.0,-377.0,86.0,728.0,769.0,165.0,-284.0,690.0,-19.0,905.0,1533.0,642.0,14.0,100,15.1,36.3,0.0,1.6,5.0,8.0,44.5,9.7,14.0,0.4,12.8,0.0,83.6,85.9,16.4,14.1,40,4.0,4.0,0.0,0.0,4.0,0.0,14.0,9.0,6.0,0.0,6.0,0.0,23.0,21.0,48.8,66.4,72.3,76.4,40.2,49.3,53.9,56.9,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,5365,0.640903117907,SHORT,-3270,-0.412983076534,LONG,-529,-0.523244312562,SHORT
137,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-01-27,27.01.2009,098662,ICUS,1,98,18800,2378,7901,6,492,1009,1295,9154,1011,2834,228,2484,0,16387,16540,2413,2260,3369.0,54.0,2307.0,0.0,251.0,239.0,55.0,2286.0,-492.0,669.0,173.0,502.0,0.0,3488.0,3280.0,-119.0,89.0,100,12.6,42.0,0.0,2.6,5.4,6.9,48.7,5.4,15.1,1.2,13.2,0.0,87.2,88.0,12.8,12.0,50,4.0,4.0,0.0,0.0,4.0,0.0,20.0,6.0,4.0,4.0,8.0,0.0,32.0,24.0,45.5,70.3,70.8,79.0,37.7,54.4,53.1,59.5,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,8143,0.801082144614,SHORT,-5523,-0.537309076758,LONG,-517,-0.344437041972,SHORT
138,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-02-03,03.02.2009,098662,ICUS,1,98,19347,2324,8813,6,438,975,1249,10368,1025,2138,60,3028,0,16583,17234,2764,2113,547.0,-54.0,912.0,0.0,-54.0,-34.0,-46.0,1214.0,14.0,-696.0,-168.0,544.0,0.0,196.0,694.0,351.0,-147.0,100,12.0,45.6,0.0,2.3,5.0,6.5,53.6,5.3,11.1,0.3,15.7,0.0,85.7,89.1,14.3,10.9,45,4.0,4.0,0.0,0.0,4.0,0.0,20.0,7.0,4.0,4.0,6.0,0.0,30.0,20.0,50.7,77.3,71.5,81.9,47.8,62.2,57.2,66.0,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,9343,0.820064952164,SHORT,-6489,-0.582652419862,LONG,-537,-0.380042462845,SHORT
139,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-02-10,10.02.2009,098662,ICUS,1,98,18679,2184,8840,6,383,774,1274,10041,1187,2001,110,1935,14,16013,16031,2666,2648,-668.0,-140.0,27.0,0.0,-55.0,-201.0,25.0,-327.0,162.0,-137.0,50.0,-1093.0,14.0,-570.0,-1203.0,-98.0,535.0,100,11.7,47.3,0.0,2.1,4.1,6.8,53.8,6.4,10.7,0.6,10.4,0.1,85.7,85.8,14.3,14.2,46,4.0,4.0,0.0,0.0,4.0,0.0,17.0,10.0,4.0,4.0,7.0,0.0,28.0,23.0,58.5,75.3,73.2,80.2,51.1,59.4,58.2,63.3,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,8854,0.788564303527,SHORT,-6656,-0.603773584906,LONG,-391,-0.33794295592,SHORT
140,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-02-17,17.02.2009,098662,ICUS,1,98,25037,2069,10833,8,461,371,1299,13416,2075,4240,162,4361,8,21663,23195,3374,1842,6358.0,-115.0,1993.0,2.0,78.0,-403.0,25.0,3375.0,888.0,2239.0,52.0,2426.0,-6.0,5650.0,7164.0,708.0,-806.0,100,8.3,43.3,0.0,1.8,1.5,5.2,53.6,8.3,16.9,0.6,17.4,0.0,86.5,92.6,13.5,7.4,56,4.0,4.0,0.0,0.0,4.0,0.0,25.0,9.0,4.0,4.0,8.0,0.0,38.0,23.0,43.0,75.0,67.0,87.8,41.3,63.9,50.7,66.7,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,11341,0.732102511135,SHORT,-8764,-0.67927453108,LONG,90,0.108173076923,LONG
141,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-02-24,24.02.2009,098662,ICUS,1,98,22578,2165,11710,8,441,633,1316,12870,871,2765,273,2985,0,19838,20288,2740,2290,-2459.0,96.0,877.0,0.0,-20.0,262.0,17.0,-546.0,-1204.0,-1475.0,111.0,-1376.0,-8.0,-1825.0,-2907.0,-634.0,448.0,100,9.6,51.9,0.0,2.0,2.8,5.8,57.0,3.9,12.2,1.2,13.2,0.0,87.9,89.9,12.1,10.1,63,4.0,4.0,0.0,0.0,4.0,0.0,30.0,9.0,4.0,4.0,8.0,0.0,42.0,25.0,44.4,76.9,67.3,83.1,41.0,63.3,52.9,66.4,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,11999,0.873226111637,SHORT,-9545,-0.687927927928,LONG,-192,-0.178770949721,SHORT
142,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-03-03,03.03.2009,098662,ICUS,1,98,24186,2058,11941,508,482,541,1336,12576,926,3541,80,2983,0,20581,21776,3605,2410,1608.0,-107.0,231.0,500.0,41.0,-92.0,20.0,-294.0,55.0,776.0,-193.0,-2.0,0.0,743.0,1488.0,865.0,120.0,100,8.5,49.4,2.1,2.0,2.2,5.5,52.0,3.8,14.6,0.3,12.3,0.0,85.1,90.0,14.9,10.0,59,4.0,4.0,0.0,0.0,4.0,0.0,30.0,8.0,4.0,4.0,7.0,0.0,43.0,22.0,39.0,75.0,59.9,84.5,31.9,60.9,45.8,63.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,11650,0.862835135535,SHORT,-9883,-0.7059789985,LONG,-59,-0.0576735092864,SHORT
143,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-03-10,10.03.2009,098662,ICUS,1,98,29295,2181,18189,1005,489,809,1307,15744,724,2146,1770,654,1591,26233,26425,3062,2870,5109.0,123.0,6248.0,497.0,7.0,268.0,-29.0,3168.0,-202.0,-1395.0,1690.0,-2329.0,1591.0,5652.0,4649.0,-543.0,460.0,100,7.4,62.1,3.4,1.7,2.8,4.5,53.7,2.5,7.3,6.0,2.2,5.4,89.5,90.2,10.5,9.8,59,4.0,4.0,0.0,0.0,4.0,0.0,27.0,8.0,4.0,6.0,6.0,0.0,43.0,24.0,41.9,82.7,65.7,85.9,38.5,65.1,55.7,66.9,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,15020,0.912071897012,SHORT,-16008,-0.785861561119,LONG,-320,-0.246533127889,SHORT
144,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-03-17,17.03.2009,098662,ICUS,1,98,22831,1621,12270,1005,304,817,1246,13107,1245,2038,1086,1527,0,20407,20148,2424,2683,-6464.0,-560.0,-5919.0,0.0,-185.0,8.0,-61.0,-2637.0,521.0,-108.0,-684.0,873.0,-1591.0,-5826.0,-6277.0,-638.0,-187.0,100,7.1,53.7,4.4,1.3,3.6,5.5,57.4,5.5,8.9,4.8,6.7,0.0,89.4,88.2,10.6,11.8,62,4.0,4.0,0.0,0.0,4.0,0.0,25.0,10.0,4.0,4.0,12.0,0.0,39.0,27.0,51.4,76.0,71.1,80.9,49.0,58.7,58.4,63.1,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,11862,0.826505016722,SHORT,-10649,-0.766611475056,LONG,-513,-0.457627118644,SHORT
145,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-03-24,24.03.2009,098662,ICUS,1,98,24678,6811,11087,1005,233,1249,907,9681,3529,2014,1219,1719,0,21870,21510,2808,3168,1847.0,5190.0,-1183.0,0.0,-71.0,432.0,-339.0,-3426.0,2284.0,-24.0,133.0,192.0,0.0,1463.0,1362.0,384.0,485.0,100,27.6,44.9,4.1,0.9,5.1,3.7,39.2,14.3,8.2,4.9,7.0,0.0,88.6,87.2,11.4,12.8,50,4.0,4.0,0.0,0.0,4.0,0.0,11.0,14.0,4.0,4.0,10.0,0.0,24.0,31.0,73.9,68.7,83.8,77.7,67.5,56.9,69.5,62.9,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,6152,0.465707797123,SHORT,-4276,-0.238909375349,LONG,-1016,-0.685560053981,SHORT
146,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-03-31,31.03.2009,098662,ICUS,1,98,23205,6997,11108,1006,273,1194,862,9993,3171,2006,1187,1573,0,22324,20920,881,2285,-1473.0,186.0,21.0,1.0,40.0,-55.0,-45.0,312.0,-358.0,-8.0,-32.0,-146.0,0.0,454.0,-590.0,-1927.0,-883.0,100,30.2,47.9,4.3,1.2,5.1,3.7,43.1,13.7,8.6,5.1,6.8,0.0,96.2,90.2,3.8,9.8,50,5.0,4.0,0.0,0.0,4.0,0.0,10.0,14.0,4.0,4.0,9.0,0.0,26.0,31.0,75.8,72.6,89.2,81.3,70.0,60.3,75.0,65.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,6822,0.518231540565,SHORT,-4111,-0.227064346866,LONG,-921,-0.627811860941,SHORT
147,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-04-07,07.04.2009,098662,ICUS,1,98,23676,5365,11437,1006,114,960,748,11986,2511,2104,1107,1761,15,22445,20542,1231,3134,471.0,-1632.0,329.0,0.0,-159.0,-234.0,-114.0,1993.0,-660.0,98.0,-80.0,188.0,15.0,121.0,-378.0,350.0,849.0,100,22.7,48.3,4.2,0.5,4.1,3.2,50.6,10.6,8.9,4.7,7.4,0.1,94.8,86.8,5.2,13.2,51,5.0,4.0,0.0,0.0,4.0,0.0,10.0,15.0,5.0,4.0,11.0,0.0,26.0,34.0,69.4,69.5,84.8,76.9,65.1,56.5,74.2,62.0,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,9475,0.653583500034,SHORT,-6072,-0.361385549339,LONG,-846,-0.787709497207,SHORT
148,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-04-14,14.04.2009,098662,ICUS,1,98,23893,5194,11266,1005,102,1163,629,13343,2475,2010,307,2348,0,22590,20896,1303,2997,217.0,-171.0,-171.0,-1.0,-12.0,203.0,-119.0,1357.0,-36.0,-94.0,-800.0,587.0,-15.0,145.0,354.0,72.0,-137.0,100,21.7,47.2,4.2,0.4,4.9,2.6,55.8,10.4,8.4,1.3,9.8,0.0,94.5,87.5,5.5,12.5,51,5.0,4.0,0.0,0.0,4.0,0.0,13.0,12.0,5.0,4.0,12.0,0.0,25.0,31.0,71.3,71.3,85.3,78.4,67.0,58.3,73.6,64.2,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,10868,0.687065368567,SHORT,-6072,-0.368894289186,LONG,-1061,-0.838735177866,SHORT
149,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-04-21,21.04.2009,098662,ICUS,1,98,23331,3651,12280,1006,136,626,843,11609,3471,2048,1507,681,41,20841,20996,2490,2335,-562.0,-1543.0,1014.0,1.0,34.0,-537.0,214.0,-1734.0,996.0,38.0,1200.0,-1667.0,41.0,-1749.0,100.0,1187.0,-662.0,100,15.6,52.6,4.3,0.6,2.7,3.6,49.8,14.9,8.8,6.5,2.9,0.2,89.3,90.0,10.7,10.0,59,5.0,4.0,0.0,0.0,4.0,0.0,22.0,14.0,4.0,4.0,8.0,0.0,37.0,30.0,43.3,75.6,62.4,81.9,40.2,61.3,54.6,66.3,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,8138,0.539655172414,SHORT,-8629,-0.541648358546,LONG,-490,-0.643044619423,SHORT
150,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-04-28,28.04.2009,098662,ICUS,1,98,22223,4194,12115,1006,148,838,880,10651,2119,2012,1613,606,0,20504,19576,1719,2647,-1108.0,543.0,-165.0,0.0,12.0,212.0,37.0,-958.0,-1352.0,-36.0,106.0,-75.0,-41.0,-337.0,-1420.0,-771.0,312.0,100,18.9,54.5,4.5,0.7,3.8,4.0,47.9,9.5,9.1,7.3,2.7,0.0,92.3,88.1,7.7,11.9,55,5.0,4.0,0.0,0.0,4.0,0.0,20.0,12.0,4.0,5.0,7.0,0.0,34.0,28.0,51.8,75.3,69.7,80.8,48.5,59.4,60.1,64.2,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,8532,0.668128425998,SHORT,-7921,-0.485682751855,LONG,-690,-0.699797160243,SHORT
151,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-05-05,05.05.2009,098662,ICUS,1,98,23738,7074,11932,1006,135,743,885,10580,3356,2014,341,608,0,22035,20544,1703,3194,1515.0,2880.0,-183.0,0.0,-13.0,-95.0,5.0,-71.0,1237.0,2.0,-1272.0,2.0,0.0,1531.0,968.0,-16.0,547.0,100,29.8,50.3,4.2,0.6,3.1,3.7,44.6,14.1,8.5,1.4,2.6,0.0,92.8,86.5,7.2,13.5,54,5.0,4.0,0.0,0.0,4.0,0.0,13.0,19.0,5.0,4.0,7.0,0.0,27.0,35.0,65.5,71.1,79.8,76.0,60.0,56.3,69.3,60.5,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,7224,0.518369690011,SHORT,-4858,-0.255603493634,LONG,-608,-0.692482915718,SHORT
152,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-05-12,12.05.2009,098662,ICUS,1,98,28144,9153,11862,1014,84,1242,678,13273,6537,2010,598,506,0,26810,23849,1334,4295,4406.0,2079.0,-70.0,8.0,-51.0,499.0,-207.0,2693.0,3181.0,-4.0,257.0,-102.0,0.0,4775.0,3305.0,-369.0,1101.0,100,32.5,42.1,3.6,0.3,4.4,2.4,47.2,23.2,7.1,2.1,1.8,0.0,95.3,84.7,4.7,15.3,55,5.0,4.0,0.0,0.0,4.0,0.0,9.0,24.0,5.0,5.0,6.0,0.0,23.0,38.0,74.9,64.8,87.4,72.8,71.3,55.4,77.6,60.7,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,6736,0.340030287733,SHORT,-2709,-0.128907922912,LONG,-1158,-0.873303167421,SHORT
153,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-05-19,19.05.2009,098662,ICUS,1,98,30331,11071,11862,1040,84,1474,612,13729,8582,2001,392,706,0,28929,26277,1402,4054,2187.0,1918.0,0.0,26.0,0.0,232.0,-66.0,456.0,2045.0,-9.0,-206.0,200.0,0.0,2119.0,2428.0,68.0,-241.0,100,36.5,39.1,3.4,0.3,4.9,2.0,45.3,28.3,6.6,1.3,2.3,0.0,95.4,86.6,4.6,13.4,62,5.0,4.0,0.0,0.0,4.0,0.0,11.0,30.0,5.0,4.0,6.0,0.0,23.0,44.0,79.4,62.6,89.1,70.4,75.1,54.3,79.9,59.7,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,5147,0.230693379947,SHORT,-791,-0.0344917804038,LONG,-1390,-0.89216944801,SHORT
154,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-05-26,26.05.2009,098662,ICUS,1,98,37046,16469,12507,1005,68,1928,507,15096,13356,2000,465,1500,77,35687,32880,1359,4166,6715.0,5398.0,645.0,-35.0,-16.0,454.0,-105.0,1367.0,4774.0,-1.0,73.0,794.0,77.0,6758.0,6603.0,-43.0,112.0,100,44.5,33.8,2.7,0.2,5.2,1.4,40.7,36.1,5.4,1.3,4.0,0.2,96.3,88.8,3.7,11.2,65,5.0,4.0,0.0,0.0,4.0,0.0,10.0,29.0,5.0,4.0,10.0,0.0,21.0,48.0,83.6,58.4,91.2,69.6,80.3,53.8,84.0,61.5,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,1740,0.0611556305356,SHORT,3962,0.136733848702,SHORT,-1860,-0.931863727455,SHORT
155,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-06-02,02.06.2009,098662,ICUS,1,98,40030,18959,12845,1038,100,2076,505,14059,15253,2152,1409,1563,186,38408,35618,1622,4412,2984.0,2490.0,338.0,33.0,32.0,148.0,-2.0,-1037.0,1897.0,152.0,944.0,63.0,109.0,2721.0,2738.0,263.0,246.0,100,47.4,32.1,2.6,0.2,5.2,1.3,35.1,38.1,5.4,3.5,3.9,0.5,95.9,89.0,4.1,11.0,64,5.0,5.0,0.0,0.0,4.0,0.0,8.0,30.0,4.0,4.0,10.0,0.0,20.0,53.0,84.4,54.5,92.0,67.4,81.7,50.5,84.9,60.6,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,-1194,-0.0407341703057,LONG,6114,0.192239969815,SHORT,-1976,-0.908088235294,SHORT
156,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-06-09,09.06.2009,098662,ICUS,1,98,42229,20352,12908,3803,100,1900,550,10916,14799,2791,1416,1286,181,40109,38218,2120,4011,2199.0,1393.0,63.0,2765.0,0.0,-176.0,45.0,-3143.0,-454.0,639.0,7.0,-277.0,-5.0,1701.0,2600.0,498.0,-401.0,100,48.2,30.6,9.0,0.2,4.5,1.3,25.8,35.0,6.6,3.4,3.0,0.4,95.0,90.5,5.0,9.5,62,5.0,5.0,4.0,0.0,4.0,0.0,7.0,27.0,5.0,4.0,8.0,0.0,24.0,49.0,82.3,55.4,90.7,70.3,73.3,46.7,75.5,57.6,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,-3883,-0.151001361073,LONG,7444,0.223812387252,SHORT,-1800,-0.9,SHORT
157,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-06-16,16.06.2009,098662,ICUS,1,98,20470,10880,1749,150,98,1781,607,2866,9353,2050,1459,1245,0,18110,16935,2360,3535,-21759.0,-9472.0,-11159.0,-3653.0,-2.0,-119.0,57.0,-8050.0,-5446.0,-741.0,43.0,-41.0,-181.0,-21999.0,-21283.0,240.0,-476.0,100,53.2,8.5,0.7,0.5,8.7,3.0,14.0,45.7,10.0,7.1,6.1,0.0,88.5,82.7,11.5,17.3,55,5.0,4.0,4.0,0.0,4.0,0.0,8.0,20.0,5.0,5.0,7.0,0.0,22.0,38.0,66.5,44.8,80.2,65.0,61.7,38.9,70.0,53.4,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,-6487,-0.530894508552,LONG,9131,0.7230184496,SHORT,-1683,-0.895689196381,SHORT
158,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-06-23,23.06.2009,098662,ICUS,1,98,20532,9779,1367,150,98,2039,646,3969,9891,2012,1844,1194,0,18498,17299,2034,3233,62.0,-1101.0,-382.0,0.0,0.0,258.0,39.0,1103.0,538.0,-38.0,385.0,-51.0,0.0,388.0,364.0,-326.0,-302.0,100,47.6,6.7,0.7,0.5,9.9,3.1,19.3,48.2,9.8,9.0,5.8,0.0,90.1,84.3,9.9,15.7,60,4.0,4.0,4.0,0.0,4.0,0.0,9.0,25.0,5.0,6.0,6.0,0.0,23.0,41.0,63.6,45.2,78.3,61.8,58.8,38.6,70.2,50.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,-5922,-0.427272727273,LONG,8412,0.754710209941,SHORT,-1941,-0.908282639214,SHORT
159,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-06-30,30.06.2009,098662,ICUS,1,98,20118,10521,1173,140,98,1915,637,3342,9493,2110,1254,1270,5,18107,16743,2011,3375,-414.0,742.0,-194.0,-10.0,0.0,-124.0,-9.0,-627.0,-398.0,98.0,-590.0,76.0,5.0,-391.0,-556.0,-23.0,142.0,100,52.3,5.8,0.7,0.5,9.5,3.2,16.6,47.2,10.5,6.2,6.3,0.0,90.0,83.2,10.0,16.8,60,5.0,4.0,4.0,0.0,4.0,0.0,9.0,25.0,5.0,6.0,8.0,0.0,23.0,45.0,68.8,46.7,83.2,59.7,63.8,38.1,71.8,48.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,-6151,-0.479236462797,LONG,9348,0.799384299641,SHORT,-1817,-0.902632886239,SHORT
160,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-07-07,07.07.2009,098662,ICUS,1,98,20244,9683,1273,139,98,1971,637,3930,9795,2098,1283,1394,0,17868,17307,2376,2937,126.0,-838.0,100.0,-1.0,0.0,56.0,0.0,588.0,302.0,-12.0,29.0,124.0,-5.0,-239.0,564.0,365.0,-438.0,100,47.8,6.3,0.7,0.5,9.7,3.1,19.4,48.4,10.4,6.3,6.9,0.0,88.3,85.5,11.7,14.5,62,6.0,4.0,4.0,0.0,4.0,0.0,7.0,26.0,5.0,4.0,9.0,0.0,24.0,45.0,65.8,47.8,80.1,63.9,60.9,41.1,69.0,52.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,-5865,-0.427322404372,LONG,8410,0.767615918218,SHORT,-1873,-0.905268245529,SHORT
161,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-07-14,14.07.2009,098662,ICUS,1,98,21435,10111,1195,126,98,2181,635,5646,10682,2030,481,1816,0,19127,18665,2308,2770,1191.0,428.0,-78.0,-13.0,0.0,210.0,-2.0,1716.0,887.0,-68.0,-802.0,422.0,0.0,1259.0,1358.0,-68.0,-167.0,100,47.2,5.6,0.6,0.5,10.2,3.0,26.3,49.8,9.5,2.2,8.5,0.0,89.2,87.1,10.8,12.9,60,7.0,4.0,4.0,0.0,4.0,0.0,6.0,24.0,4.0,5.0,9.0,0.0,23.0,43.0,72.6,46.3,82.1,62.9,66.7,40.6,72.1,53.1,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,-5036,-0.308427241548,LONG,8916,0.788607818857,SHORT,-2083,-0.913997367266,SHORT
162,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2009-07-21,21.07.2009,098662,ICUS,1,98,27107,14139,1242,0,108,2523,626,7315,15044,2019,1292,1570,0,25499,23024,1608,4083,5672.0,4028.0,47.0,-126.0,10.0,342.0,-9.0,1669.0,4362.0,-11.0,811.0,-246.0,0.0,6372.0,4359.0,-700.0,1313.0,100,52.2,4.6,0.0,0.4,9.3,2.3,27.0,55.5,7.4,4.8,5.8,0.0,94.1,84.9,5.9,15.1,69,6.0,4.0,0.0,0.0,4.0,0.0,6.0,36.0,4.0,4.0,9.0,0.0,20.0,53.0,78.6,38.4,88.2,54.6,74.9,33.7,80.5,48.2,(U.S. DOLLAR INDEX X $1000),F90,FutOnly,-7729,-0.345677355875,LONG,12897,0.838502047981,SHORT,-2415,-0.917901938426,SHORT
