,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_GBPUSD,PUT_GBPUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
473,473,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-07-07,07.07.2015,96742,CME ,0,96,168480,46421,28756,1160,8034,60850,2364,80110,35391,1503,4662,16032,0,144254,146056,24226,22424,-12933.0,2081.0,-12405.0,486.0,-13885.0,-607.0,1297.0,-1056.0,-2518.0,475.0,-529.0,-1698.0,-488.0,-11619.0,-15458.0,-1314.0,2525.0,100,27.6,17.1,0.7,4.8,36.1,1.4,47.5,21.0,0.9,2.8,9.5,0.0,85.6,86.7,14.4,13.3,112,7.0,9.0,,6.0,19.0,8.0,30.0,25.0,8.0,5.0,11.0,0.0,59.0,72.0,54.0,35.2,62.9,50.2,54.0,34.9,62.8,49.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.38717413702,SHORT,0.234978783404,SHORT,-0.766738284652,SHORT,2015-07-13,1271.09,1404.95,0.197797931718,1404.95,-40770.56,-0.0455188292633,0.224282824282,0.0820853251089,0.0,-54774.02,0.45253594125,0.472861253795,1404.95,-112002.44
474,474,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-07-14,14.07.2015,96742,CME ,0,96,157073,46007,24657,1236,6801,63203,1977,72945,27679,1443,3954,15154,0,134363,135349,22710,21724,-11407.0,-414.0,-4099.0,76.0,-1233.0,2353.0,-387.0,-7165.0,-7712.0,-60.0,-708.0,-878.0,0.0,-9891.0,-10707.0,-1516.0,-700.0,100,29.3,15.7,0.8,4.3,40.2,1.3,46.4,17.6,0.9,2.5,9.6,0.0,85.5,86.2,14.5,13.8,101,6.0,9.0,,5.0,20.0,8.0,27.0,20.0,8.0,4.0,10.0,0.0,52.0,68.0,57.2,36.0,66.2,51.4,57.2,35.7,66.1,51.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.449852917793,SHORT,0.302134042794,SHORT,-0.805696817325,SHORT,2015-07-20,1288.31,1366.32,0.06715525939,1366.32,-39404.24,-0.0186682120854,0.296493740405,0.249742373084,1366.32,-53407.7,0.272365847702,0.541967990924,1366.32,-110636.12
475,475,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-07-21,21.07.2015,96742,CME ,0,96,164779,46064,32659,1241,10297,61088,1379,74423,31099,1569,6890,14661,24,141887,143720,22892,21059,7706.0,57.0,8002.0,5.0,3496.0,-2115.0,-598.0,1478.0,3420.0,126.0,2936.0,-493.0,24.0,7524.0,8371.0,182.0,-665.0,100,28.0,19.8,0.8,6.2,37.1,0.8,45.2,18.9,1.0,4.2,8.9,0.0,86.1,87.2,13.9,12.8,108,6.0,9.0,,7.0,20.0,8.0,26.0,24.0,14.0,7.0,9.0,,59.0,75.0,56.1,36.9,64.7,50.6,56.1,36.6,64.7,50.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.410568412274,SHORT,0.170280604144,SHORT,-0.711508019892,SHORT,2015-07-27,1511.2,1532.04,-0.13185343865,1532.04,-37872.2,0.0221900616048,0.17405914124,0.271396066421,1532.04,-51875.66,0.236352062626,0.327458163951,1532.04,-109104.08
476,476,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-07-28,28.07.2015,96742,CME ,0,96,173295,45769,42185,1335,14904,62517,2133,74069,27700,2250,7912,14874,24,148396,153018,24899,20277,8516.0,-295.0,9526.0,94.0,4607.0,1429.0,754.0,-354.0,-3399.0,681.0,1022.0,213.0,0.0,6509.0,9298.0,2007.0,-782.0,100,26.4,24.3,0.8,8.6,36.1,1.2,42.7,16.0,1.3,4.6,8.6,0.0,85.6,88.3,14.4,11.7,114,7.0,8.0,,7.0,21.0,8.0,30.0,24.0,11.0,7.0,10.0,,63.0,74.0,54.2,38.0,63.6,53.3,54.2,37.7,63.5,52.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.455629906946,SHORT,0.0407485731178,SHORT,-0.614988181501,SHORT,2015-08-03,1637.13,1685.67,-0.129532031026,1685.67,-36186.53,0.00866081797847,0.0411014890925,0.139277616532,1685.67,-50189.99,0.157343627403,0.31013465445,1685.67,-107418.41
477,477,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-08-04,04.08.2015,96742,CME ,0,96,169224,46762,39074,1011,15923,62190,1240,71764,25928,2124,7209,14627,24,146057,146218,23167,23006,-4071.0,993.0,-3111.0,-324.0,1019.0,-327.0,-893.0,-2305.0,-1772.0,-126.0,-703.0,-247.0,0.0,-2339.0,-6800.0,-1732.0,2729.0,100,27.6,23.1,0.6,9.4,36.8,0.7,42.4,15.3,1.3,4.3,8.6,0.0,86.3,86.4,13.7,13.6,110,6.0,9.0,,8.0,19.0,6.0,30.0,23.0,13.0,6.0,9.0,,61.0,72.0,52.3,38.6,62.1,53.2,52.3,38.3,62.0,52.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.469188879335,SHORT,0.0895661494012,SHORT,-0.592308578598,SHORT,2015-08-10,1185.85,1244.44,0.0488175762834,1244.44,-34942.09,-0.0124624763348,0.0884499333839,0.0521968995817,0.0,-50189.99,0.180126317103,0.277287171189,1244.44,-106173.97
478,478,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-08-11,11.08.2015,96742,CME ,0,96,158247,48178,29230,1256,10930,62139,869,66185,27180,1593,5586,14633,24,134621,136924,23626,21323,-10977.0,1416.0,-9844.0,245.0,-4993.0,-51.0,-371.0,-5579.0,1252.0,-531.0,-1623.0,6.0,0.0,-11436.0,-9294.0,459.0,-1683.0,100,30.4,18.5,0.8,6.9,39.3,0.5,41.8,17.2,1.0,3.5,9.2,0.0,85.1,86.5,14.9,13.5,107,6.0,9.0,,8.0,19.0,6.0,29.0,22.0,8.0,5.0,9.0,,56.0,69.0,46.8,38.3,56.9,52.2,46.8,38.1,56.8,51.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.417768971242,SHORT,0.244780901199,SHORT,-0.700830721647,SHORT,2015-08-17,-5425.12,1193.57,0.155214751798,1193.57,-33748.52,-0.0125748286481,0.24170282331,0.126078951139,1193.57,-48996.42,0.181503690352,0.289515419577,1193.57,-104980.4
479,479,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-08-18,18.08.2015,96742,CME ,0,96,172083,47345,36405,1260,16939,62240,1414,67705,31009,1855,7774,16529,24,144316,150736,27767,21347,13836.0,-833.0,7175.0,4.0,6009.0,101.0,545.0,1520.0,3829.0,262.0,2188.0,1896.0,0.0,9695.0,13812.0,4141.0,24.0,100,27.5,21.2,0.7,9.8,36.2,0.8,39.3,18.0,1.1,4.5,9.6,0.0,83.9,87.6,16.1,12.4,114,5.0,11.0,4.0,9.0,19.0,7.0,33.0,20.0,12.0,6.0,11.0,,64.0,74.0,43.0,37.9,53.6,51.4,43.0,37.7,53.6,50.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.371740583909,SHORT,0.130626865672,SHORT,-0.572134025436,SHORT,2015-08-24,1442.72,-21760.03,-0.114154035527,-21760.03,-55508.55,0.00631927669813,0.13145233298,0.217582044827,-21760.03,-70756.45,0.140635065984,0.285949051412,-21760.03,-126740.43
480,480,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-08-25,25.08.2015,96742,CME ,0,96,176962,47623,34627,1327,12807,71168,1480,79311,29647,2742,4002,15146,557,149849,156694,27113,20268,4879.0,278.0,-1778.0,67.0,-4132.0,8928.0,66.0,11606.0,-1362.0,887.0,-3772.0,-1383.0,533.0,5533.0,5958.0,-654.0,-1079.0,100,26.9,19.6,0.7,7.2,40.2,0.8,44.8,16.8,1.5,2.3,8.6,0.3,84.7,88.5,15.3,11.5,114,5.0,10.0,,8.0,22.0,7.0,35.0,19.0,12.0,5.0,10.0,,65.0,73.0,42.8,36.5,52.9,50.5,42.8,36.3,52.8,49.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.455808660218,SHORT,0.158006079027,SHORT,-0.694980649003,SHORT,2015-08-31,1553.39,1607.7,0.027379213355,1607.7,-53900.85,0.0178485352088,0.160826256092,0.137874719373,1607.7,-69148.75,0.18751450365,0.325811242191,1607.7,-125132.73
481,481,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-09-01,01.09.2015,96742,CME ,0,96,170032,63016,9524,2139,8658,76323,1202,68291,31728,3044,2517,19474,533,149400,143967,20632,26065,-6930.0,15393.0,-25103.0,812.0,-4149.0,5155.0,-278.0,-11020.0,2081.0,302.0,-1485.0,4328.0,-24.0,-449.0,-12727.0,-6481.0,5797.0,100,37.1,5.6,1.3,5.1,44.9,0.7,40.2,18.7,1.8,1.5,11.5,0.3,87.9,84.7,12.1,15.3,111,9.0,6.0,4.0,6.0,24.0,7.0,33.0,17.0,15.0,4.0,12.0,,65.0,73.0,41.6,28.7,53.8,43.4,41.1,28.4,53.3,43.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.365560543497,SHORT,0.73741384064,SHORT,-0.796236805874,SHORT,2015-09-07,1336.25,1396.1,0.579407761613,1396.1,-52504.75,-0.0106601479585,0.729552899992,0.295177316059,1396.1,-67752.65,0.173353049465,0.666060114163,1396.1,-123736.63
482,482,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-09-08,08.09.2015,96742,CME ,0,96,186994,84307,8496,4736,11815,75238,1187,53722,39446,9809,2160,15554,24,167760,154490,19234,32504,16962.0,21291.0,-1028.0,2597.0,3157.0,-1085.0,-15.0,-14569.0,7718.0,6765.0,-357.0,-3920.0,-509.0,18360.0,10523.0,-1398.0,6439.0,100,45.1,4.5,2.5,6.3,40.2,0.6,28.7,21.1,5.2,1.2,8.3,0.0,89.7,82.6,10.3,17.4,111,9.0,8.0,5.0,6.0,22.0,6.0,25.0,26.0,23.0,4.0,8.0,,64.0,82.0,39.9,26.7,55.1,41.8,39.5,26.5,54.3,40.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.153228576335,SHORT,0.816902470825,SHORT,-0.728556166933,SHORT,2015-09-14,1873.18,1962.21,0.079488630185,1962.21,-50542.54,0.0041622031225,0.82030258484,0.757307139248,1962.21,-65790.44,0.134636487092,0.678508520832,1962.21,-121774.42
483,483,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-09-15,15.09.2015,96742,CME ,0,96,145704,57707,3100,0,11238,74071,1002,52745,24957,1378,3091,12573,24,127185,117105,18519,28599,-41290.0,-26600.0,-5396.0,-4736.0,-577.0,-1167.0,-185.0,-977.0,-14489.0,-8431.0,931.0,-2981.0,0.0,-40575.0,-37385.0,-715.0,-3905.0,100,39.6,2.1,0.0,7.7,50.8,0.7,36.2,17.1,0.9,2.1,8.6,0.0,87.3,80.4,12.7,19.6,99,6.0,4.0,0.0,5.0,21.0,6.0,28.0,24.0,6.0,5.0,6.0,,50.0,62.0,52.6,34.4,64.2,46.9,52.6,34.3,64.1,46.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.357622712414,SHORT,0.898038054829,SHORT,-0.736534246094,SHORT,2015-09-21,1240.42,-18769.98,0.081135584004,-18769.98,-69312.52,0.0631956923192,0.954790191433,0.849995523771,-18769.98,-84560.42,0.366889063356,0.684070076593,-18769.98,-140544.4
484,484,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-09-22,22.09.2015,96742,CME ,0,96,146573,56086,8555,80,16204,73813,1007,49230,24230,1368,2938,11587,24,126937,120664,19636,25909,869.0,-1621.0,5455.0,80.0,4966.0,-258.0,5.0,-3515.0,-727.0,-10.0,-153.0,-986.0,0.0,-248.0,3559.0,1117.0,-2690.0,100,38.3,5.8,0.1,11.1,50.4,0.7,33.6,16.5,0.9,2.0,7.9,0.0,86.6,82.3,13.4,17.7,94,4.0,6.0,,5.0,21.0,5.0,26.0,24.0,7.0,4.0,4.0,,45.0,63.0,55.1,34.0,66.1,48.2,55.1,33.8,66.0,48.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.340321263273,SHORT,0.735307312696,SHORT,-0.639979115056,SHORT,2015-09-28,1594.29,1698.64,-0.162730742133,1698.64,-67613.88,0.0109055341643,0.743326231716,0.860907217282,1698.64,-82861.78,0.245333722864,0.656390294862,1698.64,-138845.76
485,485,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-09-29,29.09.2015,96742,CME ,0,96,155821,59425,1754,4,16820,79711,889,52063,27383,2194,2722,12815,0,134117,124750,21704,31071,9248.0,3339.0,-6801.0,-76.0,616.0,5898.0,-118.0,2833.0,3153.0,826.0,-216.0,1228.0,-24.0,7180.0,4086.0,2068.0,5162.0,100,38.1,1.1,0.0,10.8,51.2,0.6,33.4,17.6,1.4,1.7,8.2,0.0,86.1,80.1,13.9,19.9,99,9.0,,,4.0,22.0,5.0,27.0,24.0,8.0,4.0,6.0,0.0,52.0,61.0,51.7,32.2,62.1,45.0,51.7,32.1,62.1,44.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.310651259975,SHORT,0.942660063094,SHORT,-0.651510913593,SHORT,2015-10-05,-7678.36,1152.22,0.207352750398,1152.22,-66461.66,0.0112456548813,0.953260892834,0.787616171929,1152.22,-81709.56,0.258282744755,0.337419872142,1152.22,-137693.54
486,486,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-10-06,06.10.2015,96742,CME ,0,96,160373,71364,1652,0,13652,76559,894,49809,32762,2863,2157,11654,65,140804,126449,19569,33924,4552.0,11939.0,-102.0,-4.0,-3168.0,-3152.0,5.0,-2254.0,5379.0,669.0,-565.0,-1161.0,65.0,6687.0,1699.0,-2135.0,2853.0,100,44.5,1.0,0.0,8.5,47.7,0.6,31.1,20.4,1.8,1.3,7.3,0.0,87.8,78.8,12.2,21.2,100,10.0,,0.0,5.0,21.0,5.0,27.0,25.0,9.0,4.0,5.0,,55.0,60.0,50.6,31.5,62.7,43.6,50.6,31.3,62.7,43.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.206452628647,SHORT,0.954749643914,SHORT,-0.697331810976,SHORT,2015-10-12,-263.35,1171.39,0.01208958082,1171.39,-65290.27,-0.0147259219065,0.940690075217,0.942187266004,1171.39,-80538.17,0.238695048655,0.395310194336,1171.39,-136522.15
487,487,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-10-13,13.10.2015,96742,CME ,0,96,152164,64563,2184,404,18879,68286,1046,41766,31295,1660,3966,12417,227,132511,117519,19653,34645,-8209.0,-6801.0,532.0,404.0,5227.0,-8273.0,152.0,-8043.0,-1467.0,-1203.0,1809.0,763.0,162.0,-8293.0,-8930.0,84.0,721.0,100,42.4,1.4,0.3,12.4,44.9,0.7,27.4,20.6,1.1,2.6,8.2,0.1,87.1,77.2,12.9,22.8,99,10.0,4.0,,4.0,20.0,5.0,24.0,26.0,9.0,5.0,6.0,,50.0,65.0,54.7,30.8,64.8,43.2,54.7,30.7,64.8,42.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.143318596789,SHORT,0.934558856578,SHORT,-0.566821545345,SHORT,2015-10-19,1233.11,1249.65,-0.020190787336,1249.65,-64040.62,0.0241295898429,0.957109378471,0.955315980208,1249.65,-79288.52,0.234885710806,0.423011681769,1249.65,-135272.5
488,488,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-10-20,20.10.2015,96742,CME ,0,96,158043,54755,21357,195,23680,67646,1042,49943,26041,1319,6351,12493,278,137563,130371,20480,27672,5879.0,-9808.0,19173.0,-209.0,4801.0,-640.0,-4.0,8177.0,-5254.0,-341.0,2385.0,76.0,51.0,5052.0,12852.0,827.0,-6973.0,100,34.6,13.5,0.1,15.0,42.8,0.7,31.6,16.5,0.8,4.0,7.9,0.2,87.0,82.5,13.0,17.5,96,7.0,7.0,,6.0,17.0,6.0,25.0,23.0,11.0,6.0,5.0,,53.0,63.0,54.5,35.1,64.3,49.1,54.5,34.9,64.3,49.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.314566224468,SHORT,0.438800714736,SHORT,-0.481418216061,SHORT,2015-10-26,1247.93,1264.64,-0.495758141842,1264.64,-62775.98,0.00401108035186,0.440560779661,0.815999318118,1264.64,-78023.88,0.199931097957,0.639232478214,1264.64,-134007.86
489,489,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-10-27,27.10.2015,96742,CME ,0,96,153453,56443,18169,248,20112,66598,1372,50409,21949,2346,3506,11925,227,134663,122834,18790,30619,-4590.0,1688.0,-3188.0,53.0,-3568.0,-1048.0,330.0,466.0,-4092.0,1027.0,-2845.0,-568.0,-51.0,-2900.0,-7537.0,-1690.0,2947.0,100,36.8,11.8,0.2,13.1,43.4,0.9,32.8,14.3,1.5,2.3,7.8,0.1,87.8,80.0,12.2,20.0,95,7.0,6.0,,4.0,19.0,6.0,27.0,22.0,14.0,5.0,5.0,,55.0,64.0,55.0,35.4,65.5,47.8,55.0,35.3,65.4,47.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.393322092927,SHORT,0.512973784378,SHORT,-0.536108868643,SHORT,2015-11-02,1433.04,-17539.52,0.074173069642,-17539.52,-80315.5,0.000644044233181,0.513304162186,0.456681542124,-17539.52,-95563.4,0.17301153645,0.646412127145,-17539.52,-151547.38
490,490,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-11-03,03.11.2015,96742,CME ,0,96,151194,57772,16588,513,15196,64969,1382,47850,25304,2633,5510,11549,310,131166,123248,20028,27946,-2259.0,1329.0,-1581.0,265.0,-4916.0,-1629.0,10.0,-2559.0,3355.0,287.0,2004.0,-376.0,83.0,-3497.0,414.0,1238.0,-2673.0,100,38.2,11.0,0.3,10.1,43.0,0.9,31.6,16.7,1.7,3.6,7.6,0.2,86.8,81.5,13.2,18.5,98,7.0,6.0,,6.0,17.0,5.0,28.0,24.0,16.0,6.0,4.0,,61.0,63.0,52.9,35.3,61.7,47.8,52.9,35.2,61.7,47.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.308199141537,SHORT,0.553846153846,SHORT,-0.620881931017,SHORT,2015-11-09,1178.89,1264.09,0.040872369468,1264.09,-79051.41,-0.0495477288121,0.526404334812,0.516197116482,1264.09,-94299.31,0.32217654422,0.63891337707,1264.09,-150283.29
491,491,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-11-10,10.11.2015,96742,CME ,0,96,172346,77347,4499,3676,8670,64365,1434,48177,41212,4350,9848,12835,233,153735,132604,18611,39742,21152.0,19575.0,-12089.0,3163.0,-6526.0,-604.0,52.0,327.0,15908.0,1717.0,4338.0,1286.0,-77.0,22569.0,9356.0,-1417.0,11796.0,100,44.9,2.6,2.1,5.0,37.3,0.8,28.0,23.9,2.5,5.7,7.4,0.1,89.2,76.9,10.8,23.1,105,10.0,5.0,4.0,5.0,19.0,5.0,22.0,33.0,17.0,5.0,6.0,,59.0,74.0,50.4,27.7,60.3,37.5,50.3,26.9,60.2,36.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.0779178646142,SHORT,0.890061823424,SHORT,-0.76257958513,SHORT,2015-11-16,1008.29,1086.16,0.336215669578,1086.16,-77965.25,0.00939594797323,0.89842479801,0.636545028445,1086.16,-93213.15,0.274727426845,0.626026464734,1086.16,-149197.13
492,492,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-11-17,17.11.2015,96742,CME ,0,96,175254,83548,5236,3918,5228,69285,1273,49154,40977,4531,10215,12675,233,158100,138128,17154,37126,2908.0,6201.0,737.0,242.0,-3442.0,4920.0,-161.0,977.0,-235.0,181.0,367.0,-160.0,0.0,4365.0,5524.0,-1457.0,-2616.0,100,47.7,3.0,2.2,3.0,39.5,0.7,28.0,23.4,2.6,5.8,7.2,0.1,90.2,78.8,9.8,21.2,108,10.0,6.0,4.0,4.0,19.0,5.0,26.0,32.0,12.0,4.0,7.0,,58.0,73.0,53.5,26.3,62.7,36.1,53.3,26.2,62.5,35.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.0907235024575,SHORT,0.882050819968,SHORT,-0.859675492867,SHORT,2015-11-23,957.07,1027.42,-0.008011003456,1027.42,-76937.83,0.00612659790553,0.887454790674,0.889436135564,1027.42,-92185.73,0.235355058155,0.520101650655,1027.42,-148169.71
493,493,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-11-24,24.11.2015,96742,CME ,0,96,172390,83571,6271,3818,4708,62529,2064,45642,41308,5711,9255,13945,233,155002,135879,17388,36511,-2864.0,23.0,1035.0,-100.0,-520.0,-6756.0,791.0,-3512.0,331.0,1180.0,-960.0,1270.0,0.0,-3098.0,-2249.0,234.0,-615.0,100,48.5,3.6,2.2,2.7,36.3,1.2,26.5,24.0,3.3,5.4,8.1,0.1,89.9,78.8,10.1,21.2,111,12.0,5.0,,,19.0,6.0,24.0,37.0,15.0,4.0,7.0,,57.0,80.0,52.2,26.0,62.1,34.3,52.0,25.8,61.7,34.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.0498447383554,SHORT,0.860399367779,SHORT,-0.859958058807,SHORT,2015-11-30,1414.02,1501.73,-0.021651452189,1501.73,-75436.1,0.0366488677625,0.891932030432,0.884422310479,1501.73,-90684.0,0.275596193617,0.531895912773,1501.73,-146667.98
494,494,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-12-01,01.12.2015,96742,CME ,0,96,187628,91853,7578,4342,5102,60565,2483,50925,53629,6327,9374,14700,233,170639,149857,16989,37771,15238.0,8282.0,1307.0,524.0,394.0,-1964.0,419.0,5283.0,12321.0,616.0,119.0,755.0,0.0,15637.0,13978.0,-399.0,1260.0,100,49.0,4.0,2.3,2.7,32.3,1.3,27.1,28.6,3.4,5.0,7.8,0.1,90.9,79.9,9.1,20.1,114,12.0,5.0,4.0,4.0,19.0,6.0,25.0,38.0,16.0,4.0,7.0,,62.0,80.0,48.6,27.8,60.7,36.6,48.6,27.2,60.6,35.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.0258622338696,LONG,0.847572688598,SHORT,-0.844609925838,SHORT,2015-12-07,1153.89,1292.0,-0.012826679181,1292.0,-74144.1,0.00180411378266,0.849101806167,0.857687952992,1292.0,-89392.0,0.235345450739,0.538955327383,1292.0,-145375.98
495,495,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-12-08,08.12.2015,96742,CME ,0,96,200245,90930,7169,10428,10064,60904,1902,45881,59125,10204,14535,13524,233,184177,163489,16068,36756,12617.0,-923.0,-409.0,6086.0,4962.0,339.0,-581.0,-5044.0,5496.0,3877.0,5161.0,-1176.0,0.0,13538.0,13632.0,-921.0,-1015.0,100,45.4,3.6,5.2,5.0,30.4,0.9,22.9,29.5,5.1,7.3,6.8,0.1,92.0,81.6,8.0,18.4,115,8.0,8.0,6.0,4.0,20.0,6.0,25.0,38.0,21.0,5.0,7.0,,61.0,89.0,44.5,27.9,59.0,37.8,44.5,27.3,58.0,35.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.126126126126,LONG,0.853841527437,SHORT,-0.716379213166,SHORT,2015-12-14,1721.24,-4261.19,0.006268838839,-4261.19,-78405.29,0.000388927475721,0.854173609867,0.849156909703,-4261.19,-93653.19,0.203684446764,0.111456415486,0.0,-145375.98
496,496,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-12-15,15.12.2015,96742,CME ,0,96,165845,87454,2958,528,10274,67324,1403,47586,46457,1991,852,12340,4,150092,133005,15753,32840,-34400.0,-3476.0,-4211.0,-9900.0,210.0,6420.0,-499.0,1705.0,-12668.0,-8213.0,-13683.0,-1184.0,-229.0,-34085.0,-30484.0,-315.0,-3916.0,100,52.7,1.8,0.3,6.2,40.6,0.8,28.7,28.0,1.2,0.5,7.4,0.0,90.5,80.2,9.5,19.8,97,8.0,7.0,,4.0,19.0,6.0,22.0,31.0,8.0,,5.0,,44.0,70.0,55.5,32.8,69.7,43.3,55.5,32.1,69.7,42.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.0120051465819,SHORT,0.934566208025,SHORT,-0.735199360808,SHORT,2015-12-21,914.88,998.92,0.080724680588,998.92,-77406.37,0.00124659885572,0.935731237191,0.873495057778,998.92,-92654.27,0.178199786593,0.248150419187,998.92,-144377.06
