,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Pos,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Pos,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Pos,Asset_Mgr_Diff,Asset_Mgr_Signal1
126,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2008-11-11,11.11.2008,092741,CME,0,92,39893,11678,10732,997,561,1468,0,3255,10965,161,13728,877,0,30380,25200,9513,14693,-1510.0,-399.0,-2608.0,25.0,4.0,8.0,0.0,-86.0,365.0,-2.0,4.0,349.0,0.0,-454.0,-1863.0,-1056.0,353.0,100,29.3,26.9,2.5,1.4,3.7,0.0,8.2,27.5,0.4,34.4,2.2,0.0,76.2,63.2,23.8,36.8,44,9.0,8.0,5.0,0.0,4.0,0.0,8.0,14.0,5.0,4.0,0.0,0.0,21.0,31.0,51.6,25.6,63.3,38.3,50.2,25.6,61.0,38.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-7710,-0.542194092827,LONG,946,0.042213297635,SHORT,-907,-0.447018235584,SHORT
127,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2008-11-18,18.11.2008,092741,CME,0,92,43937,11931,9290,1001,0,1488,0,4001,14694,164,14323,0,0,31420,26637,12517,17300,4044.0,253.0,-1442.0,4.0,-561.0,20.0,0.0,746.0,3729.0,3.0,595.0,-877.0,0.0,1040.0,1437.0,3004.0,2607.0,100,27.2,21.1,2.3,0.0,3.4,0.0,9.1,33.4,0.4,32.6,0.0,0.0,71.5,60.6,28.5,39.4,46,9.0,8.0,7.0,0.0,4.0,0.0,8.0,18.0,4.0,4.0,0.0,0.0,22.0,35.0,47.8,21.0,59.0,32.6,46.9,20.9,57.2,32.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-10693,-0.571971115271,LONG,2641,0.124452193582,SHORT,-1488,-1.0,SHORT
128,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2008-11-25,25.11.2008,092741,CME,0,92,42747,14492,8316,1002,0,1388,0,3340,15922,259,13556,0,0,32649,26887,10098,15860,-1190.0,2561.0,-974.0,1.0,0.0,-100.0,0.0,-661.0,1228.0,95.0,-767.0,0.0,0.0,1229.0,250.0,-2419.0,-1440.0,100,33.9,19.5,2.3,0.0,3.2,0.0,7.8,37.2,0.6,31.7,0.0,0.0,76.4,62.9,23.6,37.1,42,8.0,7.0,5.0,0.0,4.0,0.0,6.0,18.0,4.0,4.0,0.0,0.0,18.0,32.0,52.7,25.1,66.7,36.0,52.7,25.1,65.2,36.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-12582,-0.653203198006,LONG,6176,0.270782181691,SHORT,-1388,-1.0,SHORT
129,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2008-12-02,02.12.2008,092741,CME,0,92,42123,15667,8910,1456,0,1422,0,2011,16809,138,13784,0,0,33056,28735,9067,13388,-624.0,1175.0,594.0,454.0,0.0,34.0,0.0,-1329.0,887.0,-121.0,228.0,0.0,0.0,407.0,1848.0,-1031.0,-2472.0,100,37.2,21.2,3.5,0.0,3.4,0.0,4.8,39.9,0.3,32.7,0.0,0.0,78.5,68.2,21.5,31.8,41,8.0,7.0,4.0,0.0,4.0,0.0,5.0,18.0,4.0,4.0,0.0,0.0,18.0,31.0,56.3,29.1,69.9,41.9,56.3,27.9,67.8,40.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-14798,-0.786291179596,LONG,6757,0.274931846849,SHORT,-1422,-1.0,SHORT
130,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2008-12-09,09.12.2008,092741,CME,0,92,38990,14320,5658,526,0,1460,0,1151,16249,85,12917,0,0,28999,23978,9991,15012,-3133.0,-1347.0,-3252.0,-930.0,0.0,38.0,0.0,-860.0,-560.0,-53.0,-867.0,0.0,0.0,-4057.0,-4757.0,924.0,1624.0,100,36.7,14.5,1.3,0.0,3.7,0.0,3.0,41.7,0.2,33.1,0.0,0.0,74.4,61.5,25.6,38.5,38,9.0,7.0,4.0,0.0,4.0,0.0,5.0,16.0,4.0,4.0,0.0,0.0,17.0,27.0,53.0,24.6,67.6,36.8,53.0,24.6,67.6,36.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-15098,-0.867701149425,LONG,8662,0.433576934628,SHORT,-1460,-1.0,SHORT
131,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2008-12-16,16.12.2008,092741,CME,0,92,20142,3253,3797,250,0,1534,0,819,5025,115,2738,0,0,7175,10721,12967,9421,-18848.0,-11067.0,-1861.0,-276.0,0.0,74.0,0.0,-332.0,-11224.0,30.0,-10179.0,0.0,0.0,-21824.0,-13257.0,2976.0,-5591.0,100,16.2,18.9,1.2,0.0,7.6,0.0,4.1,24.9,0.6,13.6,0.0,0.0,35.6,53.2,64.4,46.8,24,9.0,6.0,4.0,0.0,4.0,0.0,5.0,7.0,4.0,4.0,0.0,0.0,11.0,16.0,29.7,24.8,35.3,37.3,29.7,24.8,33.8,37.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-4206,-0.719712525667,LONG,-544,-0.0771631205674,LONG,-1534,-1.0,SHORT
132,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2008-12-22,22.12.2008,092741,CME,0,92,24773,3275,10928,250,468,1306,0,3411,5476,55,3465,0,0,10924,18015,13849,6758,4631.0,22.0,7131.0,0.0,468.0,-228.0,0.0,2592.0,451.0,-60.0,727.0,0.0,0.0,3749.0,7294.0,882.0,-2663.0,100,13.2,44.1,1.0,1.9,5.3,0.0,13.8,22.1,0.2,14.0,0.0,0.0,44.1,72.7,55.9,27.3,28,9.0,6.0,4.0,0.0,4.0,0.0,9.0,6.0,4.0,4.0,0.0,0.0,16.0,15.0,27.2,48.5,36.5,64.1,27.2,48.5,36.5,63.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-2065,-0.232361876899,LONG,-7653,-0.538829824685,LONG,-838,-0.472378804961,SHORT
133,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2008-12-30,30.12.2008,092741,CME,0,92,25073,3413,11849,250,468,1210,0,4127,6061,50,3451,0,0,11759,19420,13314,5653,300.0,138.0,921.0,0.0,0.0,-96.0,0.0,716.0,585.0,-5.0,-14.0,0.0,0.0,835.0,1405.0,-535.0,-1105.0,100,13.6,47.3,1.0,1.9,4.8,0.0,16.5,24.2,0.2,13.8,0.0,0.0,46.9,77.5,53.1,22.5,30,9.0,6.0,4.0,0.0,4.0,0.0,10.0,6.0,4.0,4.0,0.0,0.0,18.0,15.0,25.7,55.0,35.4,69.6,25.7,55.0,35.4,68.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-1934,-0.18983117393,LONG,-8436,-0.552745380684,LONG,-742,-0.442193087008,SHORT
134,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-01-06,06.01.2009,092741,CME,0,92,25435,2895,9592,250,560,1225,0,4469,7449,79,1932,0,0,10185,18595,15250,6840,362.0,-518.0,-2257.0,0.0,92.0,15.0,0.0,342.0,1388.0,29.0,-1519.0,0.0,0.0,-1574.0,-825.0,1936.0,1187.0,100,11.4,37.7,1.0,2.2,4.8,0.0,17.6,29.3,0.3,7.6,0.0,0.0,40.0,73.1,60.0,26.9,31,9.0,5.0,4.0,0.0,4.0,0.0,9.0,9.0,4.0,4.0,0.0,0.0,17.0,19.0,19.2,43.3,30.9,62.1,19.2,43.3,30.8,61.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-2980,-0.250041953348,LONG,-6697,-0.536317770481,LONG,-665,-0.372549019608,SHORT
135,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-01-13,13.01.2009,092741,CME,0,92,24703,3993,8635,261,494,1256,0,3480,7170,70,2616,0,1,10915,17393,13788,7310,-732.0,1098.0,-957.0,11.0,-66.0,31.0,0.0,-989.0,-279.0,-9.0,684.0,0.0,1.0,730.0,-1202.0,-1462.0,470.0,100,16.2,35.0,1.1,2.0,5.1,0.0,14.1,29.0,0.3,10.6,0.0,0.0,44.2,70.4,55.8,29.6,32,4.0,6.0,4.0,0.0,4.0,0.0,10.0,7.0,4.0,4.0,0.0,0.0,18.0,18.0,22.7,44.0,32.0,58.7,22.7,44.0,32.0,58.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-3690,-0.346478873239,LONG,-4642,-0.367595818815,LONG,-762,-0.435428571429,SHORT
136,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-01-20,20.01.2009,092741,CME,0,92,24527,3834,6928,261,451,1279,0,4003,6952,70,3354,0,2,11975,15492,12552,9035,-176.0,-159.0,-1707.0,0.0,-43.0,23.0,0.0,523.0,-218.0,0.0,738.0,0.0,1.0,1060.0,-1901.0,-1236.0,1725.0,100,15.6,28.2,1.1,1.8,5.2,0.0,16.3,28.3,0.3,13.7,0.0,0.0,48.8,63.2,51.2,36.8,29,4.0,5.0,4.0,0.0,4.0,0.0,9.0,7.0,4.0,4.0,0.0,0.0,16.0,17.0,27.4,37.6,39.3,50.9,27.4,37.6,39.2,50.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-2949,-0.269192149703,LONG,-3094,-0.287493031035,LONG,-828,-0.478612716763,SHORT
137,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-01-27,27.01.2009,092741,CME,0,92,28119,10422,7026,358,451,1380,0,2627,9756,60,2873,0,6,16797,18586,11322,9533,3592.0,6588.0,98.0,97.0,0.0,101.0,0.0,-1376.0,2804.0,-10.0,-481.0,0.0,4.0,4822.0,3094.0,-1230.0,498.0,100,37.1,25.0,1.3,1.6,4.9,0.0,9.3,34.7,0.2,10.2,0.0,0.0,59.7,66.1,40.3,33.9,37,7.0,5.0,4.0,0.0,4.0,0.0,8.0,12.0,4.0,4.0,0.0,0.0,20.0,23.0,36.5,34.0,46.7,45.6,36.4,34.0,46.6,45.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-7129,-0.575708632803,LONG,3396,0.194635488308,SHORT,-929,-0.507373020208,SHORT
138,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-02-03,03.02.2009,092741,CME,0,92,29006,10043,6799,285,0,1433,0,2562,9935,48,2808,0,6,15752,18506,13254,10500,887.0,-379.0,-227.0,-73.0,-451.0,53.0,0.0,-65.0,179.0,-12.0,-65.0,0.0,0.0,-1045.0,-80.0,1932.0,967.0,100,34.6,23.4,1.0,0.0,4.9,0.0,8.8,34.3,0.2,9.7,0.0,0.0,54.3,63.8,45.7,36.2,32,6.0,4.0,4.0,0.0,4.0,0.0,8.0,10.0,4.0,4.0,0.0,0.0,17.0,20.0,35.6,36.5,45.2,48.6,35.5,36.5,45.1,48.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-7373,-0.589981595583,LONG,3244,0.192613703836,SHORT,-1433,-1.0,SHORT
139,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-02-10,10.02.2009,092741,CME,0,92,32070,14394,4057,289,0,1417,0,2002,13024,0,3125,0,6,19816,18793,12254,13277,3064.0,4351.0,-2742.0,4.0,0.0,-16.0,0.0,-560.0,3089.0,-48.0,317.0,0.0,0.0,4064.0,287.0,-1000.0,2777.0,100,44.9,12.7,0.9,0.0,4.4,0.0,6.2,40.6,0.0,9.7,0.0,0.0,61.8,58.6,38.2,41.4,33,6.0,4.0,4.0,0.0,4.0,0.0,6.0,13.0,0.0,4.0,0.0,0.0,15.0,21.0,46.0,28.2,55.6,40.4,45.9,28.2,55.5,40.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-11022,-0.733528550512,LONG,10337,0.560240637364,SHORT,-1417,-1.0,SHORT
140,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-02-17,17.02.2009,092741,CME,0,92,34470,15042,3772,285,0,1412,0,3205,14545,4,4066,0,6,22608,20024,11862,14446,2400.0,648.0,-285.0,-4.0,0.0,-5.0,0.0,1203.0,1521.0,4.0,941.0,0.0,0.0,2792.0,1231.0,-392.0,1169.0,100,43.6,10.9,0.8,0.0,4.1,0.0,9.3,42.2,0.0,11.8,0.0,0.0,65.6,58.1,34.4,41.9,38,7.0,4.0,4.0,0.0,4.0,0.0,8.0,15.0,0.0,4.0,0.0,0.0,18.0,24.0,44.8,25.0,56.1,37.7,44.7,25.0,56.1,37.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-11340,-0.638873239437,LONG,11270,0.59902200489,SHORT,-1412,-1.0,SHORT
141,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-02-24,24.02.2009,092741,CME,0,92,33873,17357,4844,397,0,1408,0,3803,13531,24,1769,0,15,23365,20219,10508,13654,-597.0,2315.0,1072.0,112.0,0.0,-4.0,0.0,598.0,-1014.0,20.0,-2297.0,0.0,9.0,757.0,195.0,-1354.0,-792.0,100,51.2,14.3,1.2,0.0,4.2,0.0,11.2,39.9,0.1,5.2,0.0,0.0,69.0,59.7,31.0,40.3,38,9.0,4.0,4.0,0.0,4.0,0.0,8.0,14.0,0.0,4.0,0.0,0.0,19.0,24.0,46.6,27.9,56.5,42.5,46.5,27.9,56.4,42.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-9728,-0.561209184262,LONG,12513,0.563623260214,SHORT,-1408,-1.0,SHORT
142,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-03-03,03.03.2009,092741,CME,0,92,36848,20542,3872,396,0,1408,0,2365,15104,101,2593,0,0,25997,20881,10851,15967,2975.0,3185.0,-972.0,-1.0,0.0,0.0,0.0,-1438.0,1573.0,77.0,824.0,0.0,-15.0,2632.0,662.0,343.0,2313.0,100,55.7,10.5,1.1,0.0,3.8,0.0,6.4,41.0,0.3,7.0,0.0,0.0,70.6,56.7,29.4,43.3,38,8.0,4.0,4.0,0.0,4.0,0.0,7.0,15.0,4.0,4.0,0.0,0.0,21.0,23.0,53.6,25.0,60.8,39.7,53.6,24.7,60.8,39.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-12739,-0.729234644227,LONG,16670,0.682804947981,SHORT,-1408,-1.0,SHORT
143,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-03-10,10.03.2009,092741,CME,0,92,39747,16729,5862,2402,0,992,0,3101,13410,2269,1364,0,0,25865,24935,13882,14812,2899.0,-3813.0,1990.0,2006.0,0.0,-416.0,0.0,736.0,-1694.0,2168.0,-1229.0,0.0,0.0,-132.0,4054.0,3031.0,-1155.0,100,42.1,14.7,6.0,0.0,2.5,0.0,7.8,33.7,5.7,3.4,0.0,0.0,65.1,62.7,34.9,37.3,30,7.0,5.0,5.0,0.0,4.0,0.0,5.0,10.0,4.0,4.0,0.0,0.0,18.0,20.0,43.8,30.6,54.4,45.4,40.7,29.3,47.6,41.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-10309,-0.624371631034,LONG,10867,0.481032269488,SHORT,-992,-1.0,SHORT
144,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-03-17,17.03.2009,092741,CME,0,92,31126,14481,835,56,0,1022,0,3227,12923,18,2653,0,0,20435,14854,10691,16272,-8621.0,-2248.0,-5027.0,-2346.0,0.0,30.0,0.0,126.0,-487.0,-2251.0,1289.0,0.0,0.0,-5430.0,-10081.0,-3191.0,1460.0,100,46.5,2.7,0.2,0.0,3.3,0.0,10.4,41.5,0.1,8.5,0.0,0.0,65.7,47.7,34.3,52.3,33,14.0,5.0,5.0,0.0,4.0,0.0,6.0,10.0,4.0,4.0,0.0,0.0,21.0,15.0,31.9,30.6,45.8,43.3,31.9,30.6,45.8,43.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-9696,-0.600371517028,LONG,13646,0.890963698093,SHORT,-1022,-1.0,SHORT
145,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-03-24,24.03.2009,092741,CME,0,92,27937,9816,9084,78,0,1029,0,4800,6916,63,723,0,0,15480,17170,12457,10767,-3189.0,-4665.0,8249.0,22.0,0.0,7.0,0.0,1573.0,-6007.0,45.0,-1930.0,0.0,0.0,-4955.0,2316.0,1766.0,-5505.0,100,35.1,32.5,0.3,0.0,3.7,0.0,17.2,24.8,0.2,2.6,0.0,0.0,55.4,61.5,44.6,38.5,33,11.0,5.0,5.0,0.0,4.0,0.0,9.0,6.0,4.0,4.0,0.0,0.0,22.0,15.0,27.2,44.3,39.2,55.7,27.2,44.3,39.2,55.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-2116,-0.180607715944,LONG,732,0.0387301587302,SHORT,-1029,-1.0,SHORT
146,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-03-31,31.03.2009,092741,CME,0,92,27578,10405,10845,135,0,1018,0,2621,5469,35,723,0,0,13919,17502,13659,10076,-359.0,589.0,1761.0,57.0,0.0,-11.0,0.0,-2179.0,-1447.0,-28.0,0.0,0.0,0.0,-1561.0,332.0,1202.0,-691.0,100,37.7,39.3,0.5,0.0,3.7,0.0,9.5,19.8,0.1,2.6,0.0,0.0,50.5,63.5,49.5,36.5,31,10.0,6.0,5.0,0.0,4.0,0.0,6.0,7.0,4.0,4.0,0.0,0.0,18.0,16.0,28.6,45.2,40.4,57.3,28.6,45.2,40.4,57.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-2848,-0.352039555006,LONG,-440,-0.0207058823529,LONG,-1018,-1.0,SHORT
147,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-04-07,07.04.2009,092741,CME,0,92,25914,10607,9535,536,0,1025,0,1913,4089,0,1490,0,0,14546,15185,11368,10729,-1664.0,202.0,-1310.0,401.0,0.0,7.0,0.0,-708.0,-1380.0,-35.0,767.0,0.0,0.0,627.0,-2317.0,-2291.0,653.0,100,40.9,36.8,2.1,0.0,4.0,0.0,7.4,15.8,0.0,5.7,0.0,0.0,56.1,58.6,43.9,41.4,29,9.0,7.0,5.0,0.0,4.0,0.0,5.0,6.0,0.0,4.0,0.0,0.0,16.0,16.0,35.6,38.5,46.8,49.3,35.6,38.3,46.6,49.2,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-2176,-0.362545818061,LONG,1072,0.0532221229272,SHORT,-1025,-1.0,SHORT
148,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-04-14,14.04.2009,092741,CME,0,92,27406,15177,10199,579,0,1028,0,2867,5001,37,0,0,0,18660,16844,8746,10562,1492.0,4570.0,664.0,43.0,0.0,3.0,0.0,954.0,912.0,37.0,-1490.0,0.0,0.0,4114.0,1659.0,-2622.0,-167.0,100,55.4,37.2,2.1,0.0,3.8,0.0,10.5,18.2,0.1,0.0,0.0,0.0,68.1,61.5,31.9,38.5,30,9.0,6.0,5.0,0.0,4.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,17.0,17.0,45.7,41.0,58.1,52.8,45.7,40.5,56.9,52.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-2134,-0.271225216065,LONG,4978,0.196169609079,SHORT,-1028,-1.0,SHORT
149,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-04-21,21.04.2009,092741,CME,0,92,33601,19865,2229,579,0,1037,0,5336,15386,37,418,0,0,26235,19268,7366,14333,6195.0,4688.0,-7970.0,0.0,0.0,9.0,0.0,2469.0,10385.0,0.0,418.0,0.0,0.0,7575.0,2424.0,-1380.0,3771.0,100,59.1,6.6,1.7,0.0,3.1,0.0,15.9,45.8,0.1,1.2,0.0,0.0,78.1,57.3,21.9,42.7,37,10.0,5.0,5.0,0.0,4.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,18.0,23.0,48.9,24.9,65.8,39.6,48.9,24.9,64.8,39.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-10050,-0.484991796159,LONG,17636,0.79822576265,SHORT,-1037,-1.0,SHORT
150,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-04-28,28.04.2009,092741,CME,0,92,27107,14950,5727,557,0,1012,0,4707,6649,75,0,0,0,20289,14020,6818,13087,-6494.0,-4915.0,3498.0,-22.0,0.0,-25.0,0.0,-629.0,-8737.0,38.0,-418.0,0.0,0.0,-5946.0,-5248.0,-548.0,-1246.0,100,55.2,21.1,2.1,0.0,3.7,0.0,17.4,24.5,0.3,0.0,0.0,0.0,74.8,51.7,25.2,48.3,29,8.0,7.0,5.0,0.0,4.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,16.0,18.0,50.5,30.7,65.5,41.9,50.5,30.7,64.2,41.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-1942,-0.171010919338,LONG,9223,0.446051167964,SHORT,-1012,-1.0,SHORT
151,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-05-05,05.05.2009,092741,CME,0,92,26366,12424,10993,636,0,978,0,4523,2193,57,0,0,0,17640,14857,8726,11509,-741.0,-2526.0,5266.0,79.0,0.0,-34.0,0.0,-184.0,-4456.0,-18.0,0.0,0.0,0.0,-2649.0,837.0,1908.0,-1578.0,100,47.1,41.7,2.4,0.0,3.7,0.0,17.2,8.3,0.2,0.0,0.0,0.0,66.9,56.3,33.1,43.7,26,7.0,7.0,5.0,0.0,4.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,15.0,15.0,43.8,41.8,57.6,51.4,43.8,41.6,55.8,50.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,2330,0.346932698035,SHORT,1431,0.0611094503993,SHORT,-978,-1.0,SHORT
152,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-05-12,12.05.2009,092741,CME,0,92,32340,10290,18454,704,0,925,0,8214,1753,43,0,0,0,19251,21879,13089,10461,5974.0,-2134.0,7461.0,68.0,0.0,-53.0,0.0,3691.0,-440.0,-14.0,0.0,0.0,0.0,1611.0,7022.0,4363.0,-1048.0,100,31.8,57.1,2.2,0.0,2.9,0.0,25.4,5.4,0.1,0.0,0.0,0.0,59.5,67.7,40.5,32.3,32,7.0,8.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,20.0,18.0,34.8,50.1,46.1,59.8,34.8,49.7,45.0,59.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,6461,0.648239189325,SHORT,-8164,-0.284024492068,LONG,-925,-1.0,SHORT
153,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-05-19,19.05.2009,092741,CME,0,92,35951,10741,21995,687,0,972,0,10867,2583,313,0,0,0,22608,26550,13343,9401,3611.0,451.0,3541.0,-17.0,0.0,47.0,0.0,2653.0,830.0,270.0,0.0,0.0,0.0,3357.0,4671.0,254.0,-1060.0,100,29.9,61.2,1.9,0.0,2.7,0.0,30.2,7.2,0.9,0.0,0.0,0.0,62.9,73.9,37.1,26.1,34,7.0,8.0,4.0,0.0,4.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,22.0,19.0,35.3,55.8,49.4,64.9,35.0,55.4,48.2,64.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,8284,0.615910780669,SHORT,-11254,-0.34378054741,LONG,-972,-1.0,SHORT
154,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-05-26,26.05.2009,092741,CME,0,92,39627,9505,24320,1395,0,982,0,13548,3026,795,0,0,0,25243,30518,14384,9109,3676.0,-1236.0,2325.0,708.0,0.0,10.0,0.0,2681.0,443.0,482.0,0.0,0.0,0.0,2635.0,3968.0,1041.0,-292.0,100,24.0,61.4,3.5,0.0,2.5,0.0,34.2,7.6,2.0,0.0,0.0,0.0,63.7,77.0,36.3,23.0,33,6.0,9.0,6.0,0.0,4.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,22.0,19.0,34.2,56.4,49.0,66.5,32.7,56.1,47.3,65.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,10522,0.634849764692,SHORT,-14815,-0.437989652624,LONG,-982,-1.0,SHORT
155,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-06-02,02.06.2009,092741,CME,0,92,42429,9667,28099,1514,0,911,0,14987,2291,768,0,0,0,26936,33583,15493,8846,2802.0,162.0,3779.0,119.0,0.0,-71.0,0.0,1439.0,-735.0,-27.0,0.0,0.0,0.0,1693.0,3065.0,1109.0,-263.0,100,22.8,66.2,3.6,0.0,2.1,0.0,35.3,5.4,1.8,0.0,0.0,0.0,63.5,79.2,36.5,20.8,33,5.0,8.0,4.0,0.0,4.0,0.0,13.0,6.0,4.0,0.0,0.0,0.0,22.0,19.0,36.0,61.5,50.6,69.6,34.6,61.0,47.5,68.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,12696,0.73480726936,SHORT,-18432,-0.488058041625,LONG,-911,-1.0,SHORT
