,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1
20,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-04-24,24.04.2012,064A50,NYME,1,64,35297,0,880,0,35297,34417,35297,35297,0,0,35297,0,880,0,35297,34417,35297,35297,0,0,0,0,0,0,0,0,0,0,0,0,-2562.0,0.0,-420.0,0.0,-2562.0,-2142.0,-2562.0,-2562.0,0.0,0.0,100,0.0,2.5,0.0,100.0,97.5,100.0,100.0,0.0,0.0,100,0.0,2.5,0.0,100.0,97.5,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,1,0,14,10,14,11,21,0,1,0,14,10,14,11,0,0,0,0,0,0,0,0,67.0,85.3,87.7,98.1,60.0,76.3,77.8,85.5,67.0,85.3,87.7,98.1,60.0,76.3,77.8,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),-880,-1.0,LONG,880,0.0126230025533,SHORT
21,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-05-01,01.05.2012,064A53,NYME,1,64,527347,0,0,0,527347,527347,527347,527347,0,0,527347,0,0,0,527347,527347,527347,527347,0,0,0,0,0,0,0,0,0,0,0,0,4680.0,0.0,0.0,0.0,4680.0,4680.0,4680.0,4680.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,13,13,13,13,23,0,0,0,13,13,13,13,0,0,0,0,0,0,0,0,80.6,75.2,95.1,95.9,59.4,69.3,73.8,77.6,80.6,75.2,95.1,95.9,59.4,69.3,73.8,77.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),0,-1.0,LONG,0,0.0,LONG
22,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-05-08,08.05.2012,064A54,NYME,1,64,87725,770,630,0,86804,87095,87574,87725,151,0,87725,770,630,0,86804,87095,87574,87725,151,0,0,0,0,0,0,0,0,0,0,0,-2920.0,770.0,-345.0,0.0,-2920.0,-2575.0,-2150.0,-2920.0,-770.0,0.0,100,0.9,0.7,0.0,99.0,99.3,99.8,100.0,0.2,0.0,100,0.9,0.7,0.0,99.0,99.3,99.8,100.0,0.2,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,1,0,16,14,17,15,27,1,1,0,16,14,17,15,0,0,0,0,0,0,0,0,69.9,71.9,86.6,92.4,69.9,70.4,85.3,91.0,69.9,71.9,86.6,92.4,69.9,70.4,85.3,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),140,0.1,SHORT,-291,-0.00167338512585,LONG
23,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-05-15,15.05.2012,064A55,NYME,1,64,1318974,0,0,0,1318974,1318974,1318974,1318974,0,0,1318974,0,0,0,1318974,1318974,1318974,1318974,0,0,0,0,0,0,0,0,0,0,0,0,1568.0,0.0,0.0,0.0,1568.0,1568.0,1568.0,1568.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,17,13,17,13,26,0,0,0,17,13,17,13,0,0,0,0,0,0,0,0,70.2,61.6,86.7,89.7,70.2,60.4,86.7,87.4,70.2,61.6,86.7,89.7,70.2,60.4,86.7,87.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),0,0.1,LONG,0,0.0,LONG
24,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-05-22,22.05.2012,064A56,NYME,1,64,49712,0,0,0,49457,49690,49457,49690,255,22,49712,0,0,0,49457,49690,49457,49690,255,22,0,0,0,0,0,0,0,0,0,0,-4026.0,0.0,0.0,0.0,-4026.0,-4004.0,-4026.0,-4004.0,0.0,-22.0,100,0.0,0.0,0.0,99.5,100.0,99.5,100.0,0.5,0.0,100,0.0,0.0,0.0,99.5,100.0,99.5,100.0,0.5,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,0,17,24,17,24,33,0,0,0,17,24,17,24,0,0,0,0,0,0,0,0,73.4,47.5,90.4,77.0,68.8,47.2,82.1,73.6,73.4,47.5,90.4,77.0,68.8,47.2,82.1,73.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),0,0.1,LONG,-233,-0.00235004589145,LONG
25,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-05-29,29.05.2012,064A56,NYME,1,64,175748,3445,0,220,171828,175528,175493,175748,255,0,175748,3445,0,220,171828,175528,175493,175748,255,0,0,0,0,0,0,0,0,0,0,0,744.0,860.0,-220.0,220.0,-591.0,744.0,489.0,744.0,255.0,0.0,100,2.0,0.0,0.1,97.8,99.9,99.9,100.0,0.1,0.0,100,2.0,0.0,0.1,97.8,99.9,99.9,100.0,0.1,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2,0,1,27,30,29,31,43,2,0,1,27,30,29,31,0,0,0,0,0,0,0,0,56.3,54.2,82.5,75.8,56.3,52.1,82.0,73.6,56.3,54.2,82.5,75.8,56.3,52.1,82.0,73.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),3445,1.0,SHORT,-3700,-0.0106518960375,LONG
26,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-06-05,05.06.2012,064A57,NYME,1,64,644676,0,0,0,644676,644676,644676,644676,0,0,644676,0,0,0,644676,644676,644676,644676,0,0,0,0,0,0,0,0,0,0,0,0,-52136.0,0.0,0.0,0.0,-52136.0,-52136.0,-52136.0,-52136.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,17,15,17,15,25,0,0,0,17,15,17,15,0,0,0,0,0,0,0,0,80.0,47.3,92.4,79.2,75.1,43.0,80.5,68.1,80.0,47.3,92.4,79.2,75.1,43.0,80.5,68.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 MEGAWATT HOURS),0,1.0,LONG,0,0.0,LONG
27,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-06-12,12.06.2012,064A57,NYME,1,64,3720938,0,0,0,3720938,3720938,3720938,3720938,0,0,3720938,0,0,0,3720938,3720938,3720938,3720938,0,0,0,0,0,0,0,0,0,0,0,0,9360.0,0.0,0.0,0.0,9360.0,9360.0,9360.0,9360.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,0,0,26,23,26,23,37,0,0,0,26,23,26,23,0,0,0,0,0,0,0,0,65.7,61.4,87.2,80.6,65.6,61.1,85.1,79.6,65.7,61.4,87.2,80.6,65.6,61.1,85.1,79.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 50 MEGAWATT HOURS),0,1.0,LONG,0,0.0,LONG
28,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-06-19,19.06.2012,064A58,NYME,1,64,72240,4050,1913,2805,65385,67458,72240,72176,0,64,72240,4050,1913,2805,65385,67458,72240,72176,0,64,0,0,0,0,0,0,0,0,0,0,-410.0,-500.0,-100.0,0.0,90.0,-290.0,-410.0,-390.0,0.0,-20.0,100,5.6,2.6,3.9,90.5,93.4,100.0,99.9,0.0,0.1,100,5.6,2.6,3.9,90.5,93.4,100.0,99.9,0.0,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1,3,2,25,23,27,27,40,1,3,2,25,23,27,27,0,0,0,0,0,0,0,0,40.0,46.0,70.7,67.9,37.4,43.9,57.2,63.4,40.0,46.0,70.7,67.9,37.4,43.9,57.2,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),2137,0.358376656046,SHORT,-2073,-0.0156048869718,LONG
29,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-06-26,26.06.2012,064A58,NYME,1,64,62278,1527,2135,0,60751,59888,62278,62023,0,255,62278,1527,2135,0,60751,59888,62278,62023,0,255,0,0,0,0,0,0,0,0,0,0,-148.0,147.0,-2550.0,0.0,-295.0,2402.0,-148.0,-148.0,0.0,0.0,100,2.5,3.4,0.0,97.5,96.2,100.0,99.6,0.0,0.4,100,2.5,3.4,0.0,97.5,96.2,100.0,99.6,0.0,0.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2,1,0,26,21,28,22,35,2,1,0,26,21,28,22,0,0,0,0,0,0,0,0,47.0,58.3,65.6,74.0,43.1,51.8,56.5,60.5,47.0,58.3,65.6,74.0,43.1,51.8,56.5,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),-608,-0.166029492081,LONG,863,0.00715357388573,SHORT
30,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-07-03,03.07.2012,064A59,NYME,1,64,1478596,169446,367310,5781,1303369,1105505,1478596,1478596,0,0,1478596,169446,367310,5781,1303369,1105505,1478596,1478596,0,0,0,0,0,0,0,0,0,0,0,0,4000.0,0.0,0.0,0.0,4000.0,4000.0,4000.0,4000.0,0.0,0.0,100,11.5,24.8,0.4,88.1,74.8,100.0,100.0,0.0,0.0,100,11.5,24.8,0.4,88.1,74.8,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,2,4,1,25,24,27,29,39,2,4,1,25,24,27,29,0,0,0,0,0,0,0,0,49.6,47.8,76.9,69.5,45.7,47.5,68.8,66.8,49.6,47.8,76.9,69.5,45.7,47.5,68.8,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),-197864,-0.36862932133,LONG,197864,0.0821396220807,SHORT
31,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-07-10,10.07.2012,064A59,NYME,1,64,1119214,23400,70120,0,1095814,1049094,1119214,1119214,0,0,1119214,23400,70120,0,1095814,1049094,1119214,1119214,0,0,0,0,0,0,0,0,0,0,0,0,3800.0,0.0,3800.0,0.0,3800.0,0.0,3800.0,3800.0,0.0,0.0,100,2.1,6.3,0.0,97.9,93.7,100.0,100.0,0.0,0.0,100,2.1,6.3,0.0,97.9,93.7,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1,2,0,24,23,25,25,34,1,2,0,24,23,25,25,0,0,0,0,0,0,0,0,52.9,53.8,73.9,71.9,47.7,50.0,59.5,61.8,52.9,53.8,73.9,71.9,47.7,50.0,59.5,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),-46720,-0.499572284003,LONG,46720,0.0217818200128,SHORT
32,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-07-17,17.07.2012,064A60,NYME,1,64,32787,0,3390,0,32554,29164,32554,32554,233,233,32787,0,3390,0,32554,29164,32554,32554,233,233,0,0,0,0,0,0,0,0,0,0,-2508.0,0.0,-110.0,0.0,-2486.0,-2376.0,-2486.0,-2486.0,-22.0,-22.0,100,0.0,10.3,0.0,99.3,88.9,99.3,99.3,0.7,0.7,100,0.0,10.3,0.0,99.3,88.9,99.3,99.3,0.7,0.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,3,0,15,9,15,12,21,0,3,0,15,9,15,12,0,0,0,0,0,0,0,0,62.7,81.2,85.9,97.7,60.6,71.0,75.3,81.7,62.7,81.2,85.9,97.7,60.6,71.0,75.3,81.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),-3390,-1.0,LONG,3390,0.0549272497489,SHORT
33,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-07-24,24.07.2012,064A60,NYME,1,64,56543,4530,495,45,51968,56003,56543,56543,0,0,56543,4530,495,45,51968,56003,56543,56543,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,8.0,0.9,0.1,91.9,99.0,100.0,100.0,0.0,0.0,100,8.0,0.9,0.1,91.9,99.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1,2,1,22,26,24,28,33,1,2,1,22,26,24,28,0,0,0,0,0,0,0,0,56.8,44.0,77.1,60.1,50.4,31.0,63.7,45.7,56.8,44.0,77.1,60.1,50.4,31.0,63.7,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),4035,0.802985074627,SHORT,-4035,-0.0373711459559,LONG
34,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-07-31,31.07.2012,064A63,NYME,1,64,42980,126,10026,0,42854,32954,42980,42980,0,0,42980,126,10026,0,42854,32954,42980,42980,0,0,0,0,0,0,0,0,0,0,0,0,2555.0,0.0,0.0,0.0,2810.0,2555.0,2810.0,2555.0,-255.0,0.0,100,0.3,23.3,0.0,99.7,76.7,100.0,100.0,0.0,0.0,100,0.3,23.3,0.0,99.7,76.7,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,1,0,17,15,18,16,25,1,1,0,17,15,18,16,0,0,0,0,0,0,0,0,53.6,74.1,81.3,90.5,48.7,54.5,67.8,69.4,53.6,74.1,81.3,90.5,48.7,54.5,67.8,69.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),-9900,-0.975177304965,LONG,9900,0.130593077248,SHORT
35,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-08-07,07.08.2012,064A64,NYME,1,64,77041,5299,0,2560,68884,74481,76743,77041,298,0,77041,5299,0,2560,68884,74481,76743,77041,298,0,0,0,0,0,0,0,0,0,0,0,4064.0,0.0,0.0,0.0,4064.0,4064.0,4064.0,4064.0,0.0,0.0,100,6.9,0.0,3.3,89.4,96.7,99.6,100.0,0.4,0.0,100,6.9,0.0,3.3,89.4,96.7,99.6,100.0,0.4,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2,0,1,24,20,26,21,32,2,0,1,24,20,26,21,0,0,0,0,0,0,0,0,46.2,64.1,71.5,84.5,35.4,45.3,48.1,53.7,46.2,64.1,71.5,84.5,35.4,45.3,48.1,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),5299,1.0,SHORT,-5597,-0.0390402120462,LONG
36,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-08-14,14.08.2012,064A66,NYME,1,64,45926,2327,0,2048,41359,43686,45734,45734,192,192,45926,2327,0,2048,41359,43686,45734,45734,192,192,0,0,0,0,0,0,0,0,0,0,-1302.0,-105.0,0.0,0.0,-1176.0,-1281.0,-1281.0,-1281.0,-21.0,-21.0,100,5.1,0.0,4.5,90.1,95.1,99.6,99.6,0.4,0.4,100,5.1,0.0,4.5,90.1,95.1,99.6,99.6,0.4,0.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2,0,1,17,18,19,19,25,2,0,1,17,18,19,19,0,0,0,0,0,0,0,0,52.2,50.4,75.2,73.1,44.9,46.6,63.8,63.2,52.2,50.4,75.2,73.1,44.9,46.6,63.8,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),2327,1.0,SHORT,-2327,-0.0273619848316,LONG
37,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-08-21,21.08.2012,064A68,NYME,1,64,58503,0,100,105,58357,58298,58462,58503,41,0,58503,0,100,105,58357,58298,58462,58503,41,0,0,0,0,0,0,0,0,0,0,0,546.0,-1275.0,0.0,0.0,1821.0,546.0,546.0,546.0,0.0,0.0,100,0.0,0.2,0.2,99.8,99.6,99.9,100.0,0.1,0.0,100,0.0,0.2,0.2,99.8,99.6,99.9,100.0,0.1,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,1,1,26,23,27,24,34,0,1,1,26,23,27,24,0,0,0,0,0,0,0,0,41.6,57.5,69.3,80.7,40.3,54.1,63.0,74.2,41.6,57.5,69.3,80.7,40.3,54.1,63.0,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),-100,-1.0,LONG,59,0.0005057648622,SHORT
38,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-08-28,28.08.2012,064A68,NYME,1,64,17298,510,0,0,16278,16469,16788,16469,510,829,17298,510,0,0,16278,16469,16788,16469,510,829,0,0,0,0,0,0,0,0,0,0,255.0,0.0,0.0,0.0,319.0,255.0,319.0,255.0,-64.0,0.0,100,2.9,0.0,0.0,94.1,95.2,97.1,95.2,2.9,4.8,100,2.9,0.0,0.0,94.1,95.2,97.1,95.2,2.9,4.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,0,0,17,13,18,13,22,1,0,0,17,13,18,13,0,0,0,0,0,0,0,0,56.9,66.5,77.6,86.0,55.1,61.2,74.9,78.6,56.9,66.5,77.6,86.0,55.1,61.2,74.9,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),510,1.0,SHORT,-191,-0.00583259535225,LONG
39,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-09-11,11.09.2012,064A78,NYME,1,64,945781,23400,21445,4000,918381,920336,945781,945781,0,0,945781,23400,21445,4000,918381,920336,945781,945781,0,0,0,0,0,0,0,0,0,0,0,0,-12975.0,23400.0,-6750.0,0.0,-36375.0,-6225.0,-12975.0,-12975.0,0.0,0.0,100,2.5,2.3,0.4,97.1,97.3,100.0,100.0,0.0,0.0,100,2.5,2.3,0.4,97.1,97.3,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1,2,1,20,21,22,23,32,1,2,1,20,21,22,23,0,0,0,0,0,0,0,0,57.9,56.1,80.5,78.5,32.8,29.8,44.1,39.1,57.9,56.1,80.5,78.5,32.8,29.8,44.1,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),1955,0.0435946036347,SHORT,-1955,-0.00106324137972,LONG
40,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-09-18,18.09.2012,064A79,NYME,1,64,887292,0,50473,24496,862796,812323,887292,887292,0,0,887292,0,50473,24496,862796,812323,887292,887292,0,0,0,0,0,0,0,0,0,0,0,0,11003.0,0.0,1224.0,0.0,11003.0,9779.0,11003.0,11003.0,0.0,0.0,100,0.0,5.7,2.8,97.2,91.6,100.0,100.0,0.0,0.0,100,0.0,5.7,2.8,97.2,91.6,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,1,1,17,21,18,22,26,0,1,1,17,21,18,22,0,0,0,0,0,0,0,0,61.4,46.5,82.3,68.0,39.2,24.7,46.4,38.2,61.4,46.5,82.3,68.0,39.2,24.7,46.4,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),-50473,-1.0,LONG,50473,0.0301309936787,SHORT
41,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-09-25,25.09.2012,064A80,NYME,1,64,1654473,191576,0,71320,1391577,1583153,1654473,1654473,0,0,1654473,191576,0,71320,1391577,1583153,1654473,1654473,0,0,0,0,0,0,0,0,0,0,0,0,-37248.0,-2304.0,0.0,0.0,-34944.0,-37248.0,-37248.0,-37248.0,0.0,0.0,100,11.6,0.0,4.3,84.1,95.7,100.0,100.0,0.0,0.0,100,11.6,0.0,4.3,84.1,95.7,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2,0,2,20,15,22,17,27,2,0,2,20,15,22,17,0,0,0,0,0,0,0,0,57.1,80.8,82.7,95.0,48.1,66.2,62.0,71.4,57.1,80.8,82.7,95.0,48.1,66.2,62.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),191576,1.0,SHORT,-191576,-0.0644011389269,LONG
42,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-10-09,09.10.2012,064A84,NYME,1,64,561505,0,2035,0,561505,559470,561505,561505,0,0,561505,0,2035,0,561505,559470,561505,561505,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.4,0.0,100.0,99.6,100.0,100.0,0.0,0.0,100,0.0,0.4,0.0,100.0,99.6,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,1,0,15,17,15,18,26,0,1,0,15,17,15,18,0,0,0,0,0,0,0,0,47.4,56.2,81.5,82.4,38.8,40.6,63.2,60.0,47.4,56.2,81.5,82.4,38.8,40.6,63.2,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),-2035,-1.0,LONG,2035,0.00181538392917,SHORT
43,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-10-16,16.10.2012,064A87,NYME,1,64,385904,0,13840,0,385904,372064,385904,385904,0,0,385904,0,13840,0,385904,372064,385904,385904,0,0,0,0,0,0,0,0,0,0,0,0,1960.0,0.0,0.0,0.0,1960.0,1960.0,1960.0,1960.0,0.0,0.0,100,0.0,3.6,0.0,100.0,96.4,100.0,100.0,0.0,0.0,100,0.0,3.6,0.0,100.0,96.4,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,1,0,15,12,15,13,22,0,1,0,15,12,15,13,0,0,0,0,0,0,0,0,68.9,66.2,89.4,87.1,45.2,50.9,63.8,64.7,68.9,66.2,89.4,87.1,45.2,50.9,63.8,64.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatts Per Hour),-13840,-1.0,LONG,13840,0.018259346041,SHORT
