,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDCHF,PUT_USDCHF,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
154,154,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-05-26,26.05.2009,92741,CME,0,92,39627,9505,24320,1395,0,982,0,13548,3026,795,0,0,0,25243,30518,14384,9109,3676.0,-1236.0,2325.0,708.0,0.0,10.0,0.0,2681.0,443.0,482.0,0.0,0.0,0.0,2635.0,3968.0,1041.0,-292.0,100,24.0,61.4,3.5,0.0,2.5,0.0,34.2,7.6,2.0,0.0,0.0,0.0,63.7,77.0,36.3,23.0,33,6.0,9.0,6.0,0.0,,0.0,12.0,5.0,,0.0,0.0,0.0,22.0,19.0,34.2,56.4,49.0,66.5,32.7,56.1,47.3,65.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.634849764692,SHORT,-0.437989652624,LONG,-1.0,SHORT,2009-06-01,-4055.1,2184.04,0.018938984023,2184.04,-3997.64,0.00210925233749,0.636188823042,0.63010541033,2184.04,47849.95,0.162991113133,0.656058575688,2184.04,-7555.86
155,155,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-06-02,02.06.2009,92741,CME,0,92,42429,9667,28099,1514,0,911,0,14987,2291,768,0,0,0,26936,33583,15493,8846,2802.0,162.0,3779.0,119.0,0.0,-71.0,0.0,1439.0,-735.0,-27.0,0.0,0.0,0.0,1693.0,3065.0,1109.0,-263.0,100,22.8,66.2,3.6,0.0,2.1,0.0,35.3,5.4,1.8,0.0,0.0,0.0,63.5,79.2,36.5,20.8,33,5.0,8.0,4.0,0.0,,0.0,13.0,6.0,4.0,0.0,0.0,0.0,22.0,19.0,36.0,61.5,50.6,69.6,34.6,61.0,47.5,68.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.73480726936,SHORT,-0.488058041625,LONG,-1.0,SHORT,2009-06-08,2001.52,2031.92,0.099957504668,2031.92,-1965.72,0.0004962819243,0.735171940926,0.705075288056,2031.92,49881.87,0.172250068124,0.484786594999,2031.92,-5523.94
156,156,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-06-09,09.06.2009,92741,CME,0,92,48715,10726,26541,7510,0,912,0,14329,4217,865,0,0,0,33430,40045,15285,8670,6286.0,1059.0,-1558.0,5996.0,0.0,1.0,0.0,-658.0,1926.0,97.0,0.0,0.0,0.0,6494.0,6462.0,-208.0,-176.0,100,22.0,54.5,15.4,0.0,1.9,0.0,29.4,8.7,1.8,0.0,0.0,0.0,68.6,82.2,31.4,17.8,32,7.0,7.0,8.0,0.0,,0.0,10.0,7.0,4.0,0.0,0.0,0.0,24.0,20.0,37.5,61.0,51.7,70.8,30.9,56.6,42.2,63.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.545238865524,SHORT,-0.424370086135,LONG,-1.0,SHORT,2009-06-15,1673.85,1823.01,-0.189568403836,1823.01,-142.71,0.00626035562685,0.548652254724,0.604498759115,1823.01,51704.88,0.192732300292,0.375216893554,1823.01,-3700.93
157,157,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-06-16,16.06.2009,92741,CME,0,92,30453,1444,17037,374,0,795,0,15562,5122,0,0,0,0,17380,23328,13073,7125,-18262.0,-9282.0,-9504.0,-7136.0,0.0,-117.0,0.0,1233.0,905.0,-865.0,0.0,0.0,0.0,-16050.0,-16717.0,-2212.0,-1545.0,100,4.7,55.9,1.2,0.0,2.6,0.0,51.1,16.8,0.0,0.0,0.0,0.0,57.1,76.6,42.9,23.4,26,4.0,6.0,,0.0,,0.0,8.0,7.0,0.0,0.0,0.0,0.0,12.0,15.0,39.4,51.0,52.1,66.7,39.4,51.0,51.6,66.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.50473796171,SHORT,-0.843731399816,LONG,-1.0,SHORT,2009-06-22,1684.85,1851.39,-0.040500903814,1851.39,1708.68,0.00329262102506,0.506399872535,0.518051570432,1851.39,53556.27,0.163952954048,0.370971756111,1851.39,-1849.54
158,158,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-06-23,23.06.2009,92741,CME,0,92,39777,1987,26222,558,0,1488,0,21567,3980,0,0,549,0,24112,32797,15665,6980,9324.0,543.0,9185.0,184.0,0.0,693.0,0.0,6005.0,-1142.0,0.0,0.0,549.0,0.0,6732.0,9469.0,2592.0,-145.0,100,5.0,65.9,1.4,0.0,3.7,0.0,54.2,10.0,0.0,0.0,1.4,0.0,60.6,82.5,39.4,17.5,29,4.0,7.0,,0.0,,0.0,10.0,5.0,0.0,0.0,,0.0,15.0,16.0,41.5,61.6,52.3,73.9,41.5,61.6,51.9,73.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.688417426704,SHORT,-0.859122974937,LONG,-1.0,SHORT,2009-06-29,1611.72,1751.1,0.183679464994,1751.1,3459.78,-0.00117051035807,0.687611626975,0.632749527396,1751.1,55307.37,0.192664931579,0.35900012213,1751.1,-98.44
159,159,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-06-30,30.06.2009,92741,CME,0,92,32774,3388,20433,744,0,953,0,15033,2363,178,0,0,0,19343,24671,13431,8103,-7003.0,1401.0,-5789.0,186.0,0.0,-535.0,0.0,-6534.0,-1617.0,178.0,0.0,-549.0,0.0,-4769.0,-8126.0,-2234.0,1123.0,100,10.3,62.3,2.3,0.0,2.9,0.0,45.9,7.2,0.5,0.0,0.0,0.0,59.0,75.3,41.0,24.7,27,6.0,6.0,,0.0,,0.0,9.0,5.0,,0.0,0.0,0.0,15.0,15.0,34.8,55.6,46.9,68.7,34.2,55.6,45.7,68.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.728328351345,SHORT,-0.715545107258,LONG,-1.0,SHORT,2009-07-06,1336.59,1445.73,0.039910924641,1445.73,4905.51,0.00169172904214,0.729560485569,0.71721756791,1445.73,56753.1,0.164339209863,0.390459913747,1445.73,1347.29
160,160,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-07-07,07.07.2009,92741,CME,0,92,33308,2123,22866,805,0,945,0,16233,1264,84,0,0,0,19245,25964,14063,7344,534.0,-1265.0,2433.0,61.0,0.0,-8.0,0.0,1200.0,-1099.0,-94.0,0.0,0.0,0.0,-98.0,1293.0,632.0,-759.0,100,6.4,68.7,2.4,0.0,2.8,0.0,48.7,3.8,0.3,0.0,0.0,0.0,57.8,78.0,42.2,22.0,26,5.0,7.0,,0.0,,0.0,10.0,,,0.0,0.0,0.0,15.0,14.0,34.7,61.6,48.1,73.5,34.7,61.6,46.8,72.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.855518088815,SHORT,-0.830085237505,LONG,-1.0,SHORT,2009-07-13,1258.79,1322.74,0.12718973747,1322.74,6228.25,-4.58754175658e-05,0.855478841565,0.817333694499,1322.74,58075.84,0.177823080512,0.356281165841,1322.74,2670.03
161,161,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-07-14,14.07.2009,92741,CME,0,92,33833,3082,19533,805,0,900,0,15892,3394,84,0,0,0,19863,24716,13970,9117,525.0,959.0,-3333.0,0.0,0.0,-45.0,0.0,-341.0,2130.0,0.0,0.0,0.0,0.0,618.0,-1248.0,-93.0,1773.0,100,9.1,57.7,2.4,0.0,2.7,0.0,47.0,10.0,0.2,0.0,0.0,0.0,58.7,73.1,41.3,26.9,28,5.0,7.0,,0.0,,0.0,10.0,5.0,,0.0,0.0,0.0,15.0,15.0,33.4,50.6,48.6,63.7,33.4,50.6,47.4,63.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.648034843928,SHORT,-0.727437541455,LONG,-1.0,SHORT,2009-07-20,1366.02,1448.11,-0.207483244887,1448.11,7676.36,0.00661701615758,0.652322900961,0.713281457317,1448.11,59523.95,0.198257567027,0.366436557344,1448.11,4118.14
162,162,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-07-21,21.07.2009,92741,CME,0,92,39639,1934,26742,748,0,942,0,19784,3869,85,0,0,0,22551,32386,17088,7253,5806.0,-1148.0,7209.0,-57.0,0.0,42.0,0.0,3892.0,475.0,1.0,0.0,0.0,0.0,2688.0,7670.0,3118.0,-1864.0,100,4.9,67.5,1.9,0.0,2.4,0.0,49.9,9.8,0.2,0.0,0.0,0.0,56.9,81.7,43.1,18.3,28,,8.0,,0.0,,0.0,12.0,4.0,,0.0,0.0,0.0,16.0,16.0,34.5,61.3,48.8,75.0,34.5,61.3,47.3,75.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.672853337843,SHORT,-0.865113683917,LONG,-1.0,SHORT,2009-07-27,1097.24,1202.79,0.024818493915,1202.79,8879.15,0.00199219915725,0.674193795696,0.666346110165,1202.79,60726.74,0.16335755202,0.390909754224,1202.79,5320.93
163,163,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-07-28,28.07.2009,92741,CME,0,92,37313,2037,24770,1286,0,1584,0,18341,1968,85,0,0,0,21749,29693,15564,7620,-2326.0,103.0,-1972.0,538.0,0.0,642.0,0.0,-1443.0,-1901.0,0.0,0.0,0.0,0.0,-802.0,-2693.0,-1524.0,367.0,100,5.5,66.4,3.4,0.0,4.2,0.0,49.2,5.3,0.2,0.0,0.0,0.0,58.3,79.6,41.7,20.4,31,,9.0,,0.0,,0.0,13.0,4.0,,0.0,0.0,0.0,17.0,18.0,28.9,58.8,45.7,70.8,28.9,58.8,45.7,69.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.806194298094,SHORT,-0.84802476965,LONG,-1.0,SHORT,2009-08-03,-7605.93,1541.78,0.133340960251,1541.78,10420.93,-0.000168338038109,0.806058584928,0.766097010802,1541.78,62268.52,0.179231305862,0.367850058939,1541.78,6862.71
164,164,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-08-04,04.08.2009,92741,CME,0,92,42223,1746,28768,1519,0,1587,0,20894,3400,85,0,0,0,24244,35359,17979,6864,4910.0,-291.0,3998.0,233.0,0.0,3.0,0.0,2553.0,1432.0,0.0,0.0,0.0,0.0,2495.0,5666.0,2415.0,-756.0,100,4.1,68.1,3.6,0.0,3.8,0.0,49.5,8.1,0.2,0.0,0.0,0.0,57.4,83.7,42.6,16.3,36,,11.0,,0.0,,0.0,16.0,4.0,,0.0,0.0,0.0,20.0,20.0,28.8,56.0,43.5,69.0,28.8,56.0,42.7,68.2,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.72009549683,SHORT,-0.885560726224,LONG,-1.0,SHORT,2009-08-10,1398.52,1416.09,-0.086098801264,1416.09,11837.02,0.00420041419266,0.723120196175,0.748042426751,1416.09,63684.61,0.169006785947,0.372856848081,1416.09,8278.8
165,165,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-08-11,11.08.2009,92741,CME,0,92,32801,7135,14934,1021,363,1624,67,10541,8205,84,0,0,0,19211,25935,13590,6866,-9422.0,5389.0,-13834.0,-498.0,363.0,37.0,67.0,-10353.0,4805.0,-1.0,0.0,0.0,0.0,-5033.0,-9424.0,-4389.0,2.0,100,21.8,45.5,3.1,1.1,5.0,0.2,32.1,25.0,0.3,0.0,0.0,0.0,58.6,79.1,41.4,20.9,35,7.0,8.0,,,,,11.0,6.0,,0.0,0.0,0.0,20.0,19.0,26.4,45.6,40.5,62.1,26.4,45.6,38.1,62.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.124613250827,SHORT,-0.353391635326,LONG,-0.634625062909,SHORT,2009-08-17,1274.05,-2721.21,-0.595482246003,-2721.21,9115.81,0.014341557462,0.126400398924,0.304508928296,-2721.21,60963.4,0.366622471625,0.685741197271,-2721.21,5557.59
166,166,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-08-18,18.08.2009,92741,CME,0,92,30291,4470,16909,1006,509,877,67,10848,3859,84,0,0,0,16984,22802,13307,7489,-2510.0,-2665.0,1975.0,-15.0,146.0,-747.0,0.0,307.0,-4346.0,0.0,0.0,0.0,0.0,-2227.0,-3133.0,-283.0,623.0,100,14.8,55.8,3.3,1.7,2.9,0.2,35.8,12.7,0.3,0.0,0.0,0.0,56.1,75.3,43.9,24.7,30,5.0,9.0,,,,,9.0,5.0,,0.0,0.0,0.0,16.0,18.0,26.6,47.1,43.1,62.1,26.6,47.1,40.4,62.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.475215883593,SHORT,-0.581832639506,LONG,-0.265512265512,SHORT,2009-08-24,1123.76,1162.56,0.350602632766,1162.56,10278.37,-0.00449372742929,0.473080392942,0.368540250308,1162.56,62125.96,0.255135416469,0.648343982823,1162.56,6720.15
167,167,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-08-25,25.08.2009,92741,CME,0,92,46196,3074,31892,1365,509,902,67,23275,4770,93,0,526,0,28383,39615,17813,6581,15905.0,-1396.0,14983.0,359.0,0.0,25.0,0.0,12427.0,911.0,9.0,0.0,526.0,0.0,11399.0,16813.0,4506.0,-908.0,100,6.7,69.0,3.0,1.1,2.0,0.1,50.4,10.3,0.2,0.0,1.1,0.0,61.4,85.8,38.6,14.2,42,4.0,12.0,,,,,18.0,5.0,,0.0,,0.0,25.0,23.0,25.8,55.2,39.9,68.0,25.8,55.2,39.8,67.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.659832412195,SHORT,-0.824172052851,LONG,-0.278525868179,SHORT,2009-08-31,1226.22,1267.84,0.184616528602,1267.84,11546.21,-0.00118916604153,0.659047761897,0.603898198406,1267.84,63393.8,0.193182035785,0.633709263949,1267.84,7987.99
168,168,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-09-01,01.09.2009,92741,CME,0,92,44607,4533,30965,1467,513,881,67,19391,2702,622,0,0,0,26593,36704,18014,7903,-1589.0,1459.0,-927.0,102.0,4.0,-21.0,0.0,-3884.0,-2068.0,529.0,0.0,-526.0,0.0,-1790.0,-2911.0,201.0,1322.0,100,10.2,69.4,3.3,1.2,2.0,0.2,43.5,6.1,1.4,0.0,0.0,0.0,59.6,82.3,40.4,17.7,38,5.0,11.0,,,,,16.0,4.0,,0.0,0.0,0.0,24.0,20.0,24.9,55.5,39.8,67.8,24.9,55.5,37.5,67.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.755397637261,SHORT,-0.744605329878,LONG,-0.263988522238,SHORT,2009-09-07,1195.54,-10908.13,0.095565225066,-10908.13,638.08,0.000583726338097,0.755838582758,0.727036731589,-10908.13,52485.67,0.171534595488,0.629341372909,-10908.13,-2920.14
169,169,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-09-08,08.09.2009,92741,CME,0,92,52293,5583,36947,2380,513,907,67,23163,3877,565,0,0,0,32271,44743,20022,7550,7686.0,1050.0,5982.0,913.0,0.0,26.0,0.0,3772.0,1175.0,-57.0,0.0,0.0,0.0,5678.0,8039.0,2008.0,-353.0,100,10.7,70.7,4.6,1.0,1.7,0.1,44.3,7.4,1.1,0.0,0.0,0.0,61.7,85.6,38.3,14.4,42,6.0,10.0,5.0,,,,20.0,4.0,4.0,0.0,0.0,0.0,30.0,22.0,24.6,56.5,37.5,70.6,24.3,56.5,36.1,70.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.71323964497,SHORT,-0.737455913473,LONG,-0.277464788732,SHORT,2009-09-14,1235.84,1333.4,-0.042157992291,1333.4,1971.48,0.00332561144088,0.715611602893,0.727547413204,1333.4,53819.07,0.164015949874,0.49339250795,1333.4,-1586.74
170,170,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-09-15,15.09.2009,92741,CME,0,92,45016,515,34215,33,513,880,67,23511,3013,0,0,0,0,24639,38208,20377,6808,-7277.0,-5068.0,-2732.0,-2347.0,0.0,-27.0,0.0,348.0,-864.0,-565.0,0.0,0.0,0.0,-7632.0,-6535.0,355.0,-742.0,100,1.1,76.0,0.1,1.1,2.0,0.1,52.2,6.7,0.0,0.0,0.0,0.0,54.7,84.9,45.3,15.1,35,,11.0,,,,,15.0,6.0,0.0,0.0,0.0,0.0,18.0,19.0,31.5,60.0,43.9,74.2,31.5,60.0,43.9,74.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.772809530991,SHORT,-0.970342643248,LONG,-0.263460157933,SHORT,2009-09-21,1209.04,1282.97,0.059569886021,1282.97,3254.45,0.00130034540779,0.773814450316,0.755642008712,1282.97,55102.04,0.166188930196,0.338212915854,1282.97,-303.77
171,171,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-09-22,22.09.2009,92741,CME,0,92,52087,515,39276,394,1154,884,73,28453,4048,43,0,0,0,30632,44718,21455,7369,7071.0,0.0,5061.0,361.0,641.0,4.0,6.0,4942.0,1035.0,43.0,0.0,0.0,0.0,5993.0,6510.0,1078.0,561.0,100,1.0,75.4,0.8,2.2,1.7,0.1,54.6,7.8,0.1,0.0,0.0,0.0,58.8,85.9,41.2,14.1,40,,12.0,,,,,21.0,4.0,,0.0,0.0,0.0,25.0,19.0,30.8,58.9,42.2,74.6,30.8,58.9,42.0,74.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.750899972309,SHORT,-0.974114749566,LONG,0.1324828263,LONG,2009-09-28,1380.45,1413.37,-0.021909558682,1413.37,4667.82,0.00292249220266,0.753094471623,0.759008989433,1413.37,56515.41,0.162891468012,0.237282073019,1413.37,1109.6
172,172,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-09-29,29.09.2009,92741,CME,0,92,45542,1298,34296,407,1154,852,73,22715,3341,0,0,0,0,25647,38969,19895,6573,-6545.0,783.0,-4980.0,13.0,0.0,-32.0,0.0,-5738.0,-707.0,-43.0,0.0,0.0,0.0,-4985.0,-5749.0,-1560.0,-796.0,100,2.9,75.3,0.9,2.5,1.9,0.2,49.9,7.3,0.0,0.0,0.0,0.0,56.3,85.6,43.7,14.4,41,,12.0,,,,,17.0,7.0,0.0,0.0,0.0,0.0,22.0,22.0,28.6,60.6,40.0,73.5,28.6,60.6,39.8,73.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.743552348787,SHORT,-0.927066359499,LONG,0.150548354935,LONG,2009-10-05,1271.33,1278.2,-0.007347623522,1278.2,5946.02,0.00263258354492,0.745509812465,0.747126860418,1278.2,57793.61,0.162559654157,0.203099000134,1278.2,2387.8
173,173,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-10-06,06.10.2009,92741,CME,0,92,49587,1455,37972,364,1280,862,73,27322,3156,18,0,0,0,30512,42445,19075,7142,4045.0,157.0,3676.0,-43.0,126.0,10.0,0.0,4607.0,-185.0,18.0,0.0,0.0,0.0,4865.0,3476.0,-820.0,569.0,100,2.9,76.6,0.7,2.6,1.7,0.1,55.1,6.4,0.0,0.0,0.0,0.0,61.5,85.6,38.5,14.4,41,,11.0,,,,,18.0,7.0,,0.0,0.0,0.0,23.0,22.0,34.0,61.8,44.5,74.1,34.0,61.8,44.1,74.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.792899796575,SHORT,-0.926192710579,LONG,0.195144724556,LONG,2009-10-12,1225.38,1238.67,0.049347447788,1238.67,7184.69,0.00150386048421,0.794092207247,0.778930249709,1238.67,59032.28,0.165097806427,0.208507307062,1238.67,3626.47
174,174,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-10-13,13.10.2009,92741,CME,0,92,50413,2182,39078,402,1309,910,73,26583,2868,12,0,0,0,30561,43343,19852,7070,826.0,727.0,1106.0,38.0,29.0,48.0,0.0,-739.0,-288.0,-6.0,0.0,0.0,0.0,49.0,898.0,777.0,-72.0,100,4.3,77.5,0.8,2.6,1.8,0.1,52.7,5.7,0.0,0.0,0.0,0.0,60.6,86.0,39.4,14.0,37,,10.0,,,,,17.0,5.0,,0.0,0.0,0.0,22.0,19.0,33.8,64.3,45.7,76.7,33.7,64.3,44.9,76.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.805235815422,SHORT,-0.894231701406,LONG,0.179810725552,LONG,2009-10-19,1264.19,1313.78,0.012336018847,1313.78,8498.47,0.00224070854508,0.807040114194,0.802798018909,1313.78,60346.06,0.162764235413,0.183815236214,1313.78,4940.25
175,175,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-10-20,20.10.2009,92741,CME,0,92,54748,2478,41703,483,1310,862,73,29062,4148,12,0,0,0,33418,47281,21330,7467,4335.0,296.0,2625.0,81.0,1.0,-48.0,0.0,2479.0,1280.0,0.0,0.0,0.0,0.0,2857.0,3938.0,1478.0,397.0,100,4.5,76.2,0.9,2.4,1.6,0.1,53.1,7.6,0.0,0.0,0.0,0.0,61.0,86.4,39.0,13.6,39,,12.0,,,,,15.0,7.0,,0.0,0.0,0.0,20.0,23.0,34.5,60.3,47.4,73.8,34.0,60.3,46.6,73.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.750195724179,SHORT,-0.887825083181,LONG,0.206261510129,LONG,2009-10-26,1391.23,1379.17,-0.055040091243,1379.17,9877.64,0.00358207680589,0.752882982882,0.768588832644,1379.17,61725.23,0.165095526978,0.21078875639,1379.17,6319.42
176,176,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-10-27,27.10.2009,92741,CME,0,92,50703,4394,36553,306,1310,821,73,24452,4430,0,0,0,0,30535,42183,20168,8520,-4045.0,1916.0,-5150.0,-177.0,0.0,-41.0,0.0,-4610.0,282.0,-12.0,0.0,0.0,0.0,-2883.0,-5098.0,-1162.0,1053.0,100,8.7,72.1,0.6,2.6,1.6,0.1,48.2,8.7,0.0,0.0,0.0,0.0,60.2,83.2,39.8,16.8,37,,10.0,,,,,15.0,7.0,0.0,0.0,0.0,0.0,20.0,20.0,31.6,60.1,45.6,73.4,31.1,60.1,45.0,73.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.693234540544,SHORT,-0.785381102401,LONG,0.22946973252,LONG,2009-11-02,1743.25,1612.22,-0.056961183635,1612.22,11489.86,0.00362032318665,0.695744273625,0.712079708791,1612.22,63337.45,0.16529110118,0.194452044537,1612.22,7931.64
177,177,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-11-03,03.11.2009,92741,CME,0,92,46414,6259,35376,476,769,1311,62,21477,1549,55,0,0,0,29098,38829,17316,7585,-4289.0,1865.0,-1177.0,170.0,-541.0,490.0,-11.0,-2975.0,-2881.0,55.0,0.0,0.0,0.0,-1437.0,-3354.0,-2852.0,-935.0,100,13.5,76.2,1.0,1.7,2.8,0.1,46.3,3.3,0.1,0.0,0.0,0.0,62.7,83.7,37.3,16.3,37,,11.0,,,,,15.0,5.0,,0.0,0.0,0.0,21.0,22.0,34.2,65.3,47.0,75.0,33.4,65.1,46.2,74.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.865456440545,SHORT,-0.699339498018,LONG,-0.260576923077,SHORT,2009-11-09,1514.81,1457.81,0.172221900001,1457.81,12947.67,-0.000942405559394,0.864640829584,0.813218942872,1457.81,64795.26,0.189332620292,0.351554828584,1457.81,9389.45
178,178,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-11-09,09.11.2009,92741,CME,0,92,53280,5690,41466,475,769,1323,62,25696,2313,11,0,0,0,32703,45650,20577,7630,6866.0,-569.0,6090.0,-1.0,0.0,12.0,0.0,4219.0,764.0,-44.0,0.0,0.0,0.0,3605.0,6821.0,3261.0,45.0,100,10.7,77.8,0.9,1.4,2.5,0.1,48.2,4.3,0.0,0.0,0.0,0.0,61.4,85.7,38.6,14.3,35,,12.0,,,,,14.0,4.0,,0.0,0.0,0.0,19.0,21.0,39.0,67.2,51.1,75.6,38.3,67.0,50.4,75.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.834838801814,SHORT,-0.758673339554,LONG,-0.264818355641,SHORT,2009-11-16,1173.43,1097.96,-0.030617638731,1097.96,14045.63,0.00309585843254,0.837423344558,0.845833273354,1097.96,65893.22,0.163336200464,0.338300566957,1097.96,10487.41
