,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDCAD,PUT_USDCAD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
116,116,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-02,02.09.2008,90741,CME,0,90,122277,45831,20185,6040,9098,7921,833,20089,47568,4844,10300,6877,430,97465,94698,24812,27579,6024.0,3105.0,99.0,2083.0,-483.0,336.0,-333.0,2237.0,2676.0,1630.0,1118.0,-279.0,-115.0,9242.0,6097.0,-3218.0,-73.0,100,37.5,16.5,4.9,7.4,6.5,0.7,16.4,38.9,4.0,8.4,5.6,0.4,79.7,77.4,20.3,22.6,89,14.0,8.0,8.0,5.0,5.0,,14.0,25.0,6.0,9.0,6.0,,51.0,55.0,27.6,24.1,40.8,37.1,26.2,24.1,39.4,35.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.406151617719,LONG,0.388481580223,SHORT,0.0691579998825,LONG,2008-09-08,1601.06,1510.13,0.024805924038,1601.06,27412.22,-0.00018206331207,-0.40607767241,-0.40607767241,1601.06,28598.53,0.166222211615,0.337816549834,1601.06,31879.05
117,117,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-09,09.09.2008,90741,CME,0,90,142344,44362,24739,12681,9423,11458,538,20302,40274,4610,9948,6122,16362,118226,116784,24118,25560,20067.0,-1469.0,4554.0,6641.0,325.0,3537.0,-295.0,213.0,-7294.0,-234.0,-352.0,-755.0,15932.0,20761.0,22086.0,-694.0,-2019.0,100,31.2,17.4,8.9,6.6,8.0,0.4,14.3,28.3,3.2,7.0,4.3,11.5,83.1,82.0,16.9,18.0,86,13.0,10.0,12.0,5.0,6.0,,12.0,23.0,7.0,8.0,5.0,,54.0,55.0,31.9,33.5,44.7,47.3,22.0,22.5,34.0,32.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.32970153196,LONG,0.283975629875,SHORT,-0.097457018342,SHORT,2008-09-15,2049.84,-10743.75,0.076450085759,2049.84,29462.06,0.0030530587365,-0.330708130103,-0.330708130103,2049.84,30648.37,0.155991195599,0.285692032104,2049.84,33928.89
118,118,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-16,16.09.2008,90741,CME,0,90,145036,40951,24973,14983,7713,9979,327,18689,36079,4224,7836,3900,24331,119054,118796,25982,26240,2692.0,-3411.0,234.0,2302.0,-1710.0,-1479.0,-211.0,-1613.0,-4195.0,-386.0,-2112.0,-2222.0,7969.0,828.0,2012.0,1864.0,680.0,100,28.2,17.2,10.3,5.3,6.9,0.2,12.9,24.9,2.9,5.4,2.7,16.8,82.1,81.9,17.9,18.1,79,13.0,11.0,12.0,5.0,5.0,,13.0,20.0,5.0,7.0,,,51.0,49.0,34.7,37.1,47.3,52.7,20.5,19.6,31.6,30.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.317521180251,LONG,0.24237000182,SHORT,-0.128080488356,SHORT,2008-09-22,1981.81,1978.61,0.012180351709,1981.81,31443.87,-0.000972961374044,-0.317212244407,-0.317212244407,1981.81,32630.18,0.145531334891,0.295193452162,1981.81,35910.7
119,119,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-23,23.09.2008,90741,CME,0,90,92330,12985,34203,821,8002,11431,426,11561,18408,4187,30249,491,931,69162,70898,23168,21432,-52706.0,-27966.0,9230.0,-14162.0,289.0,1452.0,99.0,-7128.0,-17671.0,-37.0,22413.0,-3409.0,-23400.0,-49892.0,-47898.0,-2814.0,-4808.0,100,14.1,37.0,0.9,8.7,12.4,0.5,12.5,19.9,4.5,32.8,0.5,1.0,74.9,76.8,25.1,23.2,73,6.0,15.0,,5.0,5.0,,12.0,20.0,4.0,8.0,,,35.0,49.0,41.2,29.8,52.9,42.3,40.0,29.8,51.7,42.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.228469418399,LONG,-0.449648215648,LONG,-0.176452426285,SHORT,2008-09-29,-28970.04,2044.22,0.089051761852,-28970.04,2473.83,0.00384245987729,-0.229347302972,-0.229347302972,-28970.04,3660.14,0.142318802183,0.261070885279,-28970.04,6940.66
120,120,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-30,30.09.2008,90741,CME,0,90,93626,15729,38121,1058,6556,11564,264,13358,16115,5131,30018,491,1182,73296,73926,20330,19700,1296.0,2744.0,3918.0,237.0,-1446.0,133.0,-162.0,1797.0,-2293.0,944.0,-231.0,0.0,251.0,4134.0,3028.0,-2838.0,-1732.0,100,16.8,40.7,1.1,7.0,12.4,0.3,14.3,17.2,5.5,32.1,0.5,1.3,78.3,79.0,21.7,21.0,74,6.0,14.0,5.0,5.0,6.0,,12.0,18.0,7.0,9.0,,,41.0,49.0,43.2,36.1,54.3,46.9,42.0,36.1,53.1,46.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.0935432429681,LONG,-0.415821727019,LONG,-0.276379690949,SHORT,2008-10-06,-33046.78,2388.24,0.134926175431,-33046.78,-30572.95,0.00671615018203,-0.0941714934364,-0.0941714934364,0.0,3660.14,0.145467524947,0.302186222742,-33046.78,-26106.12
121,121,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-07,07.10.2008,90741,CME,0,90,94501,19485,29659,933,5969,11879,90,11847,25169,3036,31152,1358,1307,73819,73431,20682,21070,875.0,3756.0,-8462.0,-125.0,-587.0,315.0,-174.0,-1511.0,9054.0,-2095.0,1134.0,867.0,125.0,523.0,-495.0,352.0,1370.0,100,20.6,31.4,1.0,6.3,12.6,0.1,12.5,26.6,3.2,33.0,1.4,1.4,78.1,77.7,21.9,22.3,74,8.0,12.0,4.0,4.0,6.0,,11.0,21.0,6.0,9.0,,,37.0,51.0,45.8,29.2,56.0,41.5,44.6,29.2,54.8,41.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.359898422304,LONG,-0.20702425525,LONG,-0.331129538324,SHORT,2008-10-13,-2934.78,3366.11,-0.266355179336,-2934.78,-33507.73,-0.018421137659,-0.353268683923,-0.353268683923,-2934.78,725.36,0.169544923116,0.438404752305,-2934.78,-29040.9
122,122,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-14,14.10.2008,90741,CME,0,90,98295,26424,31183,981,4214,20583,90,8269,23064,2257,32553,491,1297,76085,79946,22210,18349,3794.0,6939.0,1524.0,48.0,-1755.0,8704.0,0.0,-3578.0,-2105.0,-779.0,1401.0,-867.0,-10.0,2266.0,6515.0,1528.0,-2721.0,100,26.9,31.7,1.0,4.3,20.9,0.1,8.4,23.5,2.3,33.1,0.5,1.3,77.4,81.3,22.6,18.7,70,8.0,13.0,4.0,5.0,7.0,,10.0,17.0,4.0,9.0,,,36.0,46.0,52.0,34.0,59.8,49.0,50.9,33.9,58.7,48.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.472185874318,LONG,-0.0826114881872,LONG,-0.660120175828,SHORT,2008-10-20,-40906.81,3001.56,-0.112287452014,-40906.81,-74414.54,-0.00876994215063,-0.468044831516,-0.468044831516,-40906.81,-40181.45,0.160589636153,0.378278331005,-40906.81,-69947.71
123,123,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-21,21.10.2008,90741,CME,0,90,111438,31692,28586,945,4058,32688,87,5435,23788,2261,42124,471,1280,87882,90106,23556,21332,13143.0,5268.0,-2597.0,-36.0,-156.0,12105.0,-3.0,-2834.0,724.0,4.0,9571.0,-20.0,-17.0,11797.0,10160.0,1346.0,2983.0,100,28.4,25.7,0.8,3.6,29.3,0.1,4.9,21.3,2.0,37.8,0.4,1.1,78.9,80.9,21.1,19.1,74,8.0,11.0,5.0,5.0,6.0,,13.0,18.0,4.0,12.0,,,42.0,44.0,53.1,41.6,60.9,54.3,52.1,41.5,59.8,54.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.628032713958,LONG,0.0515279206344,SHORT,-0.779132422577,SHORT,2008-10-27,5095.92,-45283.26,-0.15584683964,5095.92,-69318.62,-0.0114986133234,-0.620811208626,-0.620811208626,5095.92,-35085.53,0.159320030622,0.351041492618,5095.92,-64851.79
124,124,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-28,28.10.2008,90741,CME,0,90,107866,26314,30698,1057,2761,32286,87,4165,19175,2811,43000,451,1580,81775,88145,26091,19721,-3572.0,-5378.0,2112.0,112.0,-1297.0,-402.0,0.0,-1270.0,-4613.0,550.0,876.0,-20.0,300.0,-6107.0,-1961.0,2535.0,-1611.0,100,24.4,28.5,1.0,2.6,29.9,0.1,3.9,17.8,2.6,39.9,0.4,1.5,75.8,81.7,24.2,18.3,72,8.0,12.0,7.0,,6.0,,11.0,16.0,5.0,14.0,,5.0,42.0,48.0,50.0,41.0,57.7,54.2,48.9,40.9,56.6,54.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.643101970865,LONG,-0.0768960920508,LONG,-0.842440151796,SHORT,2008-11-03,4372.11,3933.06,-0.015069256907,4372.11,-64946.51,-0.00267994637895,-0.641378492067,-0.641378492067,4372.11,-30713.42,0.147873338967,0.433389992824,4372.11,-60479.68
125,125,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-11-04,04.11.2008,90741,CME,0,90,107787,27970,29368,2271,3065,27152,89,2188,20264,2975,38399,499,1230,78187,83848,29600,23939,-79.0,1656.0,-1330.0,1214.0,304.0,-5134.0,2.0,-1977.0,1089.0,164.0,-4601.0,48.0,-350.0,-3588.0,-4297.0,3509.0,4218.0,100,25.9,27.2,2.1,2.8,25.2,0.1,2.0,18.8,2.8,35.6,0.5,1.1,72.5,77.8,27.5,22.2,71,10.0,12.0,7.0,,7.0,,10.0,17.0,6.0,10.0,,,40.0,48.0,49.3,37.9,57.6,47.4,47.4,37.8,55.7,47.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.805095314449,LONG,-0.0243817363703,LONG,-0.797134063607,SHORT,2008-11-10,3700.77,3475.75,-0.161993343584,3700.77,-61245.74,-0.0118836460119,-0.795527846726,-0.795527846726,3700.77,-27012.65,0.151594271497,0.34977011898,3700.77,-56778.91
126,126,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-11-11,11.11.2008,90741,CME,0,90,98146,22566,28238,2252,2691,26620,89,4340,17956,2763,38439,471,1181,74321,79570,23825,18576,-9641.0,-5404.0,-1130.0,-19.0,-374.0,-532.0,0.0,2152.0,-2308.0,-212.0,40.0,-28.0,-49.0,-3866.0,-4278.0,-5775.0,-5363.0,100,23.0,28.8,2.3,2.7,27.1,0.1,4.4,18.3,2.8,39.2,0.5,1.2,75.7,81.1,24.3,18.9,68,7.0,12.0,8.0,,7.0,,10.0,17.0,7.0,10.0,,,38.0,48.0,51.6,40.3,59.7,51.6,49.4,40.1,57.5,51.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.610692500897,LONG,-0.111644752382,LONG,-0.816382927911,SHORT,2008-11-17,4533.45,4106.51,0.194402813552,4533.45,-56712.29,0.0104419185351,-0.617069302241,-0.617069302241,4533.45,-22479.2,0.16095535275,0.378947557217,4533.45,-52245.46
127,127,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-11-18,18.11.2008,90741,CME,0,90,92554,18973,27883,2739,2427,20048,90,5996,18122,2044,33675,966,1217,67161,73109,25393,19445,-5592.0,-3593.0,-355.0,487.0,-264.0,-6572.0,1.0,1656.0,166.0,-719.0,-4764.0,495.0,36.0,-7160.0,-6461.0,1568.0,869.0,100,20.5,30.1,3.0,2.6,21.7,0.1,6.5,19.6,2.2,36.4,1.0,1.3,72.6,79.0,27.4,21.0,68,7.0,11.0,9.0,,7.0,,10.0,19.0,6.0,9.0,,,36.0,51.0,47.6,35.4,55.8,47.9,45.2,35.1,53.2,47.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.502778008127,LONG,-0.190157077002,LONG,-0.784026696329,SHORT,2008-11-24,3625.62,3175.56,0.10791449277,3625.62,-53086.67,0.00502406946597,-0.505303999766,-0.505303999766,3625.62,-18853.58,0.155030505291,0.376030287105,3625.62,-48619.84
128,128,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-11-25,25.11.2008,90741,CME,0,90,83766,13808,29728,2830,2489,12632,80,5068,17071,2306,32612,484,1189,60382,66320,23384,17446,-8788.0,-5165.0,1845.0,91.0,62.0,-7416.0,-10.0,-928.0,-1051.0,262.0,-1063.0,-482.0,-28.0,-6779.0,-6789.0,-2009.0,-1999.0,100,16.5,35.5,3.4,3.0,15.1,0.1,6.1,20.4,2.8,38.9,0.6,1.4,72.1,79.2,27.9,20.8,62,7.0,11.0,9.0,,5.0,,13.0,14.0,7.0,9.0,,4.0,38.0,45.0,48.2,35.1,56.3,48.9,47.0,34.4,54.0,48.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.542165409458,LONG,-0.365674384417,LONG,-0.670788968984,SHORT,2008-12-01,4431.03,4094.02,-0.039387401331,4431.03,-48655.64,-0.0042032969879,-0.539886527225,-0.539886527225,4431.03,-14422.55,0.14526580956,0.34969226651,4431.03,-44188.81
129,129,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-12-02,02.12.2008,90741,CME,0,90,88581,20054,29403,2491,2406,12641,85,4991,22713,2200,33730,494,1211,67168,71238,21413,17343,4815.0,6246.0,-325.0,-339.0,-83.0,9.0,5.0,-77.0,5642.0,-106.0,1118.0,10.0,22.0,6786.0,4918.0,-1971.0,-103.0,100,22.6,33.2,2.8,2.7,14.3,0.1,5.6,25.6,2.5,38.1,0.6,1.4,75.8,80.4,24.2,19.6,62,9.0,10.0,8.0,,5.0,,10.0,16.0,5.0,8.0,,5.0,36.0,45.0,51.2,32.8,60.0,49.0,49.0,32.2,57.7,48.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.639691019347,LONG,-0.189032897264,LONG,-0.680202033628,SHORT,2008-12-08,3720.6,3380.76,-0.097525609889,3720.6,-44935.04,-0.00784522269843,-0.634672500842,-0.634672500842,3720.6,-10701.95,0.141983085855,0.339546900717,3720.6,-40468.21
130,130,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-12-09,09.12.2008,90741,CME,0,90,86795,21400,31510,1836,2736,10327,296,3769,20337,581,30886,511,1074,62578,66472,24217,20323,-1786.0,1346.0,2107.0,-655.0,330.0,-2314.0,211.0,-1222.0,-2376.0,-1619.0,-2844.0,17.0,-137.0,-4590.0,-4766.0,2804.0,2980.0,100,24.7,36.3,2.1,3.2,11.9,0.3,4.3,23.4,0.7,35.6,0.6,1.2,72.1,76.6,27.9,23.4,50,9.0,10.0,5.0,,5.0,,6.0,12.0,,5.0,,,26.0,36.0,53.0,31.2,62.4,48.9,51.2,30.3,60.5,47.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.68729776819,LONG,-0.191079191079,LONG,-0.581106943275,SHORT,2008-12-15,4357.89,4160.54,-0.047606748843,4357.89,-40577.15,-0.00471817788585,-0.684054975059,-0.684054975059,4357.89,-6344.06,0.136206088594,0.249814933994,4357.89,-36110.32
131,131,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-12-16,16.12.2008,90741,CME,0,90,85413,11612,28334,11413,3179,8406,670,4534,16512,520,28872,471,629,61429,66955,23984,18458,-1382.0,-9788.0,-3176.0,9577.0,443.0,-1921.0,374.0,765.0,-3825.0,-61.0,-2014.0,-40.0,-445.0,-1149.0,483.0,-233.0,-1865.0,100,13.6,33.2,13.4,3.7,9.8,0.8,5.3,19.3,0.6,33.8,0.6,0.7,71.9,78.4,28.1,21.6,49,9.0,9.0,7.0,,4.0,,7.0,13.0,,4.0,,,26.0,34.0,49.0,39.2,59.0,52.9,43.4,30.9,49.6,44.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.569134277297,LONG,-0.418615130426,LONG,-0.451186879586,SHORT,2008-12-22,3607.58,3529.39,0.118163490893,3607.58,-36969.57,0.00566609285639,-0.57235904496,-0.57235904496,3607.58,-2736.48,0.139174560277,0.262567389985,3607.58,-32502.74
132,132,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-12-22,22.12.2008,90741,CME,0,90,43701,10898,8746,447,6599,1964,383,2953,15850,521,1859,471,257,23917,28639,19784,15062,-41712.0,-714.0,-19588.0,-10966.0,3420.0,-6442.0,-287.0,-1581.0,-662.0,1.0,-27013.0,0.0,-372.0,-37512.0,-38316.0,-4200.0,-3396.0,100,24.9,20.0,1.0,15.1,4.5,0.9,6.8,36.3,1.2,4.3,1.1,0.6,54.7,65.5,45.3,34.5,41,5.0,6.0,4.0,,,,7.0,12.0,,4.0,,,20.0,29.0,35.0,29.9,45.9,43.9,33.2,29.9,43.8,43.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.685901185981,LONG,0.109549989819,SHORT,0.54128226089,LONG,2008-12-29,2677.02,2592.42,-0.116766908684,2677.02,-34292.55,-0.00905054674476,-0.679693405235,-0.679693405235,2677.02,-59.46,0.139788575242,0.243831376733,2677.02,-29825.72
133,133,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-12-30,30.12.2008,90741,CME,0,90,47479,10673,10889,447,9032,2457,383,2666,15298,521,1420,636,506,25648,31137,21831,16342,3778.0,-225.0,2143.0,0.0,2433.0,493.0,0.0,-287.0,-552.0,0.0,-439.0,165.0,249.0,1731.0,2498.0,2047.0,1280.0,100,22.5,22.9,0.9,19.0,5.2,0.8,5.6,32.2,1.1,3.0,1.3,1.1,54.0,65.6,46.0,34.4,42,5.0,5.0,4.0,,4.0,,7.0,13.0,,,,,20.0,31.0,37.2,33.1,46.8,46.0,35.6,33.1,44.9,46.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.70318414607,LONG,-0.0100176235971,LONG,0.572286534946,LONG,2009-01-05,3231.76,3204.49,-0.017282960089,3231.76,-31060.79,-0.00281861839403,-0.701202138301,-0.701202138301,3231.76,3172.3,0.133764578737,0.302107023364,3231.76,-26593.96
134,134,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-01-06,06.01.2009,90741,CME,0,90,53297,10227,13686,458,11577,3855,414,4539,17754,598,1721,2380,84,29618,39229,23679,14068,5818.0,-446.0,2797.0,11.0,2545.0,1398.0,31.0,1873.0,2456.0,77.0,301.0,1744.0,-422.0,3970.0,8092.0,1848.0,-2274.0,100,19.2,25.7,0.9,21.7,7.2,0.8,8.5,33.3,1.1,3.2,4.5,0.2,55.6,73.6,44.4,26.4,52,5.0,7.0,5.0,,5.0,,9.0,17.0,,4.0,,,23.0,39.0,37.8,31.6,47.0,43.7,36.3,31.6,45.5,43.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.592786973489,LONG,-0.144649353908,LONG,0.500388802488,LONG,2009-01-12,148.16,3158.85,0.110397172581,148.16,-30912.63,0.00517959086333,-0.595857367481,-0.595857367481,148.16,3320.46,0.136584286325,0.297304045954,148.16,-26445.8
135,135,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-01-13,13.01.2009,90741,CME,0,90,55217,10886,12105,532,13919,3954,414,3669,18590,1012,2880,988,357,33669,37952,21548,17265,1920.0,659.0,-1581.0,74.0,2342.0,99.0,0.0,-870.0,836.0,414.0,1159.0,-1392.0,273.0,4051.0,-1277.0,-2131.0,3197.0,100,19.7,21.9,1.0,25.2,7.2,0.7,6.6,33.7,1.8,5.2,1.8,0.6,61.0,68.7,39.0,31.3,47,5.0,5.0,5.0,,5.0,,7.0,16.0,,,,,21.0,35.0,41.2,31.2,52.1,42.3,39.7,31.2,50.0,42.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.670335594591,LONG,-0.0530207472489,LONG,0.557544900129,LONG,2009-01-19,3180.08,451.59,-0.077548621102,3180.08,-27732.55,-0.00659381315405,-0.66591552693,-0.66591552693,3180.08,6500.54,0.134239884131,0.286442485553,3180.08,-23265.72
136,136,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-01-20,20.01.2009,90741,CME,0,90,65416,12279,18889,744,20082,4008,414,3444,19247,653,3308,1248,510,41434,45713,23982,19703,10199.0,1393.0,6784.0,212.0,6163.0,54.0,0.0,-225.0,657.0,-359.0,428.0,260.0,153.0,7765.0,7761.0,2434.0,2438.0,100,18.8,28.9,1.1,30.7,6.1,0.6,5.3,29.4,1.0,5.1,1.9,0.8,63.3,69.9,36.7,30.1,50,8.0,7.0,6.0,,5.0,,7.0,16.0,,,,,21.0,39.0,45.4,33.7,54.6,46.6,44.2,33.7,52.5,46.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.696443523864,LONG,-0.212076488706,LONG,0.667247820672,LONG,2009-01-26,3081.87,2985.56,-0.026107929273,3081.87,-24650.68,-0.00337143697862,-0.694095508414,-0.694095508414,3081.87,9582.41,0.129996126307,0.281574946774,3081.87,-20183.85
137,137,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-01-27,27.01.2009,90741,CME,0,90,64951,12154,20034,772,19959,3987,414,2891,17600,670,3298,1396,520,40678,45393,24273,19558,-465.0,-125.0,1145.0,28.0,-123.0,-21.0,0.0,-553.0,-1647.0,17.0,-10.0,148.0,10.0,-756.0,-320.0,291.0,-145.0,100,18.7,30.8,1.2,30.7,6.1,0.6,4.5,27.1,1.0,5.1,2.1,0.8,62.6,69.9,37.4,30.1,49,8.0,7.0,7.0,,5.0,,8.0,14.0,,,,,23.0,38.0,45.9,34.9,53.8,47.1,44.6,34.9,51.5,47.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.717827338832,LONG,-0.24481173108,LONG,0.667000751691,LONG,2009-02-02,3059.83,2950.45,-0.021383814968,3059.83,-21590.85,-0.00307550640605,-0.715619656253,-0.715619656253,3059.83,12642.24,0.126923761471,0.277610143844,3059.83,-17124.02
138,138,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-02-03,03.02.2009,90741,CME,0,90,67011,11466,22508,974,19688,4029,402,5383,17663,553,2515,2153,546,41527,48828,25484,18183,2060.0,-688.0,2474.0,202.0,-271.0,42.0,-12.0,2492.0,63.0,-117.0,-783.0,757.0,26.0,849.0,3435.0,1211.0,-1375.0,100,17.1,33.6,1.5,29.4,6.0,0.6,8.0,26.4,0.8,3.8,3.2,0.8,62.0,72.9,38.0,27.1,52,8.0,7.0,7.0,,5.0,,10.0,13.0,,,4.0,,24.0,39.0,43.7,37.1,51.6,49.7,42.5,37.1,49.6,49.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.532847348781,LONG,-0.325013245423,LONG,0.660243707046,LONG,2009-02-09,2356.64,2460.53,0.184979990051,2356.64,-19234.21,0.0098516488308,-0.538096773742,-0.538096773742,2356.64,14998.88,0.14387390067,0.370225291574,2356.64,-14767.38
139,139,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-02-10,10.02.2009,90741,CME,0,90,67863,12055,23864,1206,19579,3220,402,3668,15071,665,3936,2141,782,42293,47351,25570,20512,852.0,589.0,1356.0,232.0,-109.0,-809.0,0.0,-1715.0,-2592.0,112.0,1421.0,-12.0,236.0,766.0,-1477.0,86.0,2329.0,100,17.8,35.2,1.8,28.9,4.7,0.6,5.4,22.2,1.0,5.8,3.2,1.2,62.3,69.8,37.7,30.2,49,7.0,6.0,7.0,,5.0,,8.0,13.0,,5.0,,,25.0,36.0,43.1,39.9,51.2,49.6,42.0,39.9,48.8,49.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.608516996638,LONG,-0.328767504663,LONG,0.717531470679,LONG,2009-02-16,2632.38,2534.65,-0.075669647857,2632.38,-16601.83,-0.00647610947621,-0.60457617395,-0.60457617395,2632.38,17631.26,0.139193721082,0.370238549846,2632.38,-12135.0
