,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDCHF,PUT_USDCHF,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
147,147,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-04-07,07.04.2009,92741,CME,0,92,25914,10607,9535,536,0,1025,0,1913,4089,0,1490,0,0,14546,15185,11368,10729,-1664.0,202.0,-1310.0,401.0,0.0,7.0,0.0,-708.0,-1380.0,-35.0,767.0,0.0,0.0,627.0,-2317.0,-2291.0,653.0,100,40.9,36.8,2.1,0.0,4.0,0.0,7.4,15.8,0.0,5.7,0.0,0.0,56.1,58.6,43.9,41.4,29,9.0,7.0,,0.0,,0.0,5.0,6.0,0.0,,0.0,0.0,16.0,16.0,35.6,38.5,46.8,49.3,35.6,38.3,46.6,49.2,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.362545818061,LONG,0.0532221229272,SHORT,-1.0,SHORT,2009-04-13,-16671.05,1776.72,0.0,-16671.05,28706.76,-0.00347359004286,-0.996526409957,-0.996526409957,-16671.05,26469.69,0.188783615505,0.0,0.0,25988.08
148,148,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-04-14,14.04.2009,92741,CME,0,92,27406,15177,10199,579,0,1028,0,2867,5001,37,0,0,0,18660,16844,8746,10562,1492.0,4570.0,664.0,43.0,0.0,3.0,0.0,954.0,912.0,37.0,-1490.0,0.0,0.0,4114.0,1659.0,-2622.0,-167.0,100,55.4,37.2,2.1,0.0,3.8,0.0,10.5,18.2,0.1,0.0,0.0,0.0,68.1,61.5,31.9,38.5,30,9.0,6.0,,0.0,,0.0,7.0,7.0,,0.0,0.0,0.0,17.0,17.0,45.7,41.0,58.1,52.8,45.7,40.5,56.9,52.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.271225216065,LONG,0.196169609079,SHORT,-1.0,SHORT,2009-04-20,1603.23,99.94,0.0,1603.23,30309.99,-0.00347359004286,-0.996526409957,-0.996526409957,1603.23,28072.92,0.18546694351,0.0,0.0,25988.08
149,149,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-04-21,21.04.2009,92741,CME,0,92,33601,19865,2229,579,0,1037,0,5336,15386,37,418,0,0,26235,19268,7366,14333,6195.0,4688.0,-7970.0,0.0,0.0,9.0,0.0,2469.0,10385.0,0.0,418.0,0.0,0.0,7575.0,2424.0,-1380.0,3771.0,100,59.1,6.6,1.7,0.0,3.1,0.0,15.9,45.8,0.1,1.2,0.0,0.0,78.1,57.3,21.9,42.7,37,10.0,5.0,,0.0,,0.0,6.0,14.0,,,0.0,0.0,18.0,23.0,48.9,24.9,65.8,39.6,48.9,24.9,64.8,39.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.484991796159,LONG,0.79822576265,SHORT,-1.0,SHORT,2009-04-27,1616.79,-400.77,0.0,1616.79,31926.78,-0.00347359004286,-0.996526409957,-0.996526409957,1616.79,29689.71,0.182621558755,0.0,0.0,25988.08
150,150,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-04-28,28.04.2009,92741,CME,0,92,27107,14950,5727,557,0,1012,0,4707,6649,75,0,0,0,20289,14020,6818,13087,-6494.0,-4915.0,3498.0,-22.0,0.0,-25.0,0.0,-629.0,-8737.0,38.0,-418.0,0.0,0.0,-5946.0,-5248.0,-548.0,-1246.0,100,55.2,21.1,2.1,0.0,3.7,0.0,17.4,24.5,0.3,0.0,0.0,0.0,74.8,51.7,25.2,48.3,29,8.0,7.0,,0.0,,0.0,6.0,7.0,,0.0,0.0,0.0,16.0,18.0,50.5,30.7,65.5,41.9,50.5,30.7,64.2,41.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.171010919338,LONG,0.446051167964,SHORT,-1.0,SHORT,2009-05-04,1749.44,1659.46,0.0,1749.44,33676.22,-0.00347359004286,-0.996526409957,-0.996526409957,1749.44,31439.15,0.180185736966,0.0,0.0,25988.08
151,151,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-05-05,05.05.2009,92741,CME,0,92,26366,12424,10993,636,0,978,0,4523,2193,57,0,0,0,17640,14857,8726,11509,-741.0,-2526.0,5266.0,79.0,0.0,-34.0,0.0,-184.0,-4456.0,-18.0,0.0,0.0,0.0,-2649.0,837.0,1908.0,-1578.0,100,47.1,41.7,2.4,0.0,3.7,0.0,17.2,8.3,0.2,0.0,0.0,0.0,66.9,56.3,33.1,43.7,26,7.0,7.0,,0.0,,0.0,7.0,4.0,,0.0,0.0,0.0,15.0,15.0,43.8,41.8,57.6,51.4,43.8,41.6,55.8,50.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.346932698035,SHORT,0.0611094503993,SHORT,-1.0,SHORT,2009-05-11,1587.56,1745.41,0.0,1587.56,35263.78,-0.00347359004286,-0.996526409957,-0.996526409957,1587.56,33026.71,0.178104532351,0.0,0.0,25988.08
152,152,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-05-12,12.05.2009,92741,CME,0,92,32340,10290,18454,704,0,925,0,8214,1753,43,0,0,0,19251,21879,13089,10461,5974.0,-2134.0,7461.0,68.0,0.0,-53.0,0.0,3691.0,-440.0,-14.0,0.0,0.0,0.0,1611.0,7022.0,4363.0,-1048.0,100,31.8,57.1,2.2,0.0,2.9,0.0,25.4,5.4,0.1,0.0,0.0,0.0,59.5,67.7,40.5,32.3,32,7.0,8.0,,0.0,,0.0,12.0,4.0,,0.0,0.0,0.0,20.0,18.0,34.8,50.1,46.1,59.8,34.8,49.7,45.0,59.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.648239189325,SHORT,-0.284024492068,LONG,-1.0,SHORT,2009-05-18,1373.14,-11583.62,0.0,1373.14,36636.92,-0.00347359004286,-0.996526409957,-0.996526409957,1373.14,34399.85,0.176329350572,0.0,0.0,25988.08
153,153,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-05-19,19.05.2009,92741,CME,0,92,35951,10741,21995,687,0,972,0,10867,2583,313,0,0,0,22608,26550,13343,9401,3611.0,451.0,3541.0,-17.0,0.0,47.0,0.0,2653.0,830.0,270.0,0.0,0.0,0.0,3357.0,4671.0,254.0,-1060.0,100,29.9,61.2,1.9,0.0,2.7,0.0,30.2,7.2,0.9,0.0,0.0,0.0,62.9,73.9,37.1,26.1,34,7.0,8.0,4.0,0.0,,0.0,12.0,6.0,,0.0,0.0,0.0,22.0,19.0,35.3,55.8,49.4,64.9,35.0,55.4,48.2,64.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.615910780669,SHORT,-0.34378054741,LONG,-1.0,SHORT,2009-05-25,2007.63,2156.74,0.0,2007.63,38644.55,-0.00347359004286,-0.996526409957,-0.996526409957,2007.63,36407.48,0.174817469621,0.0,0.0,25988.08
154,154,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-05-26,26.05.2009,92741,CME,0,92,39627,9505,24320,1395,0,982,0,13548,3026,795,0,0,0,25243,30518,14384,9109,3676.0,-1236.0,2325.0,708.0,0.0,10.0,0.0,2681.0,443.0,482.0,0.0,0.0,0.0,2635.0,3968.0,1041.0,-292.0,100,24.0,61.4,3.5,0.0,2.5,0.0,34.2,7.6,2.0,0.0,0.0,0.0,63.7,77.0,36.3,23.0,33,6.0,9.0,6.0,0.0,,0.0,12.0,5.0,,0.0,0.0,0.0,22.0,19.0,34.2,56.4,49.0,66.5,32.7,56.1,47.3,65.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.634849764692,SHORT,-0.437989652624,LONG,-1.0,SHORT,2009-06-01,-4055.1,2184.04,0.0,-4055.1,34589.45,-0.00347359004286,-0.996526409957,-0.996526409957,-4055.1,32352.38,0.173531531603,0.0,0.0,25988.08
155,155,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-06-02,02.06.2009,92741,CME,0,92,42429,9667,28099,1514,0,911,0,14987,2291,768,0,0,0,26936,33583,15493,8846,2802.0,162.0,3779.0,119.0,0.0,-71.0,0.0,1439.0,-735.0,-27.0,0.0,0.0,0.0,1693.0,3065.0,1109.0,-263.0,100,22.8,66.2,3.6,0.0,2.1,0.0,35.3,5.4,1.8,0.0,0.0,0.0,63.5,79.2,36.5,20.8,33,5.0,8.0,4.0,0.0,,0.0,13.0,6.0,4.0,0.0,0.0,0.0,22.0,19.0,36.0,61.5,50.6,69.6,34.6,61.0,47.5,68.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.73480726936,SHORT,-0.488058041625,LONG,-1.0,SHORT,2009-06-08,2001.52,2031.92,0.0,2001.52,36590.97,-0.00347359004286,-0.996526409957,-0.996526409957,2001.52,34353.9,0.172439025844,0.0,0.0,25988.08
156,156,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-06-09,09.06.2009,92741,CME,0,92,48715,10726,26541,7510,0,912,0,14329,4217,865,0,0,0,33430,40045,15285,8670,6286.0,1059.0,-1558.0,5996.0,0.0,1.0,0.0,-658.0,1926.0,97.0,0.0,0.0,0.0,6494.0,6462.0,-208.0,-176.0,100,22.0,54.5,15.4,0.0,1.9,0.0,29.4,8.7,1.8,0.0,0.0,0.0,68.6,82.2,31.4,17.8,32,7.0,7.0,8.0,0.0,,0.0,10.0,7.0,4.0,0.0,0.0,0.0,24.0,20.0,37.5,61.0,51.7,70.8,30.9,56.6,42.2,63.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.545238865524,SHORT,-0.424370086135,LONG,-1.0,SHORT,2009-06-15,1673.85,1823.01,0.0,1673.85,38264.82,-0.00347359004286,-0.996526409957,-0.996526409957,1673.85,36027.75,0.17151178017,0.0,0.0,25988.08
157,157,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-06-16,16.06.2009,92741,CME,0,92,30453,1444,17037,374,0,795,0,15562,5122,0,0,0,0,17380,23328,13073,7125,-18262.0,-9282.0,-9504.0,-7136.0,0.0,-117.0,0.0,1233.0,905.0,-865.0,0.0,0.0,0.0,-16050.0,-16717.0,-2212.0,-1545.0,100,4.7,55.9,1.2,0.0,2.6,0.0,51.1,16.8,0.0,0.0,0.0,0.0,57.1,76.6,42.9,23.4,26,4.0,6.0,,0.0,,0.0,8.0,7.0,0.0,0.0,0.0,0.0,12.0,15.0,39.4,51.0,52.1,66.7,39.4,51.0,51.6,66.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.50473796171,SHORT,-0.843731399816,LONG,-1.0,SHORT,2009-06-22,1684.85,1851.39,0.0,1684.85,39949.67,-0.00347359004286,-0.996526409957,-0.996526409957,1684.85,37712.6,0.170725473181,0.0,0.0,25988.08
158,158,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-06-23,23.06.2009,92741,CME,0,92,39777,1987,26222,558,0,1488,0,21567,3980,0,0,549,0,24112,32797,15665,6980,9324.0,543.0,9185.0,184.0,0.0,693.0,0.0,6005.0,-1142.0,0.0,0.0,549.0,0.0,6732.0,9469.0,2592.0,-145.0,100,5.0,65.9,1.4,0.0,3.7,0.0,54.2,10.0,0.0,0.0,1.4,0.0,60.6,82.5,39.4,17.5,29,4.0,7.0,,0.0,,0.0,10.0,5.0,0.0,0.0,,0.0,15.0,16.0,41.5,61.6,52.3,73.9,41.5,61.6,51.9,73.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.688417426704,SHORT,-0.859122974937,LONG,-1.0,SHORT,2009-06-29,1611.72,1751.1,0.0,1611.72,41561.39,-0.00347359004286,-0.996526409957,-0.996526409957,1611.72,39324.32,0.170059176478,0.0,0.0,25988.08
159,159,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-06-30,30.06.2009,92741,CME,0,92,32774,3388,20433,744,0,953,0,15033,2363,178,0,0,0,19343,24671,13431,8103,-7003.0,1401.0,-5789.0,186.0,0.0,-535.0,0.0,-6534.0,-1617.0,178.0,0.0,-549.0,0.0,-4769.0,-8126.0,-2234.0,1123.0,100,10.3,62.3,2.3,0.0,2.9,0.0,45.9,7.2,0.5,0.0,0.0,0.0,59.0,75.3,41.0,24.7,27,6.0,6.0,,0.0,,0.0,9.0,5.0,,0.0,0.0,0.0,15.0,15.0,34.8,55.6,46.9,68.7,34.2,55.6,45.7,68.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.728328351345,SHORT,-0.715545107258,LONG,-1.0,SHORT,2009-07-06,1336.59,1445.73,0.0,1336.59,42897.98,-0.00347359004286,-0.996526409957,-0.996526409957,1336.59,40660.91,0.169494932452,0.0,0.0,25988.08
160,160,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-07-07,07.07.2009,92741,CME,0,92,33308,2123,22866,805,0,945,0,16233,1264,84,0,0,0,19245,25964,14063,7344,534.0,-1265.0,2433.0,61.0,0.0,-8.0,0.0,1200.0,-1099.0,-94.0,0.0,0.0,0.0,-98.0,1293.0,632.0,-759.0,100,6.4,68.7,2.4,0.0,2.8,0.0,48.7,3.8,0.3,0.0,0.0,0.0,57.8,78.0,42.2,22.0,26,5.0,7.0,,0.0,,0.0,10.0,,,0.0,0.0,0.0,15.0,14.0,34.7,61.6,48.1,73.5,34.7,61.6,46.8,72.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.855518088815,SHORT,-0.830085237505,LONG,-1.0,SHORT,2009-07-13,1258.79,1322.74,0.0,1258.79,44156.77,-0.00347359004286,-0.996526409957,-0.996526409957,1258.79,41919.7,0.169017370441,0.0,0.0,25988.08
161,161,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-07-14,14.07.2009,92741,CME,0,92,33833,3082,19533,805,0,900,0,15892,3394,84,0,0,0,19863,24716,13970,9117,525.0,959.0,-3333.0,0.0,0.0,-45.0,0.0,-341.0,2130.0,0.0,0.0,0.0,0.0,618.0,-1248.0,-93.0,1773.0,100,9.1,57.7,2.4,0.0,2.7,0.0,47.0,10.0,0.2,0.0,0.0,0.0,58.7,73.1,41.3,26.9,28,5.0,7.0,,0.0,,0.0,10.0,5.0,,0.0,0.0,0.0,15.0,15.0,33.4,50.6,48.6,63.7,33.4,50.6,47.4,63.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.648034843928,SHORT,-0.727437541455,LONG,-1.0,SHORT,2009-07-20,1366.02,1448.11,0.0,1366.02,45522.79,-0.00347359004286,-0.996526409957,-0.996526409957,1366.02,43285.72,0.168613361915,0.0,0.0,25988.08
162,162,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-07-21,21.07.2009,92741,CME,0,92,39639,1934,26742,748,0,942,0,19784,3869,85,0,0,0,22551,32386,17088,7253,5806.0,-1148.0,7209.0,-57.0,0.0,42.0,0.0,3892.0,475.0,1.0,0.0,0.0,0.0,2688.0,7670.0,3118.0,-1864.0,100,4.9,67.5,1.9,0.0,2.4,0.0,49.9,9.8,0.2,0.0,0.0,0.0,56.9,81.7,43.1,18.3,28,,8.0,,0.0,,0.0,12.0,4.0,,0.0,0.0,0.0,16.0,16.0,34.5,61.3,48.8,75.0,34.5,61.3,47.3,75.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.672853337843,SHORT,-0.865113683917,LONG,-1.0,SHORT,2009-07-27,1097.24,1202.79,0.0,1097.24,46620.03,-0.00347359004286,-0.996526409957,-0.996526409957,1097.24,44382.96,0.168271713823,0.0,0.0,25988.08
163,163,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-07-28,28.07.2009,92741,CME,0,92,37313,2037,24770,1286,0,1584,0,18341,1968,85,0,0,0,21749,29693,15564,7620,-2326.0,103.0,-1972.0,538.0,0.0,642.0,0.0,-1443.0,-1901.0,0.0,0.0,0.0,0.0,-802.0,-2693.0,-1524.0,367.0,100,5.5,66.4,3.4,0.0,4.2,0.0,49.2,5.3,0.2,0.0,0.0,0.0,58.3,79.6,41.7,20.4,31,,9.0,,0.0,,0.0,13.0,4.0,,0.0,0.0,0.0,17.0,18.0,28.9,58.8,45.7,70.8,28.9,58.8,45.7,69.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.806194298094,SHORT,-0.84802476965,LONG,-1.0,SHORT,2009-08-03,-7605.93,1541.78,0.0,-7605.93,39014.1,-0.00347359004286,-0.996526409957,-0.996526409957,-7605.93,36777.03,0.167982898127,0.0,0.0,25988.08
164,164,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-08-04,04.08.2009,92741,CME,0,92,42223,1746,28768,1519,0,1587,0,20894,3400,85,0,0,0,24244,35359,17979,6864,4910.0,-291.0,3998.0,233.0,0.0,3.0,0.0,2553.0,1432.0,0.0,0.0,0.0,0.0,2495.0,5666.0,2415.0,-756.0,100,4.1,68.1,3.6,0.0,3.8,0.0,49.5,8.1,0.2,0.0,0.0,0.0,57.4,83.7,42.6,16.3,36,,11.0,,0.0,,0.0,16.0,4.0,,0.0,0.0,0.0,20.0,20.0,28.8,56.0,43.5,69.0,28.8,56.0,42.7,68.2,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.72009549683,SHORT,-0.885560726224,LONG,-1.0,SHORT,2009-08-10,1398.52,1416.09,0.0,1398.52,40412.62,-0.00347359004286,-0.996526409957,-0.996526409957,1398.52,38175.55,0.16773881493,0.0,0.0,25988.08
165,165,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-08-11,11.08.2009,92741,CME,0,92,32801,7135,14934,1021,363,1624,67,10541,8205,84,0,0,0,19211,25935,13590,6866,-9422.0,5389.0,-13834.0,-498.0,363.0,37.0,67.0,-10353.0,4805.0,-1.0,0.0,0.0,0.0,-5033.0,-9424.0,-4389.0,2.0,100,21.8,45.5,3.1,1.1,5.0,0.2,32.1,25.0,0.3,0.0,0.0,0.0,58.6,79.1,41.4,20.9,35,7.0,8.0,,,,,11.0,6.0,,0.0,0.0,0.0,20.0,19.0,26.4,45.6,40.5,62.1,26.4,45.6,38.1,62.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.124613250827,SHORT,-0.353391635326,LONG,-0.634625062909,SHORT,2009-08-17,1274.05,-2721.21,0.365374937091,1274.05,41686.67,-0.0364211954209,-0.611511259474,-0.611511259474,1274.05,39449.6,0.200280841134,0.573885456875,1274.05,27262.13
166,166,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-08-18,18.08.2009,92741,CME,0,92,30291,4470,16909,1006,509,877,67,10848,3859,84,0,0,0,16984,22802,13307,7489,-2510.0,-2665.0,1975.0,-15.0,146.0,-747.0,0.0,307.0,-4346.0,0.0,0.0,0.0,0.0,-2227.0,-3133.0,-283.0,623.0,100,14.8,55.8,3.3,1.7,2.9,0.2,35.8,12.7,0.3,0.0,0.0,0.0,56.1,75.3,43.9,24.7,30,5.0,9.0,,,,,9.0,5.0,,0.0,0.0,0.0,16.0,18.0,26.6,47.1,43.1,62.1,26.6,47.1,40.4,62.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.475215883593,SHORT,-0.581832639506,LONG,-0.265512265512,SHORT,2009-08-24,1123.76,1162.56,0.369112797397,1123.76,42810.43,-0.0367582561599,-0.255752497643,-0.255752497643,1123.76,40573.36,0.224637400285,0.618263241132,1123.76,28385.89
167,167,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-08-25,25.08.2009,92741,CME,0,92,46196,3074,31892,1365,509,902,67,23275,4770,93,0,526,0,28383,39615,17813,6581,15905.0,-1396.0,14983.0,359.0,0.0,25.0,0.0,12427.0,911.0,9.0,0.0,526.0,0.0,11399.0,16813.0,4506.0,-908.0,100,6.7,69.0,3.0,1.1,2.0,0.1,50.4,10.3,0.2,0.0,1.1,0.0,61.4,85.8,38.6,14.2,42,4.0,12.0,,,,,18.0,5.0,,0.0,,0.0,25.0,23.0,25.8,55.2,39.9,68.0,25.8,55.2,39.8,67.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.659832412195,SHORT,-0.824172052851,LONG,-0.278525868179,SHORT,2009-08-31,1226.22,1267.84,-0.013013602667,1226.22,44036.65,-0.00230009125657,-0.277885233265,-0.277885233265,1226.22,41799.58,0.216583519061,0.612861530993,1226.22,29612.11
168,168,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-09-01,01.09.2009,92741,CME,0,92,44607,4533,30965,1467,513,881,67,19391,2702,622,0,0,0,26593,36704,18014,7903,-1589.0,1459.0,-927.0,102.0,4.0,-21.0,0.0,-3884.0,-2068.0,529.0,0.0,-526.0,0.0,-1790.0,-2911.0,201.0,1322.0,100,10.2,69.4,3.3,1.2,2.0,0.2,43.5,6.1,1.4,0.0,0.0,0.0,59.6,82.3,40.4,17.7,38,5.0,11.0,,,,,16.0,4.0,,0.0,0.0,0.0,24.0,20.0,24.9,55.5,39.8,67.8,24.9,55.5,37.5,67.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.755397637261,SHORT,-0.744605329878,LONG,-0.263988522238,SHORT,2009-09-07,1195.54,-10908.13,0.014537345941,1195.54,45232.19,-0.00478449204704,-0.262725471253,-0.262725471253,1195.54,42995.12,0.209614127515,0.606558786958,1195.54,30807.65
169,169,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-09-08,08.09.2009,92741,CME,0,92,52293,5583,36947,2380,513,907,67,23163,3877,565,0,0,0,32271,44743,20022,7550,7686.0,1050.0,5982.0,913.0,0.0,26.0,0.0,3772.0,1175.0,-57.0,0.0,0.0,0.0,5678.0,8039.0,2008.0,-353.0,100,10.7,70.7,4.6,1.0,1.7,0.1,44.3,7.4,1.1,0.0,0.0,0.0,61.7,85.6,38.3,14.4,42,6.0,10.0,5.0,,,,20.0,4.0,4.0,0.0,0.0,0.0,30.0,22.0,24.6,56.5,37.5,70.6,24.3,56.5,36.1,70.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.71323964497,SHORT,-0.737455913473,LONG,-0.277464788732,SHORT,2009-09-14,1235.84,1333.4,-0.013476266494,1235.84,46468.03,-0.00225837064673,-0.276838170398,-0.276838170398,1235.84,44230.96,0.20348066468,0.566028885278,1235.84,32043.49
170,170,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-09-15,15.09.2009,92741,CME,0,92,45016,515,34215,33,513,880,67,23511,3013,0,0,0,0,24639,38208,20377,6808,-7277.0,-5068.0,-2732.0,-2347.0,0.0,-27.0,0.0,348.0,-864.0,-565.0,0.0,0.0,0.0,-7632.0,-6535.0,355.0,-742.0,100,1.1,76.0,0.1,1.1,2.0,0.1,52.2,6.7,0.0,0.0,0.0,0.0,54.7,84.9,45.3,15.1,35,,11.0,,,,,15.0,6.0,0.0,0.0,0.0,0.0,18.0,19.0,31.5,60.0,43.9,74.2,31.5,60.0,43.9,74.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.772809530991,SHORT,-0.970342643248,LONG,-0.263460157933,SHORT,2009-09-21,1209.04,1282.97,0.014004630799,1209.04,47677.07,-0.00473645457513,-0.262212290863,-0.262212290863,1209.04,45440.0,0.198222318542,0.0344602893601,0.0,32043.49
171,171,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-09-22,22.09.2009,92741,CME,0,92,52087,515,39276,394,1154,884,73,28453,4048,43,0,0,0,30632,44718,21455,7369,7071.0,0.0,5061.0,361.0,641.0,4.0,6.0,4942.0,1035.0,43.0,0.0,0.0,0.0,5993.0,6510.0,1078.0,561.0,100,1.0,75.4,0.8,2.2,1.7,0.1,54.6,7.8,0.1,0.0,0.0,0.0,58.8,85.9,41.2,14.1,40,,12.0,,,,,21.0,4.0,,0.0,0.0,0.0,25.0,19.0,30.8,58.9,42.2,74.6,30.8,58.9,42.0,74.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.750899972309,SHORT,-0.974114749566,LONG,0.1324828263,LONG,2009-09-28,1380.45,1413.37,0.395942984233,1413.37,49090.44,-0.0391776624146,0.127292458855,0.127292458855,1413.37,46853.37,0.227147265156,0.586748802981,1413.37,33456.86
