,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_NZDUSD,PUT_NZDUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
419,419,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-07-15,15.07.2014,112741,CME,0,112,32879,762,11352,0,1860,509,0,25571,12609,200,517,4061,0,28910,28731,3969,4148,-3244.0,126.0,249.0,0.0,-57.0,0.0,0.0,-66.0,-351.0,-3000.0,-2.0,-527.0,0.0,-2999.0,-3629.0,-245.0,385.0,100,2.3,34.5,0.0,5.7,1.5,0.0,77.8,38.3,0.6,1.6,12.4,0.0,87.9,87.4,12.1,12.6,69,,10.0,0.0,5.0,,0.0,27.0,11.0,,,9.0,0.0,37.0,33.0,42.2,48.5,56.5,67.9,42.2,48.5,56.5,67.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.33949711891,SHORT,-0.874195146112,LONG,0.570282819755,LONG,2014-07-21,737.7,-3962.79,0.011051902961,-3962.79,-220390.22,0.0109769420568,0.343223759113,0.331696495445,-3962.79,-186352.4,0.136072733125,0.27584410879,-3962.79,-227347.84
420,420,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-07-22,22.07.2014,112741,CME,0,112,32728,1058,12842,0,1916,509,0,25013,12656,200,622,3347,0,28809,29554,3919,3174,-151.0,296.0,1490.0,0.0,56.0,0.0,0.0,-558.0,47.0,0.0,105.0,-714.0,0.0,-101.0,823.0,-50.0,-974.0,100,3.2,39.2,0.0,5.9,1.6,0.0,76.4,38.7,0.6,1.9,10.2,0.0,88.0,90.3,12.0,9.7,67,4.0,10.0,0.0,5.0,,0.0,24.0,13.0,,,6.0,0.0,36.0,32.0,42.5,50.1,57.1,69.4,42.5,50.1,56.5,69.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.32804162574,SHORT,-0.847769784173,LONG,0.580206185567,LONG,2014-07-28,654.75,750.65,-0.01145549317,750.65,-219639.57,0.0181715686441,0.33400265666,0.338288337215,750.65,-185601.75,0.128047363145,0.299884350083,750.65,-226597.19
421,421,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-07-29,29.07.2014,112741,CME,0,112,30531,1861,13761,0,1886,189,0,22164,10433,225,525,3319,0,26661,27927,3870,2604,-2197.0,803.0,919.0,0.0,-30.0,-320.0,0.0,-2849.0,-2223.0,25.0,-97.0,-28.0,0.0,-2148.0,-1627.0,-49.0,-570.0,100,6.1,45.1,0.0,6.2,0.6,0.0,72.6,34.2,0.7,1.7,10.9,0.0,87.3,91.5,12.7,8.5,67,5.0,10.0,0.0,5.0,,0.0,23.0,15.0,,,6.0,0.0,36.0,33.0,42.0,46.0,55.4,68.4,42.0,46.0,55.3,68.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.359879743535,SHORT,-0.761746255281,LONG,0.817831325301,LONG,2014-08-04,508.96,616.6,0.031838117795,616.6,-219022.97,0.0019065601755,0.360565875922,0.33519696078,616.6,-184985.15,0.118969317245,0.296553684988,616.6,-225980.59
422,422,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-08-05,05.08.2014,112741,CME,0,112,25603,2106,12566,139,1856,189,0,17245,6446,204,656,3444,0,22206,22988,3397,2615,-4928.0,245.0,-1195.0,139.0,-30.0,0.0,0.0,-4919.0,-3987.0,-21.0,131.0,125.0,0.0,-4455.0,-4939.0,-473.0,11.0,100,8.2,49.1,0.5,7.2,0.7,0.0,67.4,25.2,0.8,2.6,13.5,0.0,86.7,89.8,13.3,10.2,66,5.0,9.0,,4.0,,0.0,22.0,15.0,,,7.0,0.0,36.0,33.0,40.6,42.9,53.2,64.6,40.6,42.9,53.0,64.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.45582710734,SHORT,-0.71292257361,LONG,0.815158924205,LONG,2014-08-11,391.95,490.63,0.095947363805,490.63,-218532.34,-0.00168358711295,0.455059682696,0.38081933015,490.63,-184494.52,0.115801735467,0.268897141502,490.63,-225489.96
423,423,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-08-12,12.08.2014,112741,CME,0,112,25214,2157,11714,163,1862,189,0,16142,6494,222,964,3654,0,21510,22436,3704,2778,-389.0,51.0,-852.0,24.0,6.0,0.0,0.0,-1103.0,48.0,18.0,308.0,210.0,0.0,-696.0,-552.0,307.0,163.0,100,8.6,46.5,0.6,7.4,0.7,0.0,64.0,25.8,0.9,3.8,14.5,0.0,85.3,89.0,14.7,11.0,68,5.0,9.0,,4.0,,0.0,21.0,16.0,4.0,4.0,8.0,0.0,37.0,36.0,36.7,40.9,48.1,62.6,36.7,40.9,48.0,62.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.426223714437,SHORT,-0.68899142095,LONG,0.815699658703,LONG,2014-08-18,447.42,-5560.2,-0.029603392903,-5560.2,-224092.54,0.00523825264782,0.428456381938,0.449805547751,-5560.2,-190054.72,0.115077811929,0.258159267695,-5560.2,-231050.16
424,424,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-08-19,19.08.2014,112741,CME,0,112,24048,2384,9956,183,1514,189,0,15546,6824,211,769,3654,0,20607,21017,3441,3031,-1166.0,227.0,-1758.0,20.0,-348.0,0.0,0.0,-596.0,330.0,-11.0,-195.0,0.0,0.0,-903.0,-1419.0,-263.0,253.0,100,9.9,41.4,0.8,6.3,0.8,0.0,64.6,28.4,0.9,3.2,15.2,0.0,85.7,87.4,14.3,12.6,65,6.0,8.0,,,,0.0,21.0,15.0,,,8.0,0.0,34.0,34.0,38.4,38.2,50.6,60.5,38.4,38.2,50.2,60.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.389897183728,SHORT,-0.613614262561,LONG,0.778038755138,LONG,2014-08-25,473.77,577.01,-0.036326530709,577.01,-223515.53,0.015624540524,0.395989148075,0.419572109837,577.01,-189477.71,0.118943342282,0.239441217584,577.01,-230473.15
425,425,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-08-26,26.08.2014,112741,CME,0,112,23619,2377,9364,236,1514,189,0,15090,7151,229,671,3644,0,20117,20813,3502,2806,-429.0,-7.0,-592.0,53.0,0.0,0.0,0.0,-456.0,327.0,18.0,-98.0,-10.0,0.0,-490.0,-204.0,61.0,-225.0,100,10.1,39.6,1.0,6.4,0.8,0.0,63.9,30.3,1.0,2.8,15.4,0.0,85.2,88.1,14.8,11.9,65,6.0,8.0,,,,0.0,20.0,16.0,,,8.0,0.0,33.0,35.0,37.0,39.2,51.3,60.4,36.9,39.2,50.9,59.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.356953374399,SHORT,-0.595094114641,LONG,0.778038755138,LONG,2014-09-01,648.04,355.78,-0.032943809329,355.78,-223159.75,-0.00435609735954,0.355398450747,0.382307462472,355.78,-189121.93,0.115903729264,0.238732338335,355.78,-230117.37
426,426,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-09-02,02.09.2014,112741,CME,0,112,23319,3193,8102,243,1664,189,0,14148,8325,277,632,3352,0,20157,20488,3162,2831,-300.0,816.0,-1262.0,7.0,150.0,0.0,0.0,-942.0,1174.0,48.0,-39.0,-292.0,0.0,40.0,-325.0,-340.0,25.0,100,13.7,34.7,1.0,7.1,0.8,0.0,60.7,35.7,1.2,2.7,14.4,0.0,86.4,87.9,13.6,12.1,71,7.0,8.0,,4.0,,0.0,22.0,20.0,4.0,,6.0,0.0,40.0,37.0,33.9,38.0,46.9,58.7,33.9,38.0,46.5,58.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.25911093312,SHORT,-0.434617087207,LONG,0.796006475985,LONG,2014-09-08,763.29,636.4,-0.097842441279,636.4,-222523.35,-0.00549801496842,0.257686337331,0.335114626244,636.4,-188485.53,0.114930638055,0.242270646971,636.4,-229480.97
427,427,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-09-09,09.09.2014,112741,CME,0,112,24920,4007,7990,223,2049,189,0,12618,8277,1845,744,3142,0,21486,21666,3434,3254,1601.0,814.0,-112.0,-20.0,385.0,0.0,0.0,-1530.0,-48.0,1568.0,112.0,-210.0,0.0,1329.0,1178.0,272.0,423.0,100,16.1,32.1,0.9,8.2,0.8,0.0,50.6,33.2,7.4,3.0,12.6,0.0,86.2,86.9,13.8,13.1,65,6.0,7.0,,4.0,,0.0,19.0,20.0,7.0,,5.0,0.0,36.0,38.0,36.2,34.8,50.7,54.9,32.2,34.8,45.6,53.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.207753050969,SHORT,-0.331999666583,LONG,0.83109919571,LONG,2014-09-15,1103.42,1309.37,-0.051357882151,1309.37,-221213.98,-0.00503359725532,0.206707305782,0.247582135106,1309.37,-187176.16,0.114290040613,0.232198286715,1309.37,-228171.6
428,428,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-09-16,16.09.2014,112741,CME,0,112,16050,2310,3057,0,1674,0,0,9064,8542,157,469,759,0,13674,12515,2376,3535,-8870.0,-1697.0,-4933.0,-223.0,-375.0,-189.0,0.0,-3554.0,265.0,-1688.0,-275.0,-2383.0,0.0,-7812.0,-9151.0,-1058.0,281.0,100,14.4,19.0,0.0,10.4,0.0,0.0,56.5,53.2,1.0,2.9,4.7,0.0,85.2,78.0,14.8,22.0,57,4.0,7.0,0.0,4.0,0.0,0.0,13.0,20.0,,,6.0,0.0,24.0,35.0,44.0,28.0,61.4,44.2,43.7,28.0,60.5,44.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.0296489833011,SHORT,-0.139183901621,LONG,1.0,LONG,2014-09-22,804.05,-23531.1,-0.178104067668,-23531.1,-244745.08,-0.015559937675,0.0291876469688,0.168468662089,-23531.1,-210707.26,0.118407898304,0.341621658645,-23531.1,-251702.7
429,429,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-09-23,23.09.2014,112741,CME,0,112,16146,2254,3603,1,1513,0,0,9179,7451,196,496,756,0,13639,12007,2507,4139,96.0,-56.0,546.0,1.0,-161.0,0.0,0.0,115.0,-1091.0,39.0,27.0,-3.0,0.0,-35.0,-508.0,131.0,604.0,100,14.0,22.3,0.0,9.4,0.0,0.0,56.8,46.1,1.2,3.1,4.7,0.0,84.5,74.4,15.5,25.6,57,4.0,8.0,,,0.0,0.0,16.0,19.0,,,5.0,0.0,26.0,35.0,39.2,21.1,56.2,37.7,38.0,21.1,55.0,37.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.103908598918,SHORT,-0.230322690797,LONG,1.0,LONG,2014-09-29,1154.89,1326.72,0.0742596156169,1326.72,-243418.36,-0.00829979777386,0.10304617856,0.0457963662581,0.0,-210707.26,0.116094702771,0.315386314422,1326.72,-250375.98
430,430,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-09-30,30.09.2014,112741,CME,0,112,18209,3082,2589,7,1388,0,0,10205,9249,427,748,1379,0,15857,13651,2352,4558,2063.0,828.0,-1014.0,6.0,-125.0,0.0,0.0,1026.0,1798.0,231.0,252.0,623.0,0.0,2218.0,1644.0,-155.0,419.0,100,16.9,14.2,0.0,7.6,0.0,0.0,56.0,50.8,2.3,4.1,7.6,0.0,87.1,75.0,12.9,25.0,64,5.0,7.0,,,0.0,0.0,16.0,22.0,,,8.0,0.0,27.0,42.0,34.8,22.8,51.7,36.2,34.0,22.8,49.9,36.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.0491415647168,SHORT,0.0869335214248,SHORT,1.0,LONG,2014-10-06,1204.05,1336.01,-0.0547670342012,1336.01,-242082.35,-0.0291057905536,0.0477112606267,0.0915451844939,0.0,-210707.26,0.129664067366,0.328460342275,1336.01,-249039.97
431,431,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-10-07,07.10.2014,112741,CME,0,112,19214,5231,3877,5,1462,116,0,9522,9227,423,522,1254,0,17165,14902,2049,4312,1005.0,2149.0,1288.0,-2.0,74.0,116.0,0.0,-683.0,-22.0,-4.0,-226.0,-125.0,0.0,1308.0,1251.0,-303.0,-246.0,100,27.2,20.2,0.0,7.6,0.6,0.0,49.6,48.0,2.2,2.7,6.5,0.0,89.3,77.6,10.7,22.4,62,5.0,7.0,,4.0,,0.0,15.0,21.0,,,6.0,0.0,27.0,40.0,42.2,25.8,59.7,39.0,41.6,25.8,58.9,39.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.0157341724892,SHORT,0.148660518226,SHORT,0.852978453739,LONG,2014-10-13,1229.44,1365.04,-0.0334073922276,1365.04,-240717.31,0.0114261110414,0.0159139528912,0.0418314901152,0.0,-210707.26,0.121817268607,0.340165745914,1365.04,-247674.93
432,432,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-10-14,14.10.2014,112741,CME,0,112,21317,8640,3986,4,1260,118,0,8851,10333,401,365,1578,0,19521,16420,1796,4897,2103.0,3409.0,109.0,-1.0,-202.0,2.0,0.0,-671.0,1106.0,-22.0,-157.0,324.0,0.0,2356.0,1518.0,-253.0,585.0,100,40.5,18.7,0.0,5.9,0.6,0.0,41.5,48.5,1.9,1.7,7.4,0.0,91.6,77.0,8.4,23.0,60,5.0,7.0,,4.0,,0.0,13.0,19.0,,,8.0,0.0,25.0,40.0,51.3,27.7,70.6,42.8,51.3,27.7,70.5,42.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.0772518765638,LONG,0.368604466973,SHORT,0.828737300435,LONG,2014-10-20,1074.23,1226.61,-0.092986049053,1074.23,-239643.08,-0.00903167661205,-0.076554162597,-0.00456926122976,0.0,-210707.26,0.117571543593,0.214840041776,1074.23,-246600.7
433,433,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-10-21,21.10.2014,112741,CME,0,112,21311,9320,3684,4,1078,118,0,7835,9926,491,790,1762,0,19518,15985,1793,5326,-6.0,680.0,-302.0,0.0,-182.0,0.0,0.0,-1016.0,-407.0,90.0,425.0,184.0,0.0,-3.0,-435.0,-3.0,429.0,100,43.7,17.3,0.0,5.1,0.6,0.0,36.8,46.6,2.3,3.7,8.3,0.0,91.6,75.0,8.4,25.0,64,5.0,6.0,,,,0.0,13.0,20.0,4.0,6.0,10.0,0.0,27.0,43.0,52.3,24.7,70.6,39.0,52.3,24.7,70.6,39.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.117729857553,LONG,0.433405106121,SHORT,0.802675585284,LONG,2014-10-27,1226.34,-2771.19,-0.0404779809892,1226.34,-238416.74,-0.00574289984575,-0.117053746772,-0.0860082880097,0.0,-210707.26,0.114983373118,0.218900354189,1226.34,-245374.36
434,434,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-10-28,28.10.2014,112741,CME,0,112,22023,10012,3704,22,1072,118,0,7538,11370,429,795,1562,0,19868,17205,2155,4818,712.0,692.0,20.0,18.0,-6.0,0.0,0.0,-297.0,1444.0,-62.0,5.0,-200.0,0.0,350.0,1220.0,362.0,-508.0,100,45.5,16.8,0.1,4.9,0.5,0.0,34.2,51.6,1.9,3.6,7.1,0.0,90.2,78.1,9.8,21.9,62,5.0,6.0,,,,0.0,14.0,19.0,,6.0,8.0,0.0,28.0,39.0,48.7,32.6,69.9,45.1,48.6,32.6,69.4,45.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.202665538396,LONG,0.459900845728,SHORT,0.801680672269,LONG,2014-11-03,1245.94,1393.96,-0.084935680843,1245.94,-237170.8,-0.0153484930178,-0.199554927795,-0.135731373006,1245.94,-209461.32,0.117802369648,0.233909149526,1245.94,-244128.42
435,435,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-11-04,04.11.2014,112741,CME,0,112,23716,10523,3053,9,1046,362,0,9071,13217,479,1011,1079,0,22139,18199,1577,5517,1693.0,511.0,-651.0,-13.0,-26.0,244.0,0.0,1533.0,1847.0,50.0,216.0,-483.0,0.0,2271.0,994.0,-578.0,699.0,100,44.4,12.9,0.0,4.4,1.5,0.0,38.2,55.7,2.0,4.3,4.5,0.0,93.4,76.7,6.6,23.3,66,5.0,5.0,,,,0.0,19.0,18.0,4.0,7.0,6.0,0.0,34.0,38.0,50.8,34.4,67.3,48.4,50.8,34.4,66.8,48.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.186019382627,LONG,0.550235710077,SHORT,0.485795454545,LONG,2014-11-10,-6660.59,952.04,0.016646155769,-6660.59,-243831.39,-0.00714617861046,-0.184690054894,-0.198710932026,-6660.59,-216121.91,0.11510687505,0.255996958481,-6660.59,-250789.01
436,436,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-11-11,11.11.2014,112741,CME,0,112,19809,7550,3029,45,1038,559,0,8304,9339,310,657,1200,0,17904,14482,1905,5327,-3907.0,-2973.0,-24.0,36.0,-8.0,197.0,0.0,-767.0,-3878.0,-169.0,-354.0,121.0,0.0,-4235.0,-3717.0,328.0,-190.0,100,38.1,15.3,0.2,5.2,2.8,0.0,41.9,47.1,1.6,3.3,6.1,0.0,90.4,73.1,9.6,26.9,65,5.0,6.0,,4.0,,0.0,14.0,21.0,4.0,5.0,7.0,0.0,29.0,42.0,55.2,26.9,68.6,40.4,55.2,26.9,67.4,40.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.0586634926033,LONG,0.427356082806,SHORT,0.299937382592,LONG,2014-11-17,1048.48,1175.2,0.127355890024,1048.48,-242782.91,-0.0143873400785,-0.057819480985,-0.157815404266,1048.48,-215073.43,0.116886069956,0.297213203686,1048.48,-249740.53
437,437,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-11-18,18.11.2014,112741,CME,0,112,19907,7380,3240,1,898,813,0,8137,9374,222,829,1112,0,17467,14762,2440,5145,98.0,-170.0,211.0,-44.0,-140.0,254.0,0.0,-167.0,35.0,-88.0,172.0,-88.0,0.0,-437.0,280.0,535.0,-182.0,100,37.1,16.3,0.0,4.5,4.1,0.0,40.9,47.1,1.1,4.2,5.6,0.0,87.7,74.2,12.3,25.8,63,6.0,6.0,,,4.0,0.0,10.0,22.0,,5.0,7.0,0.0,25.0,42.0,56.8,23.6,70.9,37.9,56.8,23.6,70.0,37.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.0706413111758,LONG,0.389830508475,SHORT,0.0496785505552,LONG,2014-11-24,886.21,986.51,-0.0119778185725,886.21,-241896.7,0.00176957169051,-0.0707663160402,-0.0613261137594,0.0,-215073.43,0.113938531104,0.317193783052,886.21,-248854.32
438,438,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-11-25,25.11.2014,112741,CME,0,112,21096,7270,3001,62,850,813,0,9077,10720,433,647,1036,0,18339,16065,2757,5031,1189.0,-110.0,-239.0,61.0,-48.0,0.0,0.0,940.0,1346.0,211.0,-182.0,-76.0,0.0,872.0,1303.0,317.0,-114.0,100,34.5,14.2,0.3,4.0,3.9,0.0,43.0,50.8,2.1,3.1,4.9,0.0,86.9,76.2,13.1,23.8,70,6.0,6.0,,,4.0,0.0,14.0,26.0,4.0,4.0,7.0,0.0,30.0,47.0,50.6,22.6,65.1,36.2,50.5,22.6,63.8,36.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.0829923725817,LONG,0.415636257424,SHORT,0.0222489476849,LONG,2014-12-01,1178.96,-8020.17,-0.0123510614059,1178.96,-240717.74,0.0195928125835,-0.0846184265836,-0.0737162765655,0.0,-215073.43,0.121395959155,0.320244747375,1178.96,-247675.36
439,439,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-12-02,02.12.2014,112741,CME,0,112,20448,6553,3080,54,1132,813,0,8667,9789,626,979,1021,0,18011,15383,2437,5065,-648.0,-717.0,79.0,-8.0,282.0,0.0,0.0,-410.0,-931.0,193.0,332.0,-15.0,0.0,-328.0,-682.0,-320.0,34.0,100,32.0,15.1,0.3,5.5,4.0,0.0,42.4,47.9,3.1,4.8,5.0,0.0,88.1,75.2,11.9,24.8,67,5.0,5.0,,4.0,4.0,0.0,12.0,24.0,6.0,6.0,7.0,0.0,31.0,43.0,49.3,22.1,64.6,36.5,49.3,22.1,63.9,36.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.0607932379714,LONG,0.36053150628,SHORT,0.164010282776,LONG,2014-12-08,1208.49,1341.18,0.0221991346103,1208.49,-239509.25,-0.00253451143591,-0.0606391568145,-0.0780746651129,0.0,-215073.43,0.115479684261,0.3180841453,1208.49,-246466.87
440,440,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-12-09,09.12.2014,112741,CME,0,112,23550,8306,3273,768,1605,809,0,8073,11160,1007,1716,821,0,21475,17838,2075,5712,3102.0,1753.0,193.0,714.0,473.0,-4.0,0.0,-594.0,1371.0,381.0,737.0,-200.0,0.0,3464.0,2455.0,-362.0,647.0,100,35.3,13.9,3.3,6.8,3.4,0.0,34.3,47.4,4.3,7.3,3.5,0.0,91.2,75.7,8.8,24.3,72,6.0,6.0,,4.0,4.0,0.0,14.0,24.0,6.0,9.0,5.0,0.0,38.0,43.0,38.1,20.0,56.5,33.6,38.1,19.9,55.0,32.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.160505381376,LONG,0.434666206063,SHORT,0.329743164872,LONG,2014-12-15,1419.54,1563.62,-0.0997121434046,1419.54,-238089.71,-0.00261600917324,-0.160085497826,-0.0826375351394,0.0,-215073.43,0.11314935729,0.276364718388,1419.54,-245047.33
441,441,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-12-16,16.12.2014,112741,CME,0,112,18447,5207,0,0,1054,820,0,8275,9483,353,1187,2812,0,16076,13468,2371,4979,-5103.0,-3099.0,-3273.0,-768.0,-551.0,11.0,0.0,202.0,-1677.0,-654.0,-529.0,1991.0,0.0,-5399.0,-4370.0,296.0,-733.0,100,28.2,0.0,0.0,5.7,4.4,0.0,44.9,51.4,1.9,6.4,15.2,0.0,87.1,73.0,12.9,27.0,57,7.0,0.0,0.0,,4.0,0.0,13.0,17.0,,7.0,6.0,0.0,30.0,29.0,44.5,33.7,60.6,50.6,43.9,33.7,58.8,50.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.0680256785674,LONG,1.0,SHORT,0.124866595518,LONG,2014-12-22,813.79,922.48,0.0924797028086,813.79,-237275.92,0.00288995626713,-0.0682222698035,-0.14020309683,813.79,-214259.64,0.112357532488,0.287281567104,813.79,-244233.54
442,442,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-12-23,23.12.2014,112741,CME,0,112,19295,6445,0,0,943,828,0,8361,10309,370,1136,2712,0,17255,14219,2040,5076,848.0,1238.0,0.0,0.0,-111.0,8.0,0.0,86.0,826.0,17.0,-51.0,-100.0,0.0,1179.0,751.0,-331.0,97.0,100,33.4,0.0,0.0,4.9,4.3,0.0,43.3,53.4,1.9,5.9,14.1,0.0,89.4,73.7,10.6,26.3,61,8.0,0.0,0.0,,4.0,0.0,11.0,23.0,,7.0,5.0,0.0,30.0,34.0,50.8,29.2,64.6,44.6,50.2,29.2,63.8,44.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.10433851098,LONG,1.0,SHORT,0.0649350649351,LONG,2014-12-29,800.99,908.82,-0.0363128324126,800.99,-236474.93,-0.0165355589936,-0.102613215376,-0.0756349366654,0.0,-214259.64,0.116887216143,0.265596553476,800.99,-243432.55
